Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,BlackCarbon,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,IDStation,reg_Y_nn1_ID,Date,IDStation,NameStation,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Water_height,Wind_speed_max,Wind_direction_max,Rainfall
2019-08-06T00:00:00Z,642,Pavia Via Folperti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.15,16.40714285714286,119.61428571428571,NA,NA,2.914285714285714,642,642,2019-08-06T00:00:00Z,642,Pavia Via Folperti,NA,NA,28.431868131868132,50.78021978021978,322.05824175824176,NA,NA,NA,0
2019-08-06T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.43333333333333335,NA,NA,NA,6.566666666666666,10.8875,89.56666666666666,21,16,1.0916666666666666,703,816,2019-08-06T00:00:00Z,816,Sermide E Felonica Sp ,2.2324275057750542,99,26.15277777777778,NA,258.21527777777777,64.46527777777777,NA,NA,0
2019-08-07T00:00:00Z,677,Cremona Via Fatebenefratelli,5.5,NA,NA,NA,NA,NA,0.19583333333333333,NA,NA,NA,14.504166666666666,18.683333333333334,89.82916666666667,15,10,1.0416666666666667,677,677,2019-08-07T00:00:00Z,677,Cremona Via Fatebenefratelli,0.8895772708767336,75,25.025,72.11597222222223,209.50486111111113,NA,2.8409722222222222,NA,0
2019-08-07T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.6,NA,NA,NA,NA,NA,8.583333333333334,12.958333333333334,84.20416666666667,12,6,1.1375,705,502,2019-08-07T00:00:00Z,502,Milano Via Juvara,1.5219010162491475,89,25.31111111111111,67.22152777777778,181.74166666666667,NA,5.090277777777778,101,21.6
2019-08-07T00:00:00Z,681,Moggio,6.5,NA,NA,NA,NA,NA,NA,NA,NA,1.4041666666666666,4.358333333333333,6.458333333333333,102.16666666666667,6,5,NA,681,111,2019-08-07T00:00:00Z,111,Cassina Valsassina Moggio,0.6059991454831577,150,16.808333333333334,87.95138888888889,87.05555555555556,NA,3.5006944444444446,166,34.2
2019-08-07T00:00:00Z,642,Pavia Via Folperti,4.6,NA,0.1,NA,NA,NA,NA,NA,NA,NA,12.3125,15.891666666666667,99.5375,13,6,2.095833333333333,642,642,2019-08-07T00:00:00Z,642,Pavia Via Folperti,NA,NA,24.665972222222223,67.78055555555555,214.51805555555555,NA,NA,NA,0
2019-08-07T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.4041666666666667,NA,NA,NA,6.5125,10.3625,93.86666666666666,12,5,1.1916666666666667,703,816,2019-08-07T00:00:00Z,816,Sermide E Felonica Sp ,2.431848735581517,85,24.50138888888889,NA,216.09722222222223,49.27777777777778,NA,NA,0
2019-08-08T00:00:00Z,677,Cremona Via Fatebenefratelli,4.3,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,16.058333333333334,20.4375,74.0375,23,16,1.2708333333333333,677,677,2019-08-08T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4323465352856594,11,26.125,71.79513888888889,245.58541666666667,NA,1.5458333333333334,NA,0
2019-08-08T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.6,NA,1,NA,NA,NA,NA,NA,10.15,12.770833333333334,56.68333333333334,18,11,1.2791666666666666,705,502,2019-08-08T00:00:00Z,502,Milano Via Juvara,0.6059376845064358,182,27.01388888888889,64.03680555555556,238.0923611111111,NA,2.540277777777778,168,0
2019-08-08T00:00:00Z,681,Moggio,6.6,NA,NA,NA,NA,NA,NA,NA,NA,1.7375,5.683333333333334,8.341666666666667,99.85416666666667,6,4,NA,681,111,2019-08-08T00:00:00Z,111,Cassina Valsassina Moggio,0.7182191350935188,218,19.696527777777778,76.54861111111111,332.3611111111111,NA,2.5069444444444446,181,0
2019-08-08T00:00:00Z,642,Pavia Via Folperti,3.2,NA,0.1,NA,NA,NA,NA,NA,NA,NA,11.795833333333334,15.995833333333334,84.375,22,14,1.9125,642,642,2019-08-08T00:00:00Z,642,Pavia Via Folperti,NA,NA,24.779166666666665,75.11527777777778,194.5326388888889,NA,NA,NA,0
2019-08-08T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.42272727272727273,NA,NA,NA,7.254545454545454,11.654545454545454,75.97272727272727,18,7,1.0545454545454547,703,816,2019-08-08T00:00:00Z,816,Sermide E Felonica Sp ,0.9684871043046959,261,25.915277777777778,NA,269.69444444444446,42.81944444444444,NA,NA,0
2019-08-09T00:00:00Z,677,Cremona Via Fatebenefratelli,5.5,NA,NA,NA,NA,NA,0.21666666666666667,NA,NA,NA,23.170833333333334,28.758333333333333,69.04166666666667,32,23,1.2458333333333333,677,677,2019-08-09T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6400573447806978,48,27.477083333333333,71.94305555555556,232.4986111111111,NA,1.6736111111111112,NA,0
2019-08-09T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.6,NA,1.3,NA,NA,NA,NA,NA,9.771428571428572,12.514285714285714,68.26666666666667,24,15,1.4142857142857144,705,502,2019-08-09T00:00:00Z,502,Milano Via Juvara,0.7281587305652732,123,29.664661654135337,56.50375939849624,224.93233082706766,NA,2.8646616541353382,139,0
2019-08-09T00:00:00Z,681,Moggio,6.5,NA,NA,NA,NA,NA,NA,NA,NA,1.45,7.404166666666667,9.6,126.4625,15,9,NA,681,111,2019-08-09T00:00:00Z,111,Cassina Valsassina Moggio,0.4853748405602197,191,21.05763888888889,76.47916666666667,275.71527777777777,NA,2.102777777777778,178,0
2019-08-09T00:00:00Z,642,Pavia Via Folperti,9.4,NA,0.2,NA,NA,NA,NA,NA,NA,NA,15.65,21.3125,74.09166666666667,38,26,1.7458333333333333,642,642,2019-08-09T00:00:00Z,642,Pavia Via Folperti,NA,NA,26.666666666666668,72.55,241.13055555555556,NA,NA,NA,0
2019-08-09T00:00:00Z,703,Schivenoglia,NA,NA,0.1,NA,NA,NA,0.49583333333333335,NA,NA,NA,6.991666666666667,11.05,81.34166666666667,30,14,0.8708333333333333,703,816,2019-08-09T00:00:00Z,816,Sermide E Felonica Sp ,0.7630941893143384,133,27.426388888888887,NA,283.6666666666667,68.6875,NA,NA,0
2019-08-10T00:00:00Z,677,Cremona Via Fatebenefratelli,10.1,NA,NA,NA,NA,NA,0.24166666666666667,NA,NA,NA,23.658333333333335,30.358333333333334,69.75416666666666,38,26,1.5916666666666666,677,677,2019-08-10T00:00:00Z,677,Cremona Via Fatebenefratelli,0.5730527128864648,15,28.99513888888889,67.65,229.4986111111111,NA,1.6743055555555555,NA,0
2019-08-10T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.5,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,705,502,2019-08-10T00:00:00Z,502,Milano Via Juvara,1.4320216808286095,189,30.113194444444446,53.49722222222222,261.7090277777778,NA,3.55,176,0
2019-08-10T00:00:00Z,681,Moggio,6.2,NA,NA,NA,NA,NA,NA,NA,NA,1.4625,6.245833333333334,8.416666666666666,125.34583333333333,25,15,NA,681,111,2019-08-10T00:00:00Z,111,Cassina Valsassina Moggio,0.5015448548382038,145,22.28472222222222,79.31944444444444,235.15972222222223,NA,2.18125,161,0
2019-08-10T00:00:00Z,642,Pavia Via Folperti,4.7,NA,0.1,NA,NA,NA,NA,NA,NA,NA,11.7625,15.354166666666666,89.96666666666667,23,19,2.470833333333333,642,642,2019-08-10T00:00:00Z,642,Pavia Via Folperti,NA,NA,28.73472222222222,52.166666666666664,286.21458333333334,NA,NA,NA,0
2019-08-10T00:00:00Z,703,Schivenoglia,22.7,NA,0.1,NA,NA,NA,0.5,NA,NA,NA,6.5875,11.3625,77.20416666666667,27,15,0.725,703,816,2019-08-10T00:00:00Z,816,Sermide E Felonica Sp ,0.7206529045865047,134,28.87361111111111,NA,277.43055555555554,92.10416666666667,NA,NA,0
2019-08-11T00:00:00Z,677,Cremona Via Fatebenefratelli,8.1,NA,NA,NA,NA,NA,0.19583333333333333,NA,NA,NA,12.0125,16.033333333333335,80.34583333333333,24,13,2.3583333333333334,677,677,2019-08-11T00:00:00Z,677,Cremona Via Fatebenefratelli,0.8490595951978414,54,28.899305555555557,60.44027777777778,276.6333333333333,NA,2.7736111111111112,NA,0
2019-08-11T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.2,NA,0.6,NA,NA,NA,NA,NA,8.67142857142857,NA,107.35714285714286,NA,12,NA,705,502,2019-08-11T00:00:00Z,502,Milano Via Juvara,0.8970860268032615,159,29.94097222222222,55.05694444444445,236.31180555555557,NA,3.904861111111111,171,0
2019-08-11T00:00:00Z,681,Moggio,6.4,NA,NA,NA,NA,NA,NA,NA,NA,1.5666666666666667,5.183333333333334,7.475,119.62083333333334,27,19,NA,681,111,2019-08-11T00:00:00Z,111,Cassina Valsassina Moggio,0.24443395293355596,50,21.58888888888889,82.36805555555556,131.65277777777777,NA,3.6819444444444445,161,0.2
2019-08-11T00:00:00Z,642,Pavia Via Folperti,2.4,NA,0.1,NA,NA,NA,NA,NA,NA,NA,10.5375,13.75,90.3875,19,NA,2.8375,642,642,2019-08-11T00:00:00Z,642,Pavia Via Folperti,NA,NA,27.56597222222222,59.68402777777778,265.9458333333333,NA,NA,NA,0
2019-08-11T00:00:00Z,703,Schivenoglia,23.8,NA,0.1,NA,NA,NA,0.5,NA,NA,NA,6.5,11.595833333333333,62.666666666666664,29,16,0.6666666666666666,703,816,2019-08-11T00:00:00Z,816,Sermide E Felonica Sp ,2.573686492656066,100,27.824305555555554,NA,233.47916666666666,78.75694444444444,NA,NA,0
2019-08-12T00:00:00Z,677,Cremona Via Fatebenefratelli,6.2,NA,NA,NA,NA,NA,0.19166666666666668,NA,NA,NA,18.275,24.395833333333332,53.858333333333334,31,21,1.0875,677,677,2019-08-12T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6061066956196131,66,25.26527777777778,79.92916666666666,84.59652777777778,NA,2.160416666666667,NA,0
2019-08-12T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,1.1,NA,NA,NA,NA,NA,20.34166666666667,NA,64.03333333333333,NA,12,NA,705,502,2019-08-12T00:00:00Z,502,Milano Via Juvara,1.2686595907958824,115,27.24375,68.54513888888889,147.1340277777778,NA,3.932638888888889,140,3.8
2019-08-12T00:00:00Z,681,Moggio,6.3,NA,NA,NA,NA,NA,NA,NA,NA,1.5041666666666667,4.395833333333333,6.641666666666667,100.20833333333333,17,11,NA,681,111,2019-08-12T00:00:00Z,111,Cassina Valsassina Moggio,0.5421494827310679,239,19.663888888888888,79.13888888888889,178.77777777777777,NA,4.581944444444445,191,4.2
2019-08-12T00:00:00Z,642,Pavia Via Folperti,8.1,NA,0.1,NA,NA,NA,NA,NA,NA,NA,14.7375,20.516666666666666,57.6375,28,27,2.066666666666667,642,642,2019-08-12T00:00:00Z,642,Pavia Via Folperti,NA,NA,24.395138888888887,79.35902777777778,149.13611111111112,NA,NA,NA,0.4
2019-08-12T00:00:00Z,703,Schivenoglia,16,NA,0.1,NA,NA,NA,0.5083333333333333,NA,NA,NA,8.2,12.929166666666667,67.1375,25,16,0.9291666666666667,703,816,2019-08-12T00:00:00Z,816,Sermide E Felonica Sp ,2.117649878781815,84,26.413888888888888,NA,145.61805555555554,63.763888888888886,NA,NA,0.6000000000000001
2019-08-13T00:00:00Z,677,Cremona Via Fatebenefratelli,5.7,NA,NA,NA,NA,NA,0.14347826086956522,NA,NA,NA,13.269565217391305,18.1,62.582608695652176,25,6,1.4869565217391305,677,677,2019-08-13T00:00:00Z,677,Cremona Via Fatebenefratelli,1.034160077450996,285,25.538888888888888,63.87638888888889,229.80069444444445,NA,2.8506944444444446,NA,0
2019-08-13T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA,29.6,NA,51.975,NA,5,NA,705,502,2019-08-13T00:00:00Z,502,Milano Via Juvara,0.8840275034029692,295,26.663194444444443,52.735416666666666,225.44375,NA,3.3833333333333333,233,0
2019-08-13T00:00:00Z,681,Moggio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,1.6791666666666667,4.858333333333333,7.3,74.24583333333334,10,4,NA,681,111,2019-08-13T00:00:00Z,111,Cassina Valsassina Moggio,0.15070915051371292,356,18.27986111111111,72.29166666666667,200.97916666666666,NA,1.7180555555555554,168,0
2019-08-13T00:00:00Z,642,Pavia Via Folperti,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.608333333333333,18.666666666666668,60.4875,9,5,2.2083333333333335,642,642,2019-08-13T00:00:00Z,642,Pavia Via Folperti,NA,NA,24.17013888888889,63.830555555555556,246.54375,NA,NA,NA,0
2019-08-13T00:00:00Z,703,Schivenoglia,22.4,NA,0.1,NA,NA,NA,0.5875,NA,NA,NA,8.820833333333333,14.166666666666666,56.045833333333334,18,8,1.2565217391304349,703,816,2019-08-13T00:00:00Z,816,Sermide E Felonica Sp ,0.9849173123321061,247,24.85625,NA,247.76388888888889,54.49305555555556,NA,NA,4
2019-08-14T00:00:00Z,677,Cremona Via Fatebenefratelli,3.4,NA,NA,NA,NA,NA,0.12083333333333333,NA,NA,NA,15.220833333333333,22.283333333333335,62.30833333333334,12,11,0.7541666666666667,677,677,2019-08-14T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4895100537634949,60,24.065277777777776,56.49097222222222,250.4909722222222,NA,2.436111111111111,NA,0
2019-08-14T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.2,NA,0.4,NA,NA,NA,NA,NA,23.379166666666666,NA,72.5,NA,6,NA,705,502,2019-08-14T00:00:00Z,502,Milano Via Juvara,0.4253383174515197,144,26.034027777777776,42.202083333333334,227.5236111111111,NA,3.7875,191,0
2019-08-14T00:00:00Z,681,Moggio,5.3,NA,NA,NA,NA,NA,NA,NA,NA,1.7541666666666667,6.2,8.820833333333333,84.65,5,2,NA,681,111,2019-08-14T00:00:00Z,111,Cassina Valsassina Moggio,0.21487466552328688,231,16.615972222222222,56.520833333333336,274.7986111111111,NA,2.5194444444444444,194,0
2019-08-14T00:00:00Z,642,Pavia Via Folperti,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.233333333333334,17.741666666666667,66.87916666666666,7,2,2.4833333333333334,642,642,2019-08-14T00:00:00Z,642,Pavia Via Folperti,NA,NA,23.49513888888889,53.28194444444444,272.91875,NA,NA,NA,0
2019-08-14T00:00:00Z,703,Schivenoglia,20.6,NA,0.1,NA,NA,NA,0.6166666666666667,NA,NA,NA,4.166666666666667,7.645833333333333,64.55,9,1,1.1333333333333333,703,816,2019-08-14T00:00:00Z,816,Sermide E Felonica Sp ,2.785113172390949,87,22.945833333333333,NA,267.11805555555554,54.291666666666664,NA,NA,0
2019-08-15T00:00:00Z,677,Cremona Via Fatebenefratelli,3.8,NA,NA,NA,NA,NA,0.12916666666666668,NA,NA,NA,17.84166666666667,23.7375,61.170833333333334,17,12,0.7458333333333333,677,677,2019-08-15T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4125314191667683,64,23.929166666666667,59.39861111111111,281.43541666666664,NA,1.6666666666666667,NA,0
2019-08-15T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.5,NA,NA,NA,NA,NA,19.7625,NA,79.87083333333334,NA,7,NA,705,502,2019-08-15T00:00:00Z,502,Milano Via Juvara,0.6149320297059953,98,25.9875,46.90277777777778,237.20347222222222,NA,3.5708333333333333,159,0
2019-08-15T00:00:00Z,681,Moggio,5.5,NA,NA,NA,NA,NA,NA,NA,NA,1.6083333333333334,6.383333333333333,8.704166666666667,95.34583333333333,10,6,NA,681,111,2019-08-15T00:00:00Z,111,Cassina Valsassina Moggio,0.41495001972796863,113,16.408333333333335,70.86805555555556,212.20833333333334,NA,2.6430555555555557,163,0
2019-08-15T00:00:00Z,642,Pavia Via Folperti,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.65,16.575,73.1875,15,12,2.5541666666666667,642,642,2019-08-15T00:00:00Z,642,Pavia Via Folperti,NA,NA,22.92361111111111,59.822916666666664,270.09930555555553,NA,NA,NA,0
2019-08-15T00:00:00Z,703,Schivenoglia,8.4,NA,0.1,NA,NA,NA,0.6416666666666666,NA,NA,NA,5.258333333333333,8.825,71.19583333333333,12,6,1.4304347826086956,703,816,2019-08-15T00:00:00Z,816,Sermide E Felonica Sp ,1.7030714678980878,115,23.411805555555556,NA,262.0416666666667,76.89583333333333,NA,NA,0
2019-08-16T00:00:00Z,677,Cremona Via Fatebenefratelli,3.5,NA,NA,NA,NA,NA,0.12916666666666668,NA,NA,NA,16.758333333333333,20.991666666666667,71.8375,13,5,2.1,677,677,2019-08-16T00:00:00Z,677,Cremona Via Fatebenefratelli,0.8601036458487028,64,23.972916666666666,56.24375,279.4222222222222,NA,2.316666666666667,NA,0
2019-08-16T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.5,NA,NA,NA,NA,NA,21.43913043478261,23.508695652173913,81.475,12,6,0.48695652173913045,705,502,2019-08-16T00:00:00Z,502,Milano Via Juvara,1.1895186469210106,114,25.693055555555556,48.90277777777778,262.7680555555556,NA,3.484722222222222,127,0
2019-08-16T00:00:00Z,681,Moggio,5.3,NA,NA,NA,NA,NA,NA,NA,NA,1.675,6.266666666666667,8.7125,97.8,8,6,NA,681,111,2019-08-16T00:00:00Z,111,Cassina Valsassina Moggio,0.7695249992899488,211,16.718055555555555,70.34027777777777,269.75,NA,2.564583333333333,188,0
2019-08-16T00:00:00Z,642,Pavia Via Folperti,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.25,14.8375,83.50833333333333,6,4,2.3291666666666666,642,642,2019-08-16T00:00:00Z,642,Pavia Via Folperti,NA,NA,23.00347222222222,58.888888888888886,271.5131944444444,NA,NA,NA,0
2019-08-16T00:00:00Z,703,Schivenoglia,6.4,NA,0,NA,NA,NA,0.6791666666666666,NA,NA,NA,4.670833333333333,7.954166666666667,80.32083333333334,11,5,1.1217391304347826,703,816,2019-08-16T00:00:00Z,816,Sermide E Felonica Sp ,1.6397390145350876,144,23.26875,NA,287.65972222222223,98.79166666666667,NA,NA,0
2019-08-17T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,0.10625000000000001,NA,NA,NA,20.9375,26.5375,55.09375,NA,NA,2.66875,677,677,2019-08-17T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6425813975637162,49,23.525263157894738,61.70315789473684,330.27894736842103,NA,1.9,NA,0
2019-08-17T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.7,NA,NA,NA,NA,NA,24.920833333333334,29.633333333333333,84.025,15,9,0.9208333333333334,705,502,2019-08-17T00:00:00Z,502,Milano Via Juvara,0.36046994190268034,124,26.851388888888888,47.00833333333333,228.10972222222222,NA,2.8361111111111112,153,0
2019-08-17T00:00:00Z,681,Moggio,6,NA,NA,NA,NA,NA,NA,NA,NA,1.5708333333333333,6.708333333333333,9.0625,107.3125,17,8,NA,681,111,2019-08-17T00:00:00Z,111,Cassina Valsassina Moggio,0.2842945590958009,172,17.67361111111111,73.11805555555556,215.47916666666666,NA,1.8444444444444446,167,0
2019-08-17T00:00:00Z,642,Pavia Via Folperti,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.245833333333334,19.7125,76.0125,16,NA,2.475,642,642,2019-08-17T00:00:00Z,642,Pavia Via Folperti,NA,NA,23.636111111111113,61.34027777777778,242.4465277777778,NA,NA,NA,0
2019-08-17T00:00:00Z,703,Schivenoglia,8.3,NA,0.1,NA,NA,NA,0.7,NA,NA,NA,9.079166666666667,13.741666666666667,71.99583333333334,17,9,1.2125,703,816,2019-08-17T00:00:00Z,816,Sermide E Felonica Sp ,1.162265112150157,110,24.106944444444444,NA,261.2291666666667,91.45138888888889,NA,NA,0
2019-08-18T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,677,677,2019-08-18T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-08-18T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.5,NA,1,NA,NA,NA,NA,NA,25.495833333333334,29.183333333333334,80.7625,18,12,0.3833333333333333,705,502,2019-08-18T00:00:00Z,502,Milano Via Juvara,0.6530000572281311,153,27.79513888888889,50.56319444444444,190.0090277777778,NA,2.652083333333333,162,0
2019-08-18T00:00:00Z,681,Moggio,7.1,NA,NA,NA,NA,NA,NA,NA,NA,1.5083333333333333,6.220833333333333,8.429166666666667,119.275,18,13,NA,681,111,2019-08-18T00:00:00Z,111,Cassina Valsassina Moggio,0.6641552743478039,170,19.04652777777778,73.72222222222223,260.875,NA,2.611111111111111,169,0
2019-08-18T00:00:00Z,642,Pavia Via Folperti,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6625,14.166666666666666,83.91666666666667,NA,19,3.0625,642,642,2019-08-18T00:00:00Z,642,Pavia Via Folperti,NA,NA,25.115277777777777,61.49583333333334,182.96875,NA,NA,NA,0
2019-08-18T00:00:00Z,703,Schivenoglia,8.2,NA,0.1,NA,NA,NA,0.7,NA,NA,NA,6.2625,10.5375,75.96666666666667,11,4,1.4173913043478261,703,816,2019-08-18T00:00:00Z,816,Sermide E Felonica Sp ,1.770905982161263,111,25.335416666666667,NA,268.30555555555554,76.59027777777777,NA,NA,0
2019-08-19T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,0.2357142857142857,NA,NA,NA,15.792857142857143,22.978571428571428,95.73571428571428,NA,NA,2.0076923076923077,677,677,2019-08-19T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6500296231666522,1,28.9,54.67727272727273,345.4965909090909,NA,2.1136363636363638,NA,0
2019-08-19T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.3,NA,0.6,NA,NA,NA,NA,NA,19.4625,21.920833333333334,84.17916666666667,15,11,1.3125,705,502,2019-08-19T00:00:00Z,502,Milano Via Juvara,0.8384177760152796,267,28.297916666666666,51.39791666666667,210.21666666666667,NA,2.9895833333333335,235,1.6
2019-08-19T00:00:00Z,681,Moggio,8,NA,NA,NA,NA,NA,NA,NA,NA,1.525,6.216666666666667,8.525,109.25833333333334,23,14,NA,681,111,2019-08-19T00:00:00Z,111,Cassina Valsassina Moggio,0.4694439892599122,147,19.304166666666667,80.94444444444444,170.26388888888889,NA,2.8354166666666667,185,0.4
2019-08-19T00:00:00Z,642,Pavia Via Folperti,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.791666666666666,15.908333333333333,82.54583333333333,NA,12,3.095833333333333,642,642,2019-08-19T00:00:00Z,642,Pavia Via Folperti,NA,NA,25.477083333333333,63.33888888888889,236.2097222222222,NA,NA,NA,0
2019-08-19T00:00:00Z,703,Schivenoglia,7.9,NA,0.1,NA,NA,NA,0.49166666666666664,NA,NA,NA,8.854545454545455,12.49090909090909,70.81666666666666,20,8,1.0583333333333333,703,816,2019-08-19T00:00:00Z,816,Sermide E Felonica Sp ,1.0107614230074629,115,26.572916666666668,NA,256.74305555555554,68.38888888888889,NA,NA,0
2019-08-20T00:00:00Z,677,Cremona Via Fatebenefratelli,12.8,NA,NA,NA,NA,NA,0.12083333333333333,NA,NA,NA,23.77916666666667,37.25416666666666,65.97916666666667,36,15,1.5541666666666667,677,677,2019-08-20T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7723461977657406,58,27.09861111111111,65.5201388888889,215.79236111111112,NA,1.7833333333333334,NA,0
2019-08-20T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.9,NA,NA,NA,NA,NA,24.2625,26.366666666666667,82.2625,18,12,0.6375,705,502,2019-08-20T00:00:00Z,502,Milano Via Juvara,0.9468978574006378,70,27.7125,58.44097222222222,170.1798611111111,NA,3.6152777777777776,111,1.6
2019-08-20T00:00:00Z,681,Moggio,7.3,NA,NA,NA,NA,NA,NA,NA,NA,1.325,4.9875,6.920833333333333,109.99583333333334,13,7,NA,681,111,2019-08-20T00:00:00Z,111,Cassina Valsassina Moggio,0.8884891407912147,155,18.6625,80.4375,115.77083333333333,NA,3.672222222222222,153,7
2019-08-20T00:00:00Z,642,Pavia Via Folperti,5.1,NA,0,NA,NA,NA,NA,NA,NA,NA,15.620833333333334,22.6375,76.79583333333333,24,20,3.2333333333333334,642,642,2019-08-20T00:00:00Z,642,Pavia Via Folperti,NA,NA,25.992361111111112,66.0625,209.36180555555555,NA,NA,NA,0
2019-08-20T00:00:00Z,703,Schivenoglia,7.3,NA,0.1,NA,NA,NA,0.35,NA,NA,NA,8.241666666666667,11.008333333333333,77.62916666666666,18,11,0.7083333333333334,703,816,2019-08-20T00:00:00Z,816,Sermide E Felonica Sp ,2.391664207588325,93,26.476388888888888,NA,260.22222222222223,62.701388888888886,NA,NA,0
2019-08-21T00:00:00Z,677,Cremona Via Fatebenefratelli,9.8,NA,NA,NA,NA,NA,0.21875,NA,NA,NA,18.408333333333335,24.091666666666665,70.76666666666667,25,15,1.7125,677,677,2019-08-21T00:00:00Z,677,Cremona Via Fatebenefratelli,0.46067263558116034,360,27.135416666666668,61.84513888888889,248.24652777777777,NA,2.813888888888889,NA,0
2019-08-21T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.9,NA,NA,NA,NA,NA,25.075,26.641666666666666,80.1625,18,12,0.2125,705,502,2019-08-21T00:00:00Z,502,Milano Via Juvara,0.7430003093167508,94,28.486805555555556,53.5625,244.3736111111111,NA,3.0069444444444446,129,0
2019-08-21T00:00:00Z,681,Moggio,6.9,NA,NA,NA,NA,NA,NA,NA,NA,1.7041666666666666,6.358333333333333,8.95,105.34166666666667,13,9,NA,681,111,2019-08-21T00:00:00Z,111,Cassina Valsassina Moggio,0.715432574094071,219,20.03472222222222,78.20833333333333,260.55555555555554,NA,2.7847222222222223,204,0.2
2019-08-21T00:00:00Z,642,Pavia Via Folperti,6.1,NA,0,NA,NA,NA,NA,NA,NA,NA,12.2375,18.104166666666668,81.49166666666666,17,15,2.8333333333333335,642,642,2019-08-21T00:00:00Z,642,Pavia Via Folperti,NA,NA,25.12152777777778,68.74722222222222,238.31458333333333,NA,NA,NA,0
2019-08-21T00:00:00Z,703,Schivenoglia,15.3,NA,0.1,NA,NA,NA,0.4,NA,NA,NA,9.229166666666666,12.220833333333333,79.55416666666666,23,13,1.0041666666666667,703,816,2019-08-21T00:00:00Z,816,Sermide E Felonica Sp ,1.632551498616794,88,26.450694444444444,NA,226.69444444444446,54.333333333333336,NA,NA,0
2019-08-22T00:00:00Z,677,Cremona Via Fatebenefratelli,6.7,NA,NA,NA,NA,NA,0.20833333333333334,NA,NA,NA,14.179166666666667,19.608333333333334,70.8625,28,16,0.9333333333333333,677,677,2019-08-22T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6240856010262619,90,25.79861111111111,60.235416666666666,245.36111111111111,NA,2.1708333333333334,NA,0
2019-08-22T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.4,NA,0.8,NA,NA,NA,NA,NA,24.258333333333333,27.0375,85.34166666666667,13,9,0.5541666666666667,705,502,2019-08-22T00:00:00Z,502,Milano Via Juvara,0.6015923179719574,21,26.56736111111111,55.952083333333334,182.8826388888889,NA,4.023611111111111,159,0.4
