,index,Date,Ammonia,PM10,PM25,Wind_speed,Temperature,Rainfall,Quadrante
0,1,2018-01-01T00:00:00Z,1.4,5.0,4.0,0.300969658396835,2.095833333333333,2.4000000000000004,1
1,4,2018-01-02T00:00:00Z,1.0,3.0,2.0,0.6131834216353806,1.6701388888888888,0.0,1
2,7,2018-01-03T00:00:00Z,1.0,5.0,5.0,0.5391716225667252,1.9722222222222223,0.6000000000000001,1
3,10,2018-01-04T00:00:00Z,1.4,6.0,3.0,0.2114496299159768,3.08125,0.0,1
4,13,2018-01-05T00:00:00Z,1.7,7.0,8.0,0.1169527119839815,3.6534722222222222,0.0,1
5,16,2018-01-06T00:00:00Z,1.9,6.0,7.0,1.281679846780456,4.139583333333333,9.8,2
6,19,2018-01-07T00:00:00Z,1.9,10.0,8.0,2.0509578311718664,5.298611111111111,1.2000000000000002,3
7,22,2018-01-08T00:00:00Z,1.7,11.0,7.0,2.4836010307724607,6.2965277777777775,0.0,3
8,25,2018-01-09T00:00:00Z,1.7,15.0,6.0,1.6017145972991158,3.667361111111111,32.2,4
9,28,2018-01-10T00:00:00Z,1.5,6.0,3.0,0.4356844269120695,1.4256944444444444,1.0,2
10,31,2018-01-11T00:00:00Z,1.4,13.0,4.0,0.1338905358102801,1.1430555555555555,0.0,1
11,34,2018-01-12T00:00:00Z,1.5,13.0,10.0,0.1967626873656756,1.4111111111111112,0.0,1
12,37,2018-01-13T00:00:00Z,2.1,14.0,8.0,0.1659623351357869,0.2083916083916084,0.0,4
13,40,2018-01-14T00:00:00Z,2.9,25.0,19.0,0.3941348147138532,-1.051388888888889,0.0,3
14,43,2018-01-15T00:00:00Z,3.5,26.0,19.0,0.1482305417204851,-1.6791666666666667,0.0,4
15,46,2018-01-16T00:00:00Z,3.8,21.0,15.0,0.2205305098386988,-0.7006944444444444,0.0,1
16,49,2018-01-17T00:00:00Z,1.9,5.0,5.0,0.6338301353482856,-0.4506944444444444,0.0,1
17,52,2018-01-18T00:00:00Z,1.3,4.0,2.0,0.2912056308843845,0.1069444444444444,0.0,1
18,55,2018-01-19T00:00:00Z,1.4,4.0,5.0,0.4782941230290177,2.5326388888888887,0.0,1
19,58,2018-01-20T00:00:00Z,1.1,7.0,6.0,0.3101453268041523,0.1701388888888889,0.4,4
20,61,2018-01-21T00:00:00Z,1.3,6.0,5.0,0.4778843193727523,1.3461538461538465,6.0,1
21,64,2018-01-22T00:00:00Z,1.5,11.0,10.0,0.2901397901611937,1.0013888888888889,0.0,1
22,142,2018-02-17T00:00:00Z,8.9,35.0,30.0,0.3428109398190985,0.7243055555555555,0.0,1
23,145,2018-02-18T00:00:00Z,9.7,30.0,24.0,1.0770401604298196,0.2342657342657342,0.0,3
24,148,2018-02-19T00:00:00Z,7.5,15.0,9.0,0.7611921171693787,-2.775,0.0,3
25,160,2018-02-23T00:00:00Z,10.6,32.0,22.0,0.180610877324205,-1.742361111111111,0.8,4
26,163,2018-02-24T00:00:00Z,9.5,22.0,16.0,0.1694514892973486,2.1251748251748253,0.0,1
27,166,2018-02-25T00:00:00Z,6.3,15.0,13.0,1.3451779277544598,-6.103472222222222,2.4000000000000004,3
28,169,2018-02-26T00:00:00Z,5.1,23.0,22.0,0.5815250298378706,-9.541958041958042,0.0,3
29,172,2018-02-27T00:00:00Z,4.2,25.0,24.0,0.5393187745235482,-11.287412587412588,0.0,3
30,175,2018-02-28T00:00:00Z,5.9,40.0,38.0,0.6562626441466132,-10.404861111111112,0.0,2
31,178,2018-03-01T00:00:00Z,9.3,48.0,44.0,0.1490265904332318,-7.480555555555555,1.8,4
32,181,2018-03-02T00:00:00Z,7.5,16.0,15.0,0.278436548325007,-3.161111111111111,4.6000000000000005,4
33,184,2018-03-03T00:00:00Z,6.5,10.0,7.0,0.1075473264458339,-0.2520833333333333,0.6000000000000001,1
34,187,2018-03-04T00:00:00Z,5.1,12.0,10.0,0.7609639262526008,2.029166666666667,0.0,2
35,190,2018-03-05T00:00:00Z,6.4,22.0,19.0,0.1508039328881351,1.1736111111111112,0.0,4
36,193,2018-03-06T00:00:00Z,7.4,24.0,12.0,0.3153893322739753,0.8395833333333333,0.0,1
37,196,2018-03-07T00:00:00Z,5.6,12.0,7.0,0.100372018839201,0.6027777777777777,3.0,4
38,199,2018-03-08T00:00:00Z,3.0,6.0,6.0,0.4582321113787763,3.7402777777777776,0.0,2
39,202,2018-03-09T00:00:00Z,6.0,27.0,21.0,0.9726268176040452,3.7090277777777776,0.0,3
40,205,2018-03-10T00:00:00Z,5.8,12.0,11.0,0.1649556343350971,2.8409722222222222,2.2,2
41,208,2018-03-11T00:00:00Z,4.7,5.0,4.0,1.3632640345641798,3.4743055555555555,45.6,3
42,211,2018-03-12T00:00:00Z,3.7,6.0,4.0,0.7247637032321131,3.286111111111111,15.4,2
43,214,2018-03-13T00:00:00Z,3.9,12.0,12.0,0.5918721009158076,5.020138888888889,0.0,3
44,217,2018-03-14T00:00:00Z,2.9,9.0,9.0,0.5632876786971817,6.195138888888889,0.0,2
45,220,2018-03-15T00:00:00Z,3.1,9.0,7.0,0.943743686230053,1.41875,21.4,3
46,226,2018-03-17T00:00:00Z,3.4,9.0,7.0,0.8133022900931981,1.2194444444444446,32.0,2
47,229,2018-03-18T00:00:00Z,2.2,3.0,4.0,0.5266087393539807,1.0763888888888888,11.6,3
48,232,2018-03-19T00:00:00Z,2.7,9.0,3.0,0.5126755128383413,0.2868055555555555,0.0,4
49,235,2018-03-20T00:00:00Z,2.5,8.0,9.0,0.3387919340569361,-0.5347222222222222,0.0,3
50,238,2018-03-21T00:00:00Z,2.2,20.0,17.0,0.7362493003823134,-1.1458333333333333,0.0,3
51,241,2018-03-22T00:00:00Z,4.1,23.0,19.0,0.1555701886831237,0.2444444444444444,0.0,1
52,244,2018-03-23T00:00:00Z,3.5,22.0,21.0,0.201122666231068,3.1951388888888888,0.0,3
53,247,2018-03-24T00:00:00Z,7.5,37.0,33.0,0.8136383353833553,0.9090277777777778,0.0,2
54,250,2018-03-25T00:00:00Z,7.9,33.0,31.0,1.040314130861008,1.2222222222222223,0.0,3
55,253,2018-03-26T00:00:00Z,7.2,25.0,23.0,0.6688435093714181,3.818055555555556,0.0,4
56,256,2018-03-27T00:00:00Z,5.3,18.0,18.0,0.9412861537336372,5.260416666666667,0.0,3
57,259,2018-03-28T00:00:00Z,9.5,38.0,36.0,0.5561441622440906,5.219444444444444,0.0,3
58,262,2018-03-29T00:00:00Z,8.1,23.0,19.0,0.7953594415149913,4.575694444444444,19.8,2
59,265,2018-03-30T00:00:00Z,6.7,16.0,13.0,1.485185841492496,4.66875,31.4,3
60,268,2018-03-31T00:00:00Z,5.0,7.0,4.0,0.4399561422933973,2.6840277777777777,22.0,2
61,271,2018-04-01T00:00:00Z,2.2,2.0,3.0,0.864327148349057,5.319444444444445,0.0,4
62,274,2018-04-02T00:00:00Z,2.5,14.0,11.0,0.8733725753575395,5.711805555555555,0.0,3
63,277,2018-04-03T00:00:00Z,3.6,15.0,9.0,0.696378955459177,3.979861111111111,5.6000000000000005,2
64,280,2018-04-04T00:00:00Z,3.6,7.0,5.0,1.1880927372302026,3.634027777777778,17.2,2
65,283,2018-04-05T00:00:00Z,3.4,10.0,6.0,0.3340406089192804,7.445138888888889,0.8,4
66,286,2018-04-06T00:00:00Z,3.0,20.0,18.0,0.6026931812050254,8.917361111111111,0.0,3
67,289,2018-04-07T00:00:00Z,7.4,46.0,39.0,0.7142552085431235,7.729861111111111,0.0,3
68,292,2018-04-08T00:00:00Z,10.0,42.0,38.0,1.1010866885556527,8.438888888888888,0.0,3
69,295,2018-04-09T00:00:00Z,10.3,20.0,17.0,0.1327833170709105,6.60625,6.4,1
70,298,2018-04-10T00:00:00Z,7.9,5.0,3.0,0.7724676943949841,4.388194444444444,17.8,2
71,301,2018-04-11T00:00:00Z,4.8,7.0,4.0,0.7774647363694311,4.633333333333334,17.8,3
72,304,2018-04-12T00:00:00Z,3.8,3.0,2.0,0.3823597769479345,3.8826388888888888,77.8,4
73,307,2018-04-13T00:00:00Z,2.6,5.0,2.0,0.5480250309947612,3.734027777777778,10.2,2
74,310,2018-04-14T00:00:00Z,2.6,9.0,7.0,0.7052439248918081,8.424305555555556,0.0,3
75,316,2018-04-16T00:00:00Z,3.2,15.0,10.0,0.3298455248469436,11.140972222222222,0.6000000000000001,3
76,319,2018-04-17T00:00:00Z,3.9,27.0,15.0,1.0148947133344486,12.897916666666667,0.0,3
77,322,2018-04-18T00:00:00Z,8.6,35.0,24.0,0.8847487431854909,13.416083916083917,0.0,3
78,325,2018-04-19T00:00:00Z,11.3,35.0,29.0,1.1943407195502824,13.83125,0.0,3
79,328,2018-04-20T00:00:00Z,11.7,32.0,26.0,1.0212036374376916,16.068055555555556,0.0,3
80,331,2018-04-21T00:00:00Z,10.1,30.0,28.0,1.0173435555156876,16.84861111111111,0.0,3
81,337,2018-04-23T00:00:00Z,14.8,31.0,27.0,0.8894760936714294,15.561805555555557,0.0,3
82,340,2018-04-24T00:00:00Z,11.9,34.0,26.0,0.8550452079039087,14.901388888888889,0.0,3
83,343,2018-04-25T00:00:00Z,11.9,39.0,27.0,0.982081499020008,14.930555555555555,0.0,3
84,346,2018-04-26T00:00:00Z,11.3,32.0,20.0,1.3197354923878497,14.78111888111888,0.0,3
85,349,2018-04-27T00:00:00Z,9.0,32.0,23.0,0.763420013388391,11.603472222222225,0.0,3
86,352,2018-04-28T00:00:00Z,9.5,30.0,21.0,1.2886008986283215,13.011805555555556,7.8,3
87,355,2018-04-29T00:00:00Z,9.6,25.0,18.0,1.5222401357942892,13.174305555555556,3.6,3
88,358,2018-04-30T00:00:00Z,5.0,9.0,7.0,1.4336462019560727,8.388194444444444,19.0,3
89,361,2018-05-01T00:00:00Z,4.5,13.0,2.0,1.2506508694623588,7.3909722222222225,4.0,3
90,367,2018-05-03T00:00:00Z,5.1,26.0,12.0,0.2583358664273994,12.4625,1.0,2
91,370,2018-05-04T00:00:00Z,4.5,13.0,7.0,0.5483702037294927,12.266666666666667,0.8,2
92,373,2018-05-05T00:00:00Z,4.4,21.0,11.0,0.0267660339658991,13.084722222222222,0.2,1
93,376,2018-05-06T00:00:00Z,4.1,17.0,11.0,0.2942839471595172,15.415972222222225,43.0,1
94,382,2018-05-08T00:00:00Z,3.6,15.0,10.0,0.672110962805212,13.23263888888889,20.8,2
95,385,2018-05-09T00:00:00Z,2.9,9.0,5.0,1.1007103543239454,10.311805555555557,7.800000000000001,2
96,388,2018-05-10T00:00:00Z,3.1,10.0,9.0,0.4943930234254087,11.698611111111113,6.0,2
97,391,2018-05-11T00:00:00Z,3.3,10.0,7.0,0.3069638736309697,12.28888888888889,7.8,2
98,394,2018-05-12T00:00:00Z,2.8,10.0,5.0,0.7855708016452286,12.822916666666666,12.2,2
99,397,2018-05-13T00:00:00Z,3.0,11.0,16.0,0.7918042498768012,10.807638888888889,19.4,2
100,400,2018-05-14T00:00:00Z,2.1,2.0,1.0,0.8476895411216462,7.396527777777778,26.4,3
101,406,2018-05-16T00:00:00Z,3.8,24.0,12.0,0.2969446963962811,9.25,9.2,2
102,412,2018-05-18T00:00:00Z,3.1,11.0,9.0,0.618483752992776,11.42361111111111,4.6000000000000005,2
103,415,2018-05-19T00:00:00Z,3.2,11.0,8.0,0.3645317621595134,11.545833333333333,1.0,2
104,418,2018-05-20T00:00:00Z,2.8,10.0,7.0,0.3176526797651792,10.196527777777778,34.2,2
105,421,2018-05-21T00:00:00Z,2.8,8.0,7.0,0.1902226339011148,11.724305555555556,10.2,2
106,424,2018-05-22T00:00:00Z,3.0,14.0,10.0,0.4477212465837775,11.161111111111111,2.4000000000000004,3
107,427,2018-05-23T00:00:00Z,3.4,7.0,6.0,0.0435194312571919,12.538194444444445,2.4000000000000004,2
108,433,2018-05-25T00:00:00Z,5.7,18.0,14.0,0.6567733551706824,16.88888888888889,0.0,3
109,436,2018-05-26T00:00:00Z,8.8,30.0,23.0,0.6805194819307966,18.447916666666668,0.0,2
110,439,2018-05-27T00:00:00Z,10.2,28.0,19.0,0.5311119820209202,16.623776223776225,54.4,2
111,442,2018-05-28T00:00:00Z,8.1,9.0,5.0,0.4197442989556421,14.934722222222222,52.4,3
112,445,2018-05-29T00:00:00Z,6.5,12.0,6.0,0.6366426345881686,14.714583333333334,23.2,2
113,448,2018-05-30T00:00:00Z,5.6,19.0,8.0,0.8382290847381062,16.12152777777778,0.8,3
114,451,2018-05-31T00:00:00Z,6.4,20.0,10.0,0.0889342189127685,15.709722222222222,5.2,2
115,454,2018-06-01T00:00:00Z,5.6,21.0,15.0,0.2513712826963621,16.072916666666668,0.2,4
116,457,2018-06-02T00:00:00Z,6.3,25.0,19.0,0.5014811081986739,16.220833333333335,0.2,2
117,460,2018-06-03T00:00:00Z,8.3,27.0,19.0,0.7512426305865055,17.277083333333334,0.0,3
118,469,2018-06-06T00:00:00Z,7.6,12.0,9.0,0.4860645240484078,15.74652777777778,1.0,3
119,472,2018-06-07T00:00:00Z,6.2,15.0,4.0,1.317270573465808,16.25347222222222,15.0,3
120,475,2018-06-08T00:00:00Z,5.7,4.0,1.0,0.2379858467995147,14.20138888888889,4.800000000000001,1
121,478,2018-06-09T00:00:00Z,5.1,7.0,6.0,1.0799797027617852,17.679861111111112,0.0,3
122,481,2018-06-10T00:00:00Z,6.6,16.0,9.0,0.4031820369557566,18.73333333333333,0.0,3
123,484,2018-06-11T00:00:00Z,6.4,20.0,10.0,0.8940438663068155,18.513286713286718,0.6000000000000001,2
124,490,2018-06-13T00:00:00Z,4.3,4.0,3.0,0.1376389148588386,13.966666666666669,4.800000000000001,1
125,493,2018-06-14T00:00:00Z,3.4,7.0,5.0,1.475988136066962,15.704166666666667,0.0,3
126,496,2018-06-15T00:00:00Z,6.5,19.0,17.0,0.8409448533557367,16.196527777777778,0.0,2
127,499,2018-06-16T00:00:00Z,8.4,19.0,16.0,0.7414159817043766,16.929861111111112,0.0,2
128,502,2018-06-17T00:00:00Z,11.1,26.0,21.0,0.8392568454732962,17.240277777777777,2.2,2
129,505,2018-06-18T00:00:00Z,9.6,15.0,12.0,1.3720655710879457,18.509722222222223,0.0,3
130,508,2018-06-19T00:00:00Z,10.7,24.0,18.0,0.9168701725787656,19.062937062937063,0.0,2
131,511,2018-06-20T00:00:00Z,12.2,24.0,17.0,0.9140653643586684,18.770138888888887,0.0,2
132,514,2018-06-21T00:00:00Z,13.7,28.0,20.0,0.9738325927720072,20.093055555555555,0.0,3
133,517,2018-06-22T00:00:00Z,7.5,12.0,10.0,0.838064958861439,18.39027777777778,0.0,4
134,520,2018-06-23T00:00:00Z,6.3,16.0,12.0,1.417833762741575,13.843055555555557,0.0,3
135,523,2018-06-24T00:00:00Z,7.4,19.0,15.0,1.088521944210458,14.247916666666669,0.8,2
136,526,2018-06-25T00:00:00Z,9.1,18.0,13.0,1.288028663382185,14.397222222222222,0.0,2
137,532,2018-06-27T00:00:00Z,7.8,13.0,12.0,1.0262313914667167,16.663194444444443,0.0,2
138,535,2018-06-28T00:00:00Z,6.4,10.0,8.0,0.5895345229447457,16.525,0.0,2
139,538,2018-06-29T00:00:00Z,6.6,9.0,6.0,0.5447782559816525,19.21875,0.0,2
140,541,2018-06-30T00:00:00Z,6.1,12.0,9.0,1.105264351339289,21.71180555555556,0.0,3
141,544,2018-07-01T00:00:00Z,8.0,19.0,13.0,1.1284773040767462,21.27013888888889,0.0,3
142,547,2018-07-02T00:00:00Z,9.8,16.0,11.0,1.0415082787984151,18.710416666666667,0.6000000000000001,3
143,550,2018-07-03T00:00:00Z,11.5,23.0,19.0,0.8240557222166017,19.635416666666668,4.0,3
144,553,2018-07-04T00:00:00Z,7.4,17.0,14.0,1.2310496793058985,19.00347222222222,0.2,3
145,556,2018-07-05T00:00:00Z,5.6,9.0,8.0,0.1101309901128655,17.104166666666668,11.8,1
146,559,2018-07-06T00:00:00Z,4.2,3.0,4.0,0.2305638230246663,19.186805555555555,0.0,4
147,562,2018-07-07T00:00:00Z,3.8,5.0,4.0,1.1835082339525111,19.65,0.0,3
148,565,2018-07-08T00:00:00Z,4.8,9.0,9.0,0.994724114097428,19.64583333333333,0.0,3
149,568,2018-07-09T00:00:00Z,6.2,15.0,15.0,1.117679055471359,19.214583333333334,0.0,2
150,571,2018-07-10T00:00:00Z,9.3,18.0,14.0,0.8953404692598421,18.663888888888888,0.4,2
151,574,2018-07-11T00:00:00Z,7.0,14.0,12.0,1.8961699582251297,16.270833333333332,0.0,3
152,577,2018-07-12T00:00:00Z,9.8,17.0,12.0,0.8414540099088089,16.500694444444445,25.8,2
153,580,2018-07-13T00:00:00Z,7.9,28.0,20.0,1.045971808799813,18.57847222222222,0.2,3
154,583,2018-07-14T00:00:00Z,7.6,21.0,16.0,0.7640384493533555,19.29583333333333,1.4,3
155,586,2018-07-15T00:00:00Z,7.4,13.0,10.0,1.0307466676426351,19.40486111111111,0.8,3
156,592,2018-07-17T00:00:00Z,4.4,5.0,6.0,0.5746724035166842,20.261111111111116,0.0,1
157,595,2018-07-18T00:00:00Z,4.5,8.0,8.0,0.9451713047657376,20.71527777777778,0.0,3
158,601,2018-07-20T00:00:00Z,4.9,19.0,14.0,0.5400939612068711,19.73125,30.2,3
159,604,2018-07-21T00:00:00Z,4.2,10.0,10.0,0.1285311659783997,14.629166666666666,45.8,1
160,610,2018-07-23T00:00:00Z,4.4,10.0,8.0,0.3541010313695853,19.872222222222224,0.0,2
161,613,2018-07-24T00:00:00Z,4.6,18.0,13.0,0.9166237520864756,19.5006993006993,3.0,2
162,616,2018-07-25T00:00:00Z,5.5,20.0,18.0,0.9263097857135691,20.03611111111111,7.0,2
163,619,2018-07-26T00:00:00Z,5.7,21.0,14.0,1.1294904055529509,20.445138888888888,0.6000000000000001,2
164,625,2018-07-28T00:00:00Z,5.6,22.0,16.0,0.5083478883462805,18.944444444444443,6.4,3
165,628,2018-07-29T00:00:00Z,5.1,6.0,5.0,0.68408517526282,20.563194444444445,0.0,3
166,631,2018-07-30T00:00:00Z,5.2,14.0,12.0,0.6620381356592027,22.58888888888889,0.0,3
167,634,2018-07-31T00:00:00Z,5.7,15.0,13.0,0.3009671523180167,23.478472222222223,0.0,1
168,637,2018-08-01T00:00:00Z,5.4,22.0,19.0,0.4960893243725865,22.45486111111111,24.4,2
169,640,2018-08-02T00:00:00Z,4.7,10.0,8.0,0.706164725059102,22.028472222222224,0.6000000000000001,2
170,643,2018-08-03T00:00:00Z,5.1,15.0,13.0,0.5991049538501506,21.631944444444443,0.6000000000000001,3
171,646,2018-08-04T00:00:00Z,5.2,14.0,13.0,1.0488066978185804,21.758333333333333,6.8,2
172,649,2018-08-05T00:00:00Z,5.4,18.0,14.0,0.6395796548635496,22.756944444444443,8.2,2
173,652,2018-08-06T00:00:00Z,6.0,22.0,19.0,0.7268466356999254,22.369444444444444,0.2,2
174,655,2018-08-07T00:00:00Z,5.3,13.0,10.0,0.2874897161270721,20.242361111111112,15.8,3
175,658,2018-08-08T00:00:00Z,5.6,23.0,15.0,0.5419158785698044,20.48263888888889,0.0,2
176,661,2018-08-09T00:00:00Z,5.2,15.0,10.0,0.6385403755859707,18.918055555555554,20.8,2
177,664,2018-08-10T00:00:00Z,4.9,14.0,12.0,0.9788168258037,18.72361111111111,3.8,3
178,667,2018-08-11T00:00:00Z,4.8,17.0,13.0,0.644284408769858,19.83333333333333,0.0,3
179,670,2018-08-12T00:00:00Z,4.1,16.0,12.0,0.9121293148208496,18.075694444444444,0.4,2
180,673,2018-08-13T00:00:00Z,4.0,9.0,7.0,0.4441621365386233,16.20625,21.4,2
181,676,2018-08-14T00:00:00Z,4.2,4.0,1.0,0.653969882807056,17.488811188811187,5.0,2
182,679,2018-08-15T00:00:00Z,4.1,8.0,8.0,0.5606547403841836,17.302083333333332,0.0,2
183,682,2018-08-16T00:00:00Z,4.1,7.0,7.0,0.6537777909186024,18.497222222222224,0.0,2
184,685,2018-08-17T00:00:00Z,6.1,17.0,13.0,0.6486636762598879,19.35902777777778,0.2,3
185,688,2018-08-18T00:00:00Z,6.3,8.0,8.0,0.3974593579060948,19.02083333333333,0.0,2
186,691,2018-08-19T00:00:00Z,5.5,10.0,8.0,0.6066685189134008,19.084027777777777,36.8,2
187,694,2018-08-20T00:00:00Z,5.2,8.0,7.0,0.4563960860177521,20.654545454545456,3.2,1
188,697,2018-08-21T00:00:00Z,5.0,10.0,8.0,0.2945619241315917,21.104166666666668,2.0,2
189,700,2018-08-22T00:00:00Z,4.9,14.0,11.0,0.3421076854552214,20.77430555555556,0.0,2
190,703,2018-08-23T00:00:00Z,5.1,14.0,13.0,0.3759233396929635,19.84861111111111,0.0,2
191,706,2018-08-24T00:00:00Z,4.8,15.0,9.0,0.956850812531574,19.892957746478874,1.2000000000000002,3
192,709,2018-08-25T00:00:00Z,4.1,13.0,14.0,0.5219965235133135,14.468055555555557,35.4,2
193,715,2018-08-27T00:00:00Z,4.3,11.0,9.0,0.4658981982459544,14.007692307692308,0.0,4
194,718,2018-08-28T00:00:00Z,4.4,6.0,5.0,0.7393595760673122,17.530281690140846,0.0,2
195,721,2018-08-29T00:00:00Z,6.0,20.0,15.0,0.6239085633468667,18.02083333333333,0.0,2
196,724,2018-08-30T00:00:00Z,8.4,33.0,26.0,1.161775029676592,18.009027777777778,0.0,2
197,727,2018-08-31T00:00:00Z,8.8,8.0,4.0,0.2452845571285988,13.165277777777778,40.8,3
198,733,2018-09-02T00:00:00Z,5.0,4.0,3.0,0.305385607183706,12.079166666666667,3.2,2
199,736,2018-09-03T00:00:00Z,4.4,6.0,2.0,0.4747394378491308,12.691666666666666,0.0,2
200,739,2018-09-04T00:00:00Z,4.5,7.0,3.0,0.3068694328503447,15.629166666666666,0.0,2
201,742,2018-09-05T00:00:00Z,4.9,12.0,7.0,0.9386309130076996,16.82777777777778,0.0,3
202,745,2018-09-06T00:00:00Z,5.0,29.0,13.0,0.6670746634028731,16.09861111111111,19.2,2
203,748,2018-09-07T00:00:00Z,4.5,8.0,6.0,0.4837540126150181,15.225694444444445,2.8000000000000003,2
204,751,2018-09-08T00:00:00Z,4.9,15.0,12.0,1.0335883978130036,16.210416666666667,0.2,3
205,754,2018-09-09T00:00:00Z,5.2,22.0,16.0,0.2351707519983157,16.975,0.0,2
206,757,2018-09-10T00:00:00Z,5.9,27.0,23.0,0.5956635620270005,17.928472222222222,0.0,3
207,760,2018-09-11T00:00:00Z,6.8,26.0,20.0,0.2644114071032837,18.66293706293706,0.0,2
208,763,2018-09-12T00:00:00Z,7.1,38.0,33.0,0.636786722501144,18.944444444444443,0.0,2
209,766,2018-09-13T00:00:00Z,6.7,30.0,25.0,0.523681948561283,17.26029411764706,6.8,2
210,769,2018-09-14T00:00:00Z,6.9,17.0,12.0,0.8727549324255384,18.116666666666667,0.0,3
211,772,2018-09-15T00:00:00Z,6.5,39.0,24.0,0.9297366771912644,16.910489510489512,0.0,3
212,775,2018-09-16T00:00:00Z,6.8,29.0,22.0,0.9653521921854764,16.072916666666668,0.0,2
213,778,2018-09-17T00:00:00Z,7.8,29.0,21.0,0.6598082640598465,16.602083333333333,0.0,2
214,781,2018-09-18T00:00:00Z,7.7,16.0,10.0,0.241934467356015,16.061805555555555,4.0,2
215,784,2018-09-19T00:00:00Z,7.7,17.0,17.0,0.5084926484910902,17.12847222222222,0.0,3
216,787,2018-09-20T00:00:00Z,7.6,26.0,21.0,1.020212628463127,17.603472222222223,0.0,3
217,790,2018-09-21T00:00:00Z,7.8,27.0,19.0,0.3236545865666191,17.474305555555556,0.0,2
218,793,2018-09-22T00:00:00Z,7.9,33.0,26.0,0.7108686368347152,17.540972222222223,0.0,2
219,796,2018-09-23T00:00:00Z,7.8,27.0,19.0,0.5289236934477018,17.694444444444443,0.0,2
220,799,2018-09-24T00:00:00Z,6.6,12.0,8.0,0.5822612506057044,14.172727272727272,0.0,3
221,802,2018-09-25T00:00:00Z,6.1,4.0,1.0,1.0701875351421135,8.855555555555556,0.0,3
222,805,2018-09-26T00:00:00Z,6.3,16.0,11.0,0.5514942362881967,8.64375,0.0,3
223,808,2018-09-27T00:00:00Z,6.0,8.0,5.0,0.4025672553518826,14.11111111111111,0.0,3
224,811,2018-09-28T00:00:00Z,6.0,8.0,6.0,0.0691147945666453,16.190277777777776,0.0,2
225,814,2018-09-29T00:00:00Z,5.5,11.0,9.0,1.2273562928232815,14.897916666666667,0.0,2
226,817,2018-09-30T00:00:00Z,7.4,27.0,19.0,0.0813468916478747,10.305555555555555,0.0,1
227,820,2018-10-01T00:00:00Z,5.8,6.0,4.0,0.2846532526824449,7.198611111111111,21.8,1
228,823,2018-10-02T00:00:00Z,4.5,11.0,11.0,0.6282233873344377,8.556944444444445,0.0,2
229,829,2018-10-04T00:00:00Z,6.3,20.0,18.0,1.12357323380519,12.290277777777778,0.0,3
230,835,2018-10-06T00:00:00Z,10.1,35.0,29.0,0.1259283729379506,10.363888888888887,0.4,1
231,838,2018-10-07T00:00:00Z,8.5,21.0,14.0,0.4089801465081444,12.113194444444444,0.0,3
232,841,2018-10-08T00:00:00Z,7.9,30.0,22.0,0.2617275922139199,12.920833333333333,0.0,2
233,847,2018-10-10T00:00:00Z,8.3,35.0,28.0,1.5036992467106176,12.095833333333331,4.2,3
234,850,2018-10-11T00:00:00Z,8.2,22.0,17.0,1.6714982871997046,10.519444444444444,9.2,3
235,853,2018-10-12T00:00:00Z,7.8,19.0,15.0,0.3120732038885923,13.198611111111113,0.0,3
236,856,2018-10-13T00:00:00Z,7.4,29.0,23.0,0.7090524104268714,13.436805555555557,0.0,3
237,859,2018-10-14T00:00:00Z,7.4,33.0,29.0,1.0968320155508662,11.514583333333333,0.0,3
238,862,2018-10-15T00:00:00Z,8.1,41.0,26.0,1.051158310257252,10.901388888888889,0.0,3
239,865,2018-10-16T00:00:00Z,7.9,30.0,21.0,0.6797609742936735,10.696527777777778,0.0,3
240,868,2018-10-17T00:00:00Z,7.6,41.0,18.0,0.1501502765780684,11.606944444444444,0.0,2
241,871,2018-10-18T00:00:00Z,7.5,24.0,17.0,0.2677098305836606,12.57638888888889,0.0,3
242,874,2018-10-19T00:00:00Z,7.7,29.0,22.0,0.3172636722770821,12.988194444444444,0.0,1
243,877,2018-10-20T00:00:00Z,7.9,61.0,45.0,0.3411559957064525,12.448611111111113,0.0,3
244,880,2018-10-21T00:00:00Z,8.1,34.0,24.0,1.0870249409087678,10.879166666666666,0.0,3
245,883,2018-10-22T00:00:00Z,7.8,10.0,4.0,0.150231688762717,7.146527777777778,0.0,3
246,964,2018-11-18T00:00:00Z,8.3,22.0,18.0,0.1216273219526135,-0.0159722222222222,0.0,1
247,967,2018-11-19T00:00:00Z,7.3,22.0,17.0,0.4059372296857195,-2.6712,2.4000000000000004,4
248,970,2018-11-20T00:00:00Z,6.4,10.0,7.0,0.0702446841807621,-1.39375,1.4,1
249,973,2018-11-21T00:00:00Z,7.2,5.0,2.0,0.1228363284311755,2.8313868613138684,1.0,2
250,976,2018-11-22T00:00:00Z,8.8,6.0,4.0,0.0191819513201012,3.1939849624060157,0.0,4
251,979,2018-11-23T00:00:00Z,8.4,5.0,3.0,0.3607413355541869,2.6194444444444445,8.0,2
252,982,2018-11-24T00:00:00Z,11.0,5.0,3.0,0.7616243343713239,4.350833333333333,12.6,2
253,985,2018-11-25T00:00:00Z,11.0,5.0,3.0,0.1205660793265068,3.681944444444445,0.0,2
254,988,2018-11-26T00:00:00Z,8.8,6.0,4.0,0.0633703622894882,3.428472222222222,0.0,1
255,991,2018-11-27T00:00:00Z,6.2,5.0,2.0,0.6706326532445768,3.722916666666667,0.0,1
256,994,2018-11-28T00:00:00Z,4.6,6.0,5.0,0.0949796028902125,2.9125,0.0,1
