Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,IDStation,reg_Y_nn1_ID,Date,IDStation,NameStation,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Wind_speed_max,Wind_direction_max,Rainfall
2018-01-22T00:00:00Z,677,Cremona Via Fatebenefratelli,4.7,NA,NA,NA,NA,0.5166666666666667,NA,NA,NA,56.80833333333333,155.90416666666667,12.404166666666667,46,36,4.7375,677,677,2018-01-22T00:00:00Z,677,Cremona Via Fatebenefratelli,0.30341822919577155,3,4.344444444444444,70.69583333333334,66.26041666666667,1.59375,NA,0
2018-01-22T00:00:00Z,681,Moggio,1.5,NA,NA,NA,NA,NA,NA,NA,0.19166666666666665,5.525,6.233333333333333,74.0125,11,10,NA,681,111,2018-01-22T00:00:00Z,111,Cassina Valsassina Moggio,0.29013979016119373,70,1.0013888888888889,56.763888888888886,75.50694444444444,1.9513888888888888,147,0
2018-01-22T00:00:00Z,703,Schivenoglia,17.4,NA,0.6,NA,NA,0.9173913043478261,NA,NA,NA,28.4,35.295833333333334,19.7,36,32,2.8833333333333333,703,671,2018-01-22T00:00:00Z,671,Mantova Tridolino,0.8317192392872438,42,5.410416666666666,62.64861111111111,93.11111111111111,2.428472222222222,NA,0
2018-01-23T00:00:00Z,677,Cremona Via Fatebenefratelli,5,NA,NA,NA,NA,0.65,NA,NA,NA,57.35,174.39583333333334,5.241666666666666,65,NA,5.5375,677,677,2018-01-23T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4951673082683155,58,3.7493055555555554,81.15486111111112,76.16458333333334,1.8520833333333333,NA,0
2018-01-23T00:00:00Z,681,Moggio,NA,NA,NA,NA,NA,NA,NA,NA,0,1.675,1.1166666666666667,72.57916666666667,11,10,NA,681,111,2018-01-23T00:00:00Z,111,Cassina Valsassina Moggio,0.7132267041049566,41,5.704861111111111,45.09027777777778,84.02083333333333,2.6152777777777776,157,0
2018-01-23T00:00:00Z,703,Schivenoglia,33.5,NA,0.9,NA,NA,0.7875,NA,NA,NA,30.266666666666666,67.47083333333333,15.483333333333334,51,39,2.466666666666667,703,671,2018-01-23T00:00:00Z,671,Mantova Tridolino,0.7631400331577052,68,4.639583333333333,78.63402777777777,100.47222222222223,2.432394366197183,NA,0
2018-01-24T00:00:00Z,677,Cremona Via Fatebenefratelli,5.8,NA,NA,NA,NA,0.65,NA,NA,NA,57.05,149.20416666666665,10.091666666666667,68,55,2.9125,677,677,2018-01-24T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7444274425462266,294,5.555555555555555,78.47569444444444,78.21180555555556,1.9326388888888888,NA,0
2018-01-24T00:00:00Z,681,Moggio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.2,38,31,NA,681,111,2018-01-24T00:00:00Z,111,Cassina Valsassina Moggio,0.19031813263607028,261,1.8979166666666667,73.65972222222223,86.95138888888889,1.2493055555555557,186,0
2018-01-24T00:00:00Z,703,Schivenoglia,NA,NA,1,NA,NA,0.8,NA,NA,NA,37.4125,55.391666666666666,13.529166666666667,62,44,0.6375,703,671,2018-01-24T00:00:00Z,671,Mantova Tridolino,1.42748184062363,261,5.495138888888889,79.29930555555555,100.49930555555555,2.3006944444444444,NA,0
2018-01-25T00:00:00Z,677,Cremona Via Fatebenefratelli,4.4,NA,NA,NA,NA,0.6541666666666667,NA,NA,NA,60.975,153.05833333333334,1.7583333333333333,83,70,3.3249999999999997,677,677,2018-01-25T00:00:00Z,677,Cremona Via Fatebenefratelli,0.24686738842461112,335,6.339583333333334,80.7875,19.06111111111111,1.2833333333333334,NA,0
2018-01-25T00:00:00Z,681,Moggio,NA,NA,NA,NA,NA,NA,NA,NA,1.1833333333333333,2.8916666666666666,4.066666666666666,80.03333333333333,12,8,NA,681,111,2018-01-25T00:00:00Z,111,Cassina Valsassina Moggio,0.8336889024924208,124,2.8291666666666666,85.8125,31.166666666666668,2.35,146,0.6000000000000001
2018-01-25T00:00:00Z,703,Schivenoglia,28.8,NA,1.3,NA,NA,0.9500000000000001,NA,NA,NA,39.333333333333336,79.68333333333334,3.7708333333333335,73,67,1.3083333333333333,703,671,2018-01-25T00:00:00Z,671,Mantova Tridolino,0.3312624862726446,120,5.342361111111111,86.29375,32.09236111111111,1.7590277777777779,NA,0
2018-01-26T00:00:00Z,677,Cremona Via Fatebenefratelli,10,NA,NA,NA,NA,0.6291666666666667,NA,NA,NA,51.666666666666664,119.39583333333333,3.591666666666667,97,84,1.7875,677,677,2018-01-26T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6669830416575842,62,6.321527777777778,87.21041666666666,21.813194444444445,1.5104166666666667,NA,0
