,IDStation,NameStation,Date,Ammonia,CO,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,Wind_speed,Temperature,Relative_humidity,Global_radiation,Rainfall,Quadrante
1100,677,Cremona Via Fatebenefratelli,2017-02-27,14.5,0.3416666666666667,47.60416666666667,84.49166666666667,22.929166666666667,47.0,40.0,1.1875,0.6280639556328418,8.386805555555556,65.71180555555556,46.85972222222223,0.0,1
1101,677,Cremona Via Fatebenefratelli,2017-02-28,17.5,0.35,40.4125,56.22916666666667,22.34583333333333,41.0,35.0,0.7875000000000001,0.898406688911028,11.1375,77.49444444444445,20.812500000000004,0.4,2
1102,677,Cremona Via Fatebenefratelli,2017-03-01,6.5,0.2833333333333333,34.145833333333336,55.75416666666666,48.79166666666667,24.0,16.0,3.366666666666667,2.2896367379468336,12.529166666666669,42.93749999999999,153.3361111111111,0.2,3
1103,677,Cremona Via Fatebenefratelli,2017-03-02,12.7,0.3583333333333334,44.49583333333334,93.1,25.15833333333333,40.0,25.0,3.341666666666667,0.4564097781192638,10.348611111111111,69.25972222222222,134.99166666666665,0.0,1
1104,677,Cremona Via Fatebenefratelli,2017-03-03,22.700000000000003,0.3916666666666667,47.74166666666667,85.98333333333333,11.654166666666669,50.0,38.0,1.4083333333333334,0.9303894225141448,10.266666666666667,82.90347222222223,47.70416666666667,0.8,1
1105,677,Cremona Via Fatebenefratelli,2017-03-04,16.3,0.2875,22.933333333333334,38.208333333333336,40.954166666666666,29.0,21.0,0.7708333333333334,1.925782542142164,10.48125,89.52916666666667,28.842361111111103,6.600000000000001,1
1106,677,Cremona Via Fatebenefratelli,2017-03-05,6.5,0.2125,21.433333333333334,29.366666666666667,61.475,8.0,6.0,2.1375,0.9463435832431702,12.73402777777778,56.28888888888889,136.1569444444445,0.0,2
1107,677,Cremona Via Fatebenefratelli,2017-03-06,9.0,0.325,39.50833333333333,55.2375,23.65833333333333,33.0,26.0,4.158333333333333,0.4679519946634297,10.96527777777778,74.15555555555555,79.77499999999998,0.6000000000000001,4
1108,677,Cremona Via Fatebenefratelli,2017-03-07,6.2,0.25,28.53333333333333,37.4625,45.25416666666667,21.0,16.0,2.066666666666667,1.474306395195087,12.617361111111112,50.24930555555555,170.59652777777785,0.0,4
1109,677,Cremona Via Fatebenefratelli,2017-03-08,5.6000000000000005,0.3208333333333333,50.708333333333336,95.8125,34.712500000000006,22.0,13.0,3.3875,0.5753144702685047,11.545833333333333,34.200694444444444,155.4145833333334,0.0,4
1110,677,Cremona Via Fatebenefratelli,2017-03-09,10.0,0.4333333333333334,63.1375,136.675,23.09166666666667,48.0,31.0,3.5458333333333334,0.412142442985587,12.486111111111112,43.27152777777778,155.48125000000007,0.0,4
1111,677,Cremona Via Fatebenefratelli,2017-03-10,19.1,0.3583333333333334,55.93333333333334,98.90833333333332,26.04583333333333,41.0,30.0,1.8541666666666667,0.244701236139929,14.463194444444444,44.206944444444446,174.2131944444444,0.0,4
1112,677,Cremona Via Fatebenefratelli,2017-03-11,9.3,0.2333333333333333,33.69166666666667,45.38333333333333,46.00416666666667,15.0,12.0,1.3708333333333331,1.1329584515127769,11.853472222222225,36.19444444444444,177.33541666666662,0.0,1
1113,677,Cremona Via Fatebenefratelli,2017-03-12,11.9,0.275,27.270833333333336,33.4625,50.475,25.0,19.0,1.6083333333333334,1.399535046164836,11.620833333333334,43.00902777777778,168.27847222222223,0.0,1
1114,677,Cremona Via Fatebenefratelli,2017-03-13,7.1000000000000005,0.3391304347826087,45.94583333333333,103.53333333333332,37.22916666666667,37.0,23.0,2.020833333333333,0.5204514140439945,10.625,57.60416666666666,172.51944444444447,0.0,2
1115,677,Cremona Via Fatebenefratelli,2017-03-14,7.0,0.3583333333333333,54.92083333333334,89.97083333333333,31.583333333333336,56.0,39.0,3.154166666666667,0.4064942193354226,13.4,50.77708333333334,176.6090277777778,0.0,4
1116,677,Cremona Via Fatebenefratelli,2017-03-15,15.8,0.4083333333333334,57.32083333333334,101.49583333333334,31.31666666666667,80.0,58.0,0.8666666666666667,1.0094135345704771,13.179166666666667,57.958333333333336,133.08263888888885,0.0,1
1117,677,Cremona Via Fatebenefratelli,2017-03-16,13.9,0.5041666666666667,68.22500000000001,158.54583333333335,30.32916666666667,82.0,72.0,0.7958333333333334,0.3336833439774104,13.565277777777776,60.68750000000001,165.13680555555558,0.0,1
1118,677,Cremona Via Fatebenefratelli,2017-03-17,25.9,0.4708333333333334,64.78333333333333,135.3125,37.94583333333333,82.0,63.0,3.5541666666666667,0.6096749188326432,14.968055555555557,58.01111111111112,174.5159722222222,0.0,4
1119,677,Cremona Via Fatebenefratelli,2017-03-18,12.8,0.3625,39.141666666666666,63.266666666666666,40.91666666666667,43.0,30.0,3.0333333333333337,0.4933542062548687,14.947222222222225,67.04444444444445,114.93333333333332,0.0,4
1120,677,Cremona Via Fatebenefratelli,2017-03-19,11.8,0.3875,36.7625,54.5625,36.141666666666666,68.0,55.0,3.6833333333333336,0.7390571370142137,14.389583333333334,72.3013888888889,130.45277777777784,0.0,1
1121,677,Cremona Via Fatebenefratelli,2017-03-20,13.6,0.3541666666666667,39.59583333333334,65.83333333333334,36.395833333333336,75.0,59.0,3.166666666666667,0.5235388808101475,14.750694444444443,75.05555555555556,118.70000000000005,0.0,1
1122,677,Cremona Via Fatebenefratelli,2017-03-21,14.6,0.3166666666666667,29.825000000000003,38.87916666666667,37.6,63.0,48.0,0.7416666666666667,1.5076025577399172,16.447916666666668,74.20902777777778,112.98541666666672,0.0,1
1123,677,Cremona Via Fatebenefratelli,2017-03-22,9.4,0.2625,20.304166666666667,25.270833333333336,46.89166666666667,,,0.375,1.9765173602960604,14.731944444444444,84.91111111111111,82.06875000000004,0.4,1
1124,677,Cremona Via Fatebenefratelli,2017-03-23,7.800000000000001,0.3,25.34583333333333,37.2125,41.37083333333334,43.0,41.0,1.6625,1.5597022992375709,14.466666666666669,92.67152777777778,51.11736111111109,0.8,1
1125,677,Cremona Via Fatebenefratelli,2017-03-24,8.1,0.3,34.7125,51.45416666666667,25.59583333333333,,,2.4125,0.5408373407632878,15.256944444444445,85.41527777777779,78.33263888888887,0.8,4
1126,677,Cremona Via Fatebenefratelli,2017-03-25,8.9,0.3166666666666667,25.570833333333336,37.25416666666667,36.91666666666667,50.0,44.0,2.7333333333333334,0.1557652771875273,16.05138888888889,80.74305555555556,165.12430555555554,2.2,4
1127,677,Cremona Via Fatebenefratelli,2017-03-26,5.800000000000001,0.2166666666666666,11.8375,14.766666666666667,75.32916666666667,15.0,13.0,2.279166666666667,0.96764669972698,14.642361111111112,75.79374999999999,175.42083333333332,5.400000000000001,4
1128,677,Cremona Via Fatebenefratelli,2017-03-27,3.0,0.25,33.0375,51.31666666666667,49.40416666666667,29.0,25.0,2.7583333333333333,0.8275973524736006,13.171527777777778,54.02986111111112,201.2451388888888,0.0,1
1129,677,Cremona Via Fatebenefratelli,2017-03-28,3.4000000000000004,0.3291666666666667,45.40416666666667,62.77916666666667,39.475,38.0,30.0,5.458333333333334,0.5551144668869823,14.654166666666669,49.55486111111112,200.13125,0.0,4
1130,677,Cremona Via Fatebenefratelli,2017-03-29,4.0,0.3541666666666667,56.81666666666667,100.30416666666667,35.84166666666667,35.0,15.0,3.429166666666667,0.509220286366213,16.790972222222223,48.38125000000001,202.20000000000005,0.0,3
1131,677,Cremona Via Fatebenefratelli,2017-03-30,5.800000000000001,0.3458333333333334,58.84583333333334,100.275,32.395833333333336,40.0,27.0,1.9125,0.1342246382614577,18.32361111111112,50.13819444444445,195.19652777777773,0.0,1
1132,677,Cremona Via Fatebenefratelli,2017-03-31,13.6,0.3625,58.42916666666667,119.96666666666668,39.94166666666667,53.0,38.0,2.1583333333333337,0.7617597072046469,18.57152777777778,54.79375,194.9277777777777,0.0,1
1133,677,Cremona Via Fatebenefratelli,2017-04-01,9.1,0.2375,29.25416666666667,38.083333333333336,59.64583333333334,32.0,22.0,1.8291666666666668,0.773990225263976,18.03125,54.116666666666674,189.51875,0.0,1
1134,677,Cremona Via Fatebenefratelli,2017-04-02,7.4,0.2041666666666667,19.370833333333334,23.875000000000004,59.48333333333333,32.0,24.0,1.4125,0.8634876606052705,15.972222222222223,68.79027777777779,80.04027777777777,0.0,1
1135,677,Cremona Via Fatebenefratelli,2017-04-03,5.1000000000000005,0.275,32.19583333333333,42.18750000000001,52.37083333333334,34.0,24.0,1.35,1.0996815207240354,17.83888888888889,61.29583333333333,209.50625,0.0,4
1136,677,Cremona Via Fatebenefratelli,2017-04-04,6.5,0.2625,36.0,56.34166666666667,55.954166666666666,19.0,11.0,0.9875,0.6656510308875118,19.65138888888889,43.80972222222222,190.28958333333333,0.0,1
1137,677,Cremona Via Fatebenefratelli,2017-04-05,5.4,0.2083333333333333,23.958333333333336,30.07916666666667,62.07083333333334,19.0,14.0,0.3458333333333334,0.0860207370621258,15.515972222222222,77.31041666666667,110.19236111111113,2.8000000000000003,1
1138,677,Cremona Via Fatebenefratelli,2017-04-06,3.3000000000000003,0.2666666666666667,32.40833333333334,50.44583333333333,54.9,26.0,,1.7000000000000002,0.2549889698579209,16.387500000000003,59.51805555555555,215.2645833333333,0.0,3
1139,677,Cremona Via Fatebenefratelli,2017-04-07,4.1000000000000005,0.2333333333333333,31.57916666666667,41.69583333333333,47.31666666666667,33.0,27.0,0.5958333333333334,0.9781829236152052,16.1125,62.20555555555556,149.5798611111111,0.0,1
1140,677,Cremona Via Fatebenefratelli,2017-04-08,5.300000000000001,0.2541666666666667,35.8,49.625,48.47916666666667,32.0,24.0,1.0916666666666668,0.450117421138031,17.17013888888889,62.12152777777778,223.40416666666675,0.0,1
1141,677,Cremona Via Fatebenefratelli,2017-04-09,7.7,0.2458333333333333,32.10416666666667,38.6125,59.54166666666667,35.0,26.0,1.1833333333333331,0.7597735866299691,18.59513888888889,61.34305555555556,218.4625000000001,0.0,1
1142,677,Cremona Via Fatebenefratelli,2017-04-10,5.6000000000000005,0.2666666666666667,40.41666666666667,57.04166666666667,53.18333333333334,35.0,28.0,1.1166666666666667,0.1189357089588913,19.750694444444445,57.261805555555554,213.9222222222222,0.0,1
1143,677,Cremona Via Fatebenefratelli,2017-04-11,6.5,0.2208333333333333,27.450000000000003,39.90833333333334,58.19166666666667,29.0,23.0,0.8041666666666667,0.6385291803745782,19.99375,59.08541666666667,193.23958333333337,0.0,1
1144,677,Cremona Via Fatebenefratelli,2017-04-12,4.9,0.2333333333333333,26.258333333333333,34.2625,61.25833333333334,26.0,18.0,1.3833333333333333,0.7452459444164027,19.547916666666666,59.61597222222223,204.60625000000005,0.0,2
1145,677,Cremona Via Fatebenefratelli,2017-04-13,6.2,0.2291666666666666,30.366666666666667,40.125,59.4875,35.0,23.0,1.8708333333333331,0.9220233894759532,20.21527777777778,56.64861111111112,229.0048611111111,0.0,4
1146,677,Cremona Via Fatebenefratelli,2017-04-14,6.5,0.2375,24.950000000000003,37.175,71.39166666666667,42.0,34.0,2.1958333333333333,0.1414291271854058,20.011805555555554,63.0125,223.12916666666672,0.0,1
1147,677,Cremona Via Fatebenefratelli,2017-04-15,5.5,0.2208333333333333,17.833333333333336,22.808333333333334,70.11666666666667,31.0,23.0,2.316666666666667,0.4231680883578487,19.000694444444445,65.70694444444445,154.46388888888893,6.800000000000001,1
1148,677,Cremona Via Fatebenefratelli,2017-04-16,5.5,0.2041666666666667,18.0375,22.820833333333333,58.62916666666667,15.0,22.0,3.5875000000000004,0.7175608160269034,19.370833333333334,61.92708333333334,238.31875,0.0,4
1149,677,Cremona Via Fatebenefratelli,2017-04-17,3.9,0.2041666666666667,14.241666666666667,17.275000000000002,70.76666666666667,15.0,12.0,2.7041666666666666,1.0705037422372083,16.705555555555556,55.02708333333334,231.13402777777785,0.0,2
1150,677,Cremona Via Fatebenefratelli,2017-04-18,3.3000000000000003,0.2041666666666667,22.42083333333333,34.05833333333334,50.59583333333334,19.0,13.0,1.7791666666666668,0.903536856424524,12.252083333333337,67.45486111111111,142.0326388888889,0.8,1
1151,677,Cremona Via Fatebenefratelli,2017-04-19,1.5,0.1875,24.116666666666667,31.39166666666667,58.19583333333333,19.0,14.0,2.7375000000000003,0.1622840655455349,11.250694444444443,34.69166666666668,175.58124999999998,0.2,4
1152,677,Cremona Via Fatebenefratelli,2017-04-20,1.9,0.1833333333333333,26.354166666666668,36.21666666666667,62.94166666666667,24.0,18.0,3.5500000000000003,0.580216791424955,11.715972222222222,26.016666666666666,262.6166666666667,0.0,3
1153,677,Cremona Via Fatebenefratelli,2017-04-21,2.5,0.175,27.291666666666668,35.045833333333334,68.53333333333333,20.0,16.0,2.479166666666667,0.4013508741636235,12.389583333333334,33.12708333333334,258.12569444444443,4.0,2
1154,677,Cremona Via Fatebenefratelli,2017-04-22,4.7,0.2291666666666666,35.86666666666667,54.2375,65.22500000000001,26.0,21.0,2.691666666666667,0.2842566654062395,14.663194444444446,43.47361111111111,258.40347222222226,0.0,4
1155,677,Cremona Via Fatebenefratelli,2017-04-23,7.0,0.2,17.220833333333335,20.82916666666667,80.82916666666667,24.0,13.0,1.4416666666666669,0.866362899082494,15.88888888888889,56.82361111111111,253.65347222222212,0.0,1
1156,677,Cremona Via Fatebenefratelli,2017-04-24,4.3,0.2,17.041666666666668,20.0875,77.60833333333333,27.0,17.0,0.8708333333333333,1.296852307384802,16.36875,66.68611111111112,127.60694444444448,0.0,1
1157,677,Cremona Via Fatebenefratelli,2017-04-25,5.0,0.2041666666666667,12.9875,16.09166666666667,71.84166666666667,20.0,17.0,0.6458333333333334,0.8980048440216624,16.82986111111111,71.80138888888891,144.7326388888889,0.0,2
1158,677,Cremona Via Fatebenefratelli,2017-04-26,3.1,0.2208333333333333,24.120833333333334,30.829166666666666,49.391666666666666,13.0,7.0,0.8041666666666667,1.3833475590377915,13.883333333333336,92.85416666666669,24.25902777777779,8.8,1
1159,677,Cremona Via Fatebenefratelli,2017-04-27,4.1000000000000005,0.2333333333333333,26.1,35.87916666666667,34.612500000000004,25.0,16.0,0.7541666666666668,0.3791638851419887,14.825694444444446,96.33402777777778,58.80277777777779,4.000000000000001,1
1160,677,Cremona Via Fatebenefratelli,2017-04-28,2.8000000000000003,0.1875,27.745833333333337,34.09583333333334,61.84166666666667,20.0,18.0,3.216666666666667,1.1435066035866857,12.836805555555555,64.65833333333333,221.1701388888889,0.2,3
1161,677,Cremona Via Fatebenefratelli,2017-04-29,2.6,0.2375,38.05416666666667,49.2,57.18333333333334,31.0,33.0,3.5625,0.6628529656996341,13.525694444444444,59.61805555555555,274.3138888888889,0.0,1
1162,677,Cremona Via Fatebenefratelli,2017-04-30,3.5,0.2583333333333333,39.85,44.55416666666667,65.59166666666667,24.0,19.0,0.8916666666666667,0.7884059648353222,14.429861111111112,55.920138888888886,264.4270833333334,0.0,1
1163,677,Cremona Via Fatebenefratelli,2017-05-01,4.2,0.3,31.34166666666667,35.21666666666667,64.87916666666666,19.0,16.0,0.7166666666666667,0.3315931629558938,12.151388888888889,79.38541666666667,60.12430555555554,16.400000000000002,1
1164,677,Cremona Via Fatebenefratelli,2017-05-02,2.9000000000000004,0.2166666666666666,33.112500000000004,39.7375,61.3875,6.0,4.0,2.0708333333333333,0.2790364870081483,13.622222222222224,74.73124999999999,248.11875000000003,1.6,4
1165,677,Cremona Via Fatebenefratelli,2017-05-03,2.8000000000000003,0.2291666666666666,39.44166666666667,47.59583333333333,45.895833333333336,19.0,19.0,1.4208333333333334,0.4240878320039837,13.891666666666667,90.27916666666668,100.63750000000005,1.6,1
1166,677,Cremona Via Fatebenefratelli,2017-05-04,3.1,0.2238095238095238,36.395833333333336,43.175,50.8375,14.0,11.0,1.8166666666666669,0.1466999523725784,13.64652777777778,87.78541666666666,133.61458333333331,14.0,4
1167,677,Cremona Via Fatebenefratelli,2017-05-05,2.7,0.2619047619047619,41.67083333333333,51.150000000000006,40.09333333333333,23.0,23.0,2.5583333333333336,0.5624598102667687,15.78125,74.64513888888891,268.7034722222221,0.2,4
1168,677,Cremona Via Fatebenefratelli,2017-05-06,3.9,0.2125,38.391666666666666,45.37916666666667,33.99166666666667,31.0,26.0,2.125,1.375936135832342,14.76527777777778,90.75486111111113,58.07638888888889,13.599999999999993,1
1169,677,Cremona Via Fatebenefratelli,2017-05-07,3.0,0.2291666666666666,29.566666666666663,35.84166666666667,33.0375,18.0,11.0,2.3000000000000003,1.24801379832164,13.28888888888889,96.94236111111113,59.10347222222222,5.800000000000002,3
1170,677,Cremona Via Fatebenefratelli,2017-05-08,2.9000000000000004,0.2791666666666667,39.10833333333333,60.75416666666667,21.7875,15.0,11.0,1.6041666666666667,0.1106854993183041,17.308333333333334,77.10416666666667,200.3708333333333,0.4,3
1171,677,Cremona Via Fatebenefratelli,2017-05-09,3.3000000000000003,0.2125,34.454166666666666,43.00833333333333,,8.0,6.0,0.6625000000000001,0.6440916892947769,16.89652777777778,76.58402777777778,229.3618055555556,0.4,2
1172,677,Cremona Via Fatebenefratelli,2017-05-10,3.0,0.2,32.87916666666667,38.3375,26.55,17.0,19.0,0.375,1.5385916748362278,15.979861111111113,80.68194444444444,159.5451388888889,0.0,1
1173,677,Cremona Via Fatebenefratelli,2017-05-11,2.8000000000000003,0.2041666666666667,35.50833333333333,41.087500000000006,78.29,24.0,14.0,0.4541666666666667,1.9142619689668228,16.629166666666666,83.8576388888889,105.09236111111112,0.0,1
1174,677,Cremona Via Fatebenefratelli,2017-05-12,3.2,0.2375,39.75833333333333,47.208333333333336,61.4875,38.0,23.0,1.8375,0.4208370856192192,18.63125,84.47430555555555,147.8694444444444,0.0,4
1175,677,Cremona Via Fatebenefratelli,2017-05-13,4.1000000000000005,0.2166666666666666,36.145833333333336,43.19583333333333,66.65,16.0,8.0,2.6208333333333336,1.140378990826547,20.86180555555556,68.54027777777777,279.3270833333333,0.0,3
1176,677,Cremona Via Fatebenefratelli,2017-05-14,3.9,0.2,33.1875,38.587500000000006,68.60000000000001,23.0,12.0,0.8083333333333333,0.8060352874445437,21.481944444444444,66.6375,226.84791666666663,0.0,4
1177,677,Cremona Via Fatebenefratelli,2017-05-15,3.3000000000000003,0.2,37.2375,44.587500000000006,69.15833333333333,12.0,7.0,0.8041666666666667,0.493472330936627,22.17777777777778,57.91111111111112,289.7979166666667,0.0,1
1178,677,Cremona Via Fatebenefratelli,2017-05-16,3.7,0.2,41.4125,51.55,67.74583333333334,13.0,9.0,1.1166666666666667,0.4754376141423916,22.75625,55.4,287.3333333333334,0.0,2
1179,677,Cremona Via Fatebenefratelli,2017-05-17,5.6000000000000005,0.2041666666666667,45.35833333333333,60.395833333333336,79.81666666666668,28.0,17.0,1.1916666666666669,0.4552933176592577,23.277083333333334,55.09375,278.80347222222224,0.0,2
1180,677,Cremona Via Fatebenefratelli,2017-05-18,4.9,0.2,42.00416666666667,49.400000000000006,79.91250000000001,24.0,16.0,1.1166666666666667,1.2125662504841472,23.01666666666667,51.53055555555556,239.92152777777784,0.0,1
1181,677,Cremona Via Fatebenefratelli,2017-05-19,4.800000000000001,0.2041666666666667,40.34583333333333,47.35416666666667,76.875,21.0,16.0,1.025,0.8559242262058743,20.45555555555556,69.15972222222223,131.32916666666665,2.0,2
1182,677,Cremona Via Fatebenefratelli,2017-05-20,4.9,0.1916666666666666,37.35,45.00416666666667,60.63333333333334,,,1.5625,0.6713470572410758,17.75138888888889,77.82222222222222,177.75208333333336,7.199999999999999,4
1183,677,Cremona Via Fatebenefratelli,2017-05-21,5.9,0.2,46.00416666666667,55.94166666666667,59.56666666666667,,13.0,1.0583333333333331,0.70741848181296,20.31180555555556,60.78472222222222,296.1222222222222,0.2,3
1184,677,Cremona Via Fatebenefratelli,2017-05-22,10.7,0.2125,49.47083333333334,72.9,68.0,24.0,9.0,1.2083333333333337,0.3030850164292339,22.672222222222224,51.25972222222223,286.61180555555563,0.0,3
1185,677,Cremona Via Fatebenefratelli,2017-05-23,7.9,0.2041666666666667,42.80416666666667,53.85000000000001,87.41666666666667,33.0,22.0,1.8833333333333333,0.8145936397963092,24.59861111111111,45.92847222222222,294.50000000000006,0.0,4
1186,677,Cremona Via Fatebenefratelli,2017-05-25,6.5,0.2,29.020833333333336,33.583333333333336,100.56666666666668,29.0,15.0,1.7000000000000002,1.4526158618089289,23.44652777777777,63.5,259.92152777777784,0.0,1
1187,677,Cremona Via Fatebenefratelli,2017-05-26,3.4000000000000004,0.2166666666666666,37.25833333333333,43.525000000000006,83.82916666666668,19.0,14.0,1.125,0.8505645568784258,22.96527777777778,44.87291666666667,278.0020833333333,0.0,2
1188,677,Cremona Via Fatebenefratelli,2017-05-27,4.6000000000000005,0.2,39.40416666666667,45.65833333333333,91.50833333333334,18.0,12.0,1.2041666666666668,0.570866246136636,24.19652777777777,47.766666666666666,293.6784722222223,0.0,2
1189,677,Cremona Via Fatebenefratelli,2017-05-28,6.7,0.2041666666666667,38.63333333333333,44.41666666666667,98.72083333333336,13.0,10.0,2.1791666666666667,0.7026702533910387,25.836111111111112,46.35347222222222,290.8263888888889,0.0,1
1190,677,Cremona Via Fatebenefratelli,2017-05-29,6.6000000000000005,0.2125,42.18333333333334,48.87916666666667,101.475,18.0,9.0,2.270833333333333,0.5441577317798169,26.204166666666666,46.30902777777778,283.45694444444445,0.0,2
1191,677,Cremona Via Fatebenefratelli,2017-05-30,7.6,0.2208333333333333,41.6625,53.87500000000001,96.44166666666668,23.0,14.0,2.3083333333333336,0.092987724682478,27.04027777777777,47.63958333333335,290.0,0.0,1
1192,677,Cremona Via Fatebenefratelli,2017-05-31,6.2,0.2,42.12916666666667,49.25416666666667,96.8,24.0,16.0,2.3666666666666667,0.7161092674795064,27.133333333333333,41.00833333333333,277.7381944444445,0.0,4
1193,677,Cremona Via Fatebenefratelli,2017-06-01,4.7,0.2083333333333333,44.10416666666667,51.09583333333333,90.5625,19.0,11.0,2.354166666666667,0.8564457860791984,26.415972222222223,37.08819444444445,293.4000000000001,0.0,3
1194,677,Cremona Via Fatebenefratelli,2017-06-02,5.0,0.2041666666666667,42.6375,48.60416666666667,87.30833333333334,22.0,13.0,2.2958333333333334,0.436125047861704,26.115277777777777,40.45625,283.5979166666668,0.0,4
1195,677,Cremona Via Fatebenefratelli,2017-06-03,6.300000000000001,0.2083333333333333,40.13333333333333,46.525000000000006,85.01666666666667,13.0,6.0,1.7791666666666668,0.2030359362434025,26.638194444444444,42.7875,282.1875,0.0,4
1196,677,Cremona Via Fatebenefratelli,2017-06-04,5.300000000000001,0.2,36.475,42.07083333333333,84.43333333333334,13.0,6.0,1.0541666666666667,0.3947698440935364,25.816666666666663,52.489583333333336,255.7708333333334,0.0,1
1197,677,Cremona Via Fatebenefratelli,2017-06-05,4.3,0.2125,35.55833333333334,42.13333333333333,74.4625,25.0,21.0,2.583333333333333,0.7298718886213272,22.179166666666667,78.69027777777778,145.58055555555555,47.0,2
1198,677,Cremona Via Fatebenefratelli,2017-06-06,5.0,0.2416666666666667,36.35,45.9375,46.60833333333333,21.0,12.0,2.1833333333333336,0.3393866252002254,21.762500000000003,81.73402777777777,200.7826388888889,0.0,4
1199,677,Cremona Via Fatebenefratelli,2017-06-07,5.0,0.2375,43.61666666666667,58.87083333333334,62.73333333333333,34.0,17.0,1.2916666666666667,0.5400992845109441,22.88680555555556,56.68055555555556,302.5479166666668,0.0,4
1200,677,Cremona Via Fatebenefratelli,2017-06-08,4.0,0.1708333333333333,37.55,44.5375,73.35416666666667,17.0,12.0,1.8708333333333331,0.9557747932077676,21.425,58.71111111111112,261.44861111111123,0.0,1
1201,677,Cremona Via Fatebenefratelli,2017-06-09,4.2,0.2166666666666666,48.18333333333334,58.1625,83.15833333333333,28.0,18.0,1.8875,0.5638237455944417,23.128472222222225,55.83888888888889,241.8062500000001,0.0,1
1202,677,Cremona Via Fatebenefratelli,2017-06-10,5.7,0.2791666666666667,45.8125,52.16666666666667,115.15,41.0,29.0,2.504166666666667,0.5441840171502702,25.87638888888889,55.97569444444445,269.6770833333334,0.0,1
1203,677,Cremona Via Fatebenefratelli,2017-06-11,6.800000000000001,0.2041666666666667,36.74583333333334,41.95,107.49166666666667,33.0,22.0,1.8291666666666668,0.9707650437767706,26.528472222222224,51.51875,295.43194444444447,0.0,1
1204,677,Cremona Via Fatebenefratelli,2017-06-12,6.2,0.2291666666666666,45.020833333333336,52.66666666666667,108.22083333333332,24.0,12.0,1.9708333333333332,0.718118032202106,27.600694444444446,49.94375,280.94375,0.0,1
1205,677,Cremona Via Fatebenefratelli,2017-06-13,8.9,0.2958333333333333,45.525000000000006,53.56250000000001,106.45,32.0,20.0,1.5083333333333333,0.70033645407249,28.31875,56.41527777777778,288.93263888888896,0.0,1
1206,677,Cremona Via Fatebenefratelli,2017-06-14,7.5,0.2583333333333333,41.1625,49.09583333333334,102.14583333333334,34.0,24.0,1.5041666666666669,0.7671744565188651,27.525,64.94375000000001,244.2055555555556,26.2,1
1207,677,Cremona Via Fatebenefratelli,2017-06-15,5.2,0.2916666666666667,33.32916666666667,38.15833333333334,92.05,26.0,22.0,1.075,0.5230191493348597,25.3,83.50416666666666,218.63888888888889,0.0,1
1208,677,Cremona Via Fatebenefratelli,2017-06-16,9.7,0.3666666666666667,43.212500000000006,54.766666666666666,97.59583333333336,37.0,27.0,1.8625,0.6923426965621563,28.32013888888889,70.86250000000001,275.27708333333334,0.0,4
1209,677,Cremona Via Fatebenefratelli,2017-06-17,7.800000000000001,0.3041666666666667,32.59583333333333,37.99583333333334,107.5875,27.0,24.0,1.2166666666666668,0.9837151020872904,27.97361111111111,66.47430555555556,296.6708333333333,0.0,1
1210,677,Cremona Via Fatebenefratelli,2017-06-18,3.3000000000000003,0.1958333333333333,28.15,32.575,96.24583333333334,13.0,8.0,1.4708333333333334,1.340643458643184,25.789583333333336,47.55416666666667,324.63402777777776,0.0,1
1211,677,Cremona Via Fatebenefratelli,2017-06-19,4.2,0.2166666666666666,41.516666666666666,54.39166666666667,83.15416666666667,13.0,8.0,2.225,0.8200052512806119,25.84513888888889,49.06875,319.1131944444445,0.0,1
1212,677,Cremona Via Fatebenefratelli,2017-06-20,7.300000000000001,0.2083333333333333,42.25,55.46666666666667,102.82916666666668,24.0,18.0,2.8625000000000003,0.7305085988759903,27.628472222222225,50.59583333333334,309.1388888888889,0.0,1
1213,677,Cremona Via Fatebenefratelli,2017-06-21,6.2,0.3041666666666667,39.92083333333333,48.1375,104.3,18.0,7.0,2.779166666666667,0.5393191186138803,28.512500000000003,43.86041666666667,300.8548611111112,0.0,4
1214,677,Cremona Via Fatebenefratelli,2017-06-22,,0.3125,36.34117647058824,47.44705882352942,120.99166666666667,47.0,27.0,2.164705882352941,0.4835992924578484,29.660416666666663,58.775000000000006,284.2173611111112,0.0,4
1215,677,Cremona Via Fatebenefratelli,2017-06-23,,,26.763636363636365,65.08181818181819,76.45,,,,1.462809661323057,26.630000000000003,70.60857142857144,242.7485714285714,0.0,4
1216,677,Cremona Via Fatebenefratelli,2017-06-29,,,,,,,,,3.013873232323543,25.15762711864407,43.61016949152543,263.3745762711865,0.0,3
1217,677,Cremona Via Fatebenefratelli,2017-06-30,,,21.14444444444445,31.944444444444446,74.3888888888889,,,2.5222222222222226,0.989964586867518,22.68611111111112,51.30833333333334,247.1201388888889,0.0,2
1218,677,Cremona Via Fatebenefratelli,2017-07-01,8.9,0.105,25.458333333333336,36.9125,69.5875,16.0,8.0,1.7000000000000002,0.5335343532490318,22.181944444444447,57.37083333333333,264.97708333333344,0.0,4
1219,677,Cremona Via Fatebenefratelli,2017-07-02,7.5,0.1,29.9625,40.266666666666666,71.4875,19.0,11.0,2.7833333333333337,0.6343649189170424,23.96666666666667,59.95347222222223,313.81458333333336,0.0,4
