Date,IDStation,NameStation,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,BlackCarbon,Cadmium,CO,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM2.5,Sulfur_dioxide,IDStation,reg_Y_nn1_ID,Date,IDStation,NameStation,Wind_speed,Wind_direction,Temperature,Relative_humidity,Global_radiation,Water_height,Wind_speed_max,Wind_direction_max,Rainfall
2018-03-05T00:00:00Z,681,Moggio,6.4,NA,NA,NA,NA,NA,NA,NA,NA,0.5083333333333333,3.75,7.6,74.60416666666667,22,19,NA,681,111,2018-03-05T00:00:00Z,111,Cassina Valsassina Moggio,0.1508039328881351,357,1.1736111111111112,93.93055555555556,72.13888888888889,NA,1.1305555555555555,156,0
2018-03-05T00:00:00Z,642,Pavia Via Folperti,1.4,NA,1.6,NA,NA,NA,NA,NA,NA,NA,56.145833333333336,93.23333333333333,13.733333333333333,68,NA,2.9625,642,642,2018-03-05T00:00:00Z,642,Pavia Via Folperti,NA,NA,2.978472222222222,88.90416666666667,67.75277777777778,NA,NA,NA,0.6000000000000001
2018-03-05T00:00:00Z,703,Schivenoglia,12.5,NA,NA,NA,NA,NA,1.3166666666666667,NA,NA,NA,38.575,50.395833333333336,12.658333333333333,48,40,3.2083333333333335,703,816,2018-03-05T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,2.7118055555555554,NA,NA,121.15277777777777,NA,NA,7.2
2018-03-06T00:00:00Z,677,Cremona Via Fatebenefratelli,0.7,NA,NA,NA,NA,NA,0.7333333333333334,NA,NA,NA,64.60833333333333,129.37916666666666,15.208333333333334,53,48,2.3833333333333333,677,677,2018-03-06T00:00:00Z,677,Cremona Via Fatebenefratelli,0.4070967050438726,237,4.758333333333334,93.94930555555555,61.48125,NA,1.3229166666666667,NA,2.8000000000000003
2018-03-06T00:00:00Z,705,Milano Pascal Citta Studi,8.1,NA,3,NA,4,NA,NA,NA,NA,NA,58.65,135.9375,13.116666666666667,49,44,3.4625,705,502,2018-03-06T00:00:00Z,502,Milano Via Juvara,1.322268899113848,200,6.322916666666667,87.98333333333333,66.23680555555555,NA,2.703472222222222,192,1.2000000000000002
2018-03-06T00:00:00Z,681,Moggio,7.4,NA,NA,NA,NA,NA,NA,NA,NA,2.0416666666666665,11.725,19.016666666666666,46.94583333333333,24,12,NA,681,111,2018-03-06T00:00:00Z,111,Cassina Valsassina Moggio,0.3153893322739753,2,0.8395833333333333,99.09027777777777,32.138888888888886,NA,1.2229166666666667,183,0
2018-03-06T00:00:00Z,642,Pavia Via Folperti,1.9,NA,1.2,NA,NA,NA,NA,NA,NA,NA,49.52916666666667,67.7875,24.575,39,34,2.55,642,642,2018-03-06T00:00:00Z,642,Pavia Via Folperti,NA,NA,5.538888888888889,88.56388888888888,61.87430555555556,NA,NA,NA,4.2
2018-03-06T00:00:00Z,703,Schivenoglia,13.5,NA,1.6,NA,NA,NA,1.3916666666666666,NA,NA,NA,47.166666666666664,62.083333333333336,17.341666666666665,49,42,4.179166666666666,703,816,2018-03-06T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,5.327083333333333,NA,NA,131.5,NA,NA,3.6
2018-03-07T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,0.6733333333333333,NA,NA,NA,50.142857142857146,104.17857142857143,2.5533333333333332,NA,NA,1.2133333333333334,677,677,2018-03-07T00:00:00Z,677,Cremona Via Fatebenefratelli,0.2196053622607017,115,4.019540229885058,98.70459770114942,47.09310344827586,NA,1.7057471264367816,NA,0
2018-03-07T00:00:00Z,705,Milano Pascal Citta Studi,6.8,NA,2.7,NA,3,NA,NA,NA,NA,NA,54.37083333333333,104.07916666666667,8.316666666666666,40,35,2.85,705,502,2018-03-07T00:00:00Z,502,Milano Via Juvara,0.4798587758813459,133,6.809027777777778,91.32777777777778,46.541666666666664,NA,2.716666666666667,148,11
2018-03-07T00:00:00Z,681,Moggio,5.6,NA,NA,NA,NA,NA,NA,NA,NA,1.175,5.716666666666667,9.908333333333333,58.69166666666666,12,7,NA,681,111,2018-03-07T00:00:00Z,111,Cassina Valsassina Moggio,0.10037201883920105,293,0.6027777777777777,95.36111111111111,33.701388888888886,NA,1.9416666666666667,176,3
2018-03-07T00:00:00Z,642,Pavia Via Folperti,2,NA,1.3,NA,NA,NA,NA,NA,NA,NA,48.954166666666666,98.83749999999999,7.683333333333334,56,39,2.7875,642,642,2018-03-07T00:00:00Z,642,Pavia Via Folperti,NA,NA,5.4118055555555555,91.68888888888888,49.71041666666667,NA,NA,NA,1.2000000000000002
2018-03-07T00:00:00Z,703,Schivenoglia,12.5,NA,1.2,NA,NA,NA,1.25,NA,NA,NA,31.345833333333335,38.2125,23.983333333333334,32,28,3.6708333333333334,703,816,2018-03-07T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,6.590972222222223,NA,NA,149.54166666666666,NA,NA,0.4
2018-03-08T00:00:00Z,677,Cremona Via Fatebenefratelli,NA,NA,NA,NA,NA,NA,0.7272727272727273,NA,NA,NA,51.4,89.44545454545454,39.75454545454545,NA,NA,2.809090909090909,677,677,2018-03-08T00:00:00Z,677,Cremona Via Fatebenefratelli,0.07333307049871667,75,11.124675324675325,59.005194805194805,245.57662337662336,NA,1.964935064935065,NA,0
2018-03-08T00:00:00Z,705,Milano Pascal Citta Studi,6.3,NA,2.3,NA,3.3,NA,NA,NA,NA,NA,56.729166666666664,123.8125,20.270833333333332,36,26,4.45,705,502,2018-03-08T00:00:00Z,502,Milano Via Juvara,0.8605062971984206,234,9.679166666666667,66.32152777777777,179.29305555555555,NA,2.9166666666666665,214,0
2018-03-08T00:00:00Z,681,Moggio,3,NA,NA,NA,NA,NA,NA,NA,NA,0.475,2.408333333333333,5.841666666666667,86.74166666666666,6,6,NA,681,111,2018-03-08T00:00:00Z,111,Cassina Valsassina Moggio,0.45823211137877634,151,3.7402777777777776,41.24305555555556,211.90277777777777,NA,2.779166666666667,163,0
2018-03-08T00:00:00Z,642,Pavia Via Folperti,2.3,NA,1.4,NA,NA,NA,NA,NA,NA,NA,52.81666666666666,109.675,15.075,50,29,3.4333333333333336,642,642,2018-03-08T00:00:00Z,642,Pavia Via Folperti,NA,NA,6.743055555555555,78.0625,177.07291666666666,NA,NA,NA,0.2
2018-03-08T00:00:00Z,703,Schivenoglia,12.8,NA,0.8,NA,NA,NA,1.1,NA,NA,NA,25.725,34.44583333333333,39.0625,29,23,2.5208333333333335,703,816,2018-03-08T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,8.35,NA,NA,168.31944444444446,NA,NA,0
2018-03-09T00:00:00Z,677,Cremona Via Fatebenefratelli,11,NA,NA,NA,NA,NA,0.5708333333333333,NA,NA,NA,49.75,86.49166666666666,21.741666666666667,49,39,2.0416666666666665,677,677,2018-03-09T00:00:00Z,677,Cremona Via Fatebenefratelli,0.248177520976035,359,9.902777777777779,69.80416666666666,96.27638888888889,NA,1.6270833333333334,NA,0
2018-03-09T00:00:00Z,705,Milano Pascal Citta Studi,8.8,NA,2,NA,2.6,NA,NA,NA,NA,NA,54.604166666666664,95.61666666666667,27.316666666666666,31,20,4.433333333333334,705,502,2018-03-09T00:00:00Z,502,Milano Via Juvara,1.0972539273474617,169,11.35,60.96736111111111,162.8972222222222,NA,3.1638888888888888,158,0
2018-03-09T00:00:00Z,681,Moggio,6,NA,NA,NA,NA,NA,NA,NA,NA,0.4,5.175,9.950000000000001,78.49166666666666,27,21,NA,681,111,2018-03-09T00:00:00Z,111,Cassina Valsassina Moggio,0.9726268176040452,183,3.7090277777777776,74.69444444444444,136.0625,NA,2.6368055555555556,190,0
2018-03-09T00:00:00Z,642,Pavia Via Folperti,3.9,NA,0.8,NA,NA,NA,NA,NA,NA,NA,45.045833333333334,62.49583333333333,30.041666666666668,37,25,2.8541666666666665,642,642,2018-03-09T00:00:00Z,642,Pavia Via Folperti,NA,NA,10.516666666666667,65.73958333333333,146.6159722222222,NA,NA,NA,0
2018-03-09T00:00:00Z,703,Schivenoglia,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.929166666666667,30.3875,NA,NA,NA,2.1,703,816,2018-03-09T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,9.718055555555555,NA,NA,188.44444444444446,NA,NA,0
2018-03-10T00:00:00Z,677,Cremona Via Fatebenefratelli,9.4,NA,NA,NA,NA,NA,0.5041666666666667,NA,NA,NA,49.854166666666664,77.59166666666667,8.65,41,32,1.4416666666666667,677,677,2018-03-10T00:00:00Z,677,Cremona Via Fatebenefratelli,0.30403373263290245,14,8.947916666666666,86.39722222222223,16.64236111111111,NA,1.3020833333333333,NA,0.6000000000000001
2018-03-10T00:00:00Z,705,Milano Pascal Citta Studi,8.7,NA,0.8,NA,1.2,NA,NA,NA,NA,NA,40.87916666666667,56.49166666666667,40.75,14,10,2.6375,705,502,2018-03-10T00:00:00Z,502,Milano Via Juvara,0.3114846537047878,127,9.577777777777778,86.14375,27.60625,NA,2.470833333333333,126,3.8000000000000003
2018-03-10T00:00:00Z,681,Moggio,5.8,NA,NA,NA,NA,NA,NA,NA,NA,0.10833333333333334,2.6,3.1666666666666665,81.43333333333334,12,11,NA,681,111,2018-03-10T00:00:00Z,111,Cassina Valsassina Moggio,0.16495563433509716,129,2.8409722222222222,95.36111111111111,32.520833333333336,NA,1.3701388888888888,166,2.2
2018-03-10T00:00:00Z,642,Pavia Via Folperti,4.4,NA,0.5,NA,NA,NA,NA,NA,NA,NA,30.679166666666667,35.40416666666667,34.829166666666666,21,18,1.5791666666666666,642,642,2018-03-10T00:00:00Z,642,Pavia Via Folperti,NA,NA,9.373611111111112,86.03055555555555,20.64097222222222,NA,NA,NA,2.8000000000000003
2018-03-10T00:00:00Z,703,Schivenoglia,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.508333333333333,26.704166666666666,NA,NA,NA,NA,703,816,2018-03-10T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,9.557638888888889,NA,NA,201.44444444444446,NA,NA,0
2018-03-11T00:00:00Z,677,Cremona Via Fatebenefratelli,8.6,NA,NA,NA,NA,NA,0.3416666666666667,NA,NA,NA,24.2875,27.504166666666666,35.3,27,20,1.3625,677,677,2018-03-11T00:00:00Z,677,Cremona Via Fatebenefratelli,1.4180171870695546,68,8.650694444444444,99.61458333333334,12.791666666666666,NA,3.5458333333333334,NA,19.2
2018-03-11T00:00:00Z,705,Milano Pascal Citta Studi,6,NA,1.2,NA,1.4,NA,NA,NA,NA,NA,31.925,43.71666666666667,26.9125,19,17,2.1458333333333335,705,502,2018-03-11T00:00:00Z,502,Milano Via Juvara,0.7915219502701998,127,8.5,99.71527777777777,12.297916666666667,NA,2.8826388888888888,134,33
2018-03-11T00:00:00Z,681,Moggio,4.7,NA,NA,NA,NA,NA,NA,NA,NA,0.10833333333333334,1.25,1.75,76.65833333333333,5,4,NA,681,111,2018-03-11T00:00:00Z,111,Cassina Valsassina Moggio,1.3632640345641798,196,3.4743055555555555,99.07638888888889,19.51388888888889,NA,3.5659722222222223,177,45.6
2018-03-11T00:00:00Z,642,Pavia Via Folperti,3.8,NA,0.6,NA,NA,NA,NA,NA,NA,NA,22.825,27.445833333333333,33.420833333333334,24,21,1.5291666666666668,642,642,2018-03-11T00:00:00Z,642,Pavia Via Folperti,NA,NA,8.322222222222223,96.36319444444445,10.886111111111111,NA,NA,NA,10.200000000000001
2018-03-11T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.116666666666667,17.233333333333334,NA,NA,NA,NA,703,816,2018-03-11T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,9.374305555555555,NA,NA,199.77083333333334,NA,NA,17.4
2018-03-12T00:00:00Z,677,Cremona Via Fatebenefratelli,4.4,NA,NA,NA,NA,NA,0.3875,NA,NA,NA,31.004166666666666,43.4625,24.895833333333332,29,26,1.6916666666666667,677,677,2018-03-12T00:00:00Z,677,Cremona Via Fatebenefratelli,0.6064190350537428,266,9.359027777777778,89.15694444444445,87.55416666666666,NA,2.063888888888889,NA,1.8
2018-03-12T00:00:00Z,705,Milano Pascal Citta Studi,4.7,NA,1.5,NA,1.7,NA,NA,NA,NA,NA,46.13333333333333,73.64166666666667,14.6,21,16,2.775,705,502,2018-03-12T00:00:00Z,502,Milano Via Juvara,0.9491292597527895,196,9.488888888888889,89.97083333333333,59.75347222222222,NA,2.607638888888889,191,6
2018-03-12T00:00:00Z,681,Moggio,3.7,NA,NA,NA,NA,NA,NA,NA,NA,0.24166666666666667,2.525,3.7583333333333333,77.18333333333334,6,4,NA,681,111,2018-03-12T00:00:00Z,111,Cassina Valsassina Moggio,0.7247637032321131,117,3.286111111111111,91.81944444444444,105.72916666666667,NA,2.6944444444444446,151,15.4
2018-03-12T00:00:00Z,642,Pavia Via Folperti,2.6,NA,0.8,NA,NA,NA,NA,NA,NA,NA,35.21666666666667,60.204166666666666,22.34583333333333,24,17,2.4208333333333334,642,642,2018-03-12T00:00:00Z,642,Pavia Via Folperti,NA,NA,8.716666666666667,88.28819444444444,75.53055555555555,NA,NA,NA,18
2018-03-12T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,1.0863636363636364,NA,NA,NA,14.765217391304349,16.678260869565218,34.00454545454546,20,17,2.9272727272727272,703,816,2018-03-12T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,10.319444444444445,NA,NA,224.61111111111111,NA,NA,1.6
2018-03-13T00:00:00Z,677,Cremona Via Fatebenefratelli,3.5,NA,NA,NA,NA,NA,0.5458333333333333,NA,NA,NA,45.47083333333333,113.60833333333333,23.291666666666668,48,35,2.8916666666666666,677,677,2018-03-13T00:00:00Z,677,Cremona Via Fatebenefratelli,0.36184433204121846,259,10.674305555555556,77.96388888888889,143.33333333333334,NA,1.6041666666666667,NA,0
2018-03-13T00:00:00Z,705,Milano Pascal Citta Studi,6.6,NA,2.5,NA,3.4,NA,NA,NA,NA,NA,55.87083333333333,130.94166666666666,21.379166666666666,37,24,4.508333333333334,705,502,2018-03-13T00:00:00Z,502,Milano Via Juvara,0.8869473579786322,193,12.268055555555556,69.43888888888888,174.44305555555556,NA,2.734027777777778,181,0
2018-03-13T00:00:00Z,681,Moggio,3.9,NA,NA,NA,NA,NA,NA,NA,NA,0.39166666666666666,4.691666666666666,8.5,71.44166666666666,12,12,NA,681,111,2018-03-13T00:00:00Z,111,Cassina Valsassina Moggio,0.5918721009158076,206,5.020138888888889,79.29166666666667,189.70833333333334,NA,2.734027777777778,173,0
2018-03-13T00:00:00Z,642,Pavia Via Folperti,2,NA,1.2,NA,NA,NA,NA,NA,NA,NA,43.420833333333334,101.875,25.6,32,23,5.304166666666667,642,642,2018-03-13T00:00:00Z,642,Pavia Via Folperti,NA,NA,10.386111111111111,75.11319444444445,193.1798611111111,NA,NA,NA,0
2018-03-13T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,1.125,NA,NA,NA,18.9375,23.820833333333333,30.183333333333334,35,30,2.8833333333333333,703,816,2018-03-13T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,10.629861111111111,NA,NA,391.68055555555554,NA,NA,0.2
2018-03-14T00:00:00Z,677,Cremona Via Fatebenefratelli,4.3,NA,NA,NA,NA,NA,0.4,NA,NA,NA,39.15833333333333,81.30833333333334,34.00416666666667,35,28,2.3791666666666664,677,677,2018-03-14T00:00:00Z,677,Cremona Via Fatebenefratelli,0.45748025792143093,254,10.940277777777778,68.69375,185.21875,NA,2.0743055555555556,NA,0
2018-03-14T00:00:00Z,705,Milano Pascal Citta Studi,6.1,NA,1.4,NA,2.1,NA,NA,NA,NA,NA,43.87083333333333,93.90416666666667,40.125,25,15,4.358333333333333,705,502,2018-03-14T00:00:00Z,502,Milano Via Juvara,1.3004630850647318,228,12.750694444444445,55.576388888888886,192.19097222222223,NA,3.7222222222222223,205,0
2018-03-14T00:00:00Z,681,Moggio,2.9,NA,NA,NA,NA,NA,NA,NA,NA,0.48333333333333334,3.683333333333333,6.8,82.59166666666667,9,9,NA,681,111,2018-03-14T00:00:00Z,111,Cassina Valsassina Moggio,0.5632876786971817,131,6.195138888888889,47.93055555555556,230.26388888888889,NA,3.0965277777777778,175,0
2018-03-14T00:00:00Z,642,Pavia Via Folperti,3.2,NA,0.6,NA,NA,NA,NA,NA,NA,NA,34.516666666666666,43.775,51.2125,19,9,3.6416666666666666,642,642,2018-03-14T00:00:00Z,642,Pavia Via Folperti,NA,NA,12.145138888888889,58.28680555555555,199.61319444444445,NA,NA,NA,0
2018-03-14T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,1.3347826086956522,NA,NA,NA,17.636363636363637,21.12727272727273,39.756521739130434,41,34,2.590909090909091,703,816,2018-03-14T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,10.0375,NA,NA,460.1111111111111,NA,NA,0
2018-03-15T00:00:00Z,677,Cremona Via Fatebenefratelli,6.3,NA,NA,NA,NA,NA,0.3041666666666667,NA,NA,NA,33.84166666666667,50.55833333333334,30.662499999999998,27,23,1.4666666666666666,677,677,2018-03-15T00:00:00Z,677,Cremona Via Fatebenefratelli,2.196202929748555,64,7.559027777777778,86.79930555555556,48.55694444444445,NA,4.397916666666667,NA,4
2018-03-15T00:00:00Z,705,Milano Pascal Citta Studi,6.4,NA,1.2,NA,1.7,NA,NA,NA,NA,NA,40.2375,60.07083333333333,33.86666666666667,25,18,2.6166666666666667,705,502,2018-03-15T00:00:00Z,502,Milano Via Juvara,1.4275668748349615,71,8.963888888888889,83.76388888888889,33.34513888888889,NA,4.23125,144,16
2018-03-15T00:00:00Z,681,Moggio,3.1,NA,NA,NA,NA,NA,NA,NA,NA,0.125,2.0166666666666666,2.941666666666667,83.1875,9,7,NA,681,111,2018-03-15T00:00:00Z,111,Cassina Valsassina Moggio,0.943743686230053,187,1.41875,92.34722222222223,37.9375,NA,2.8569444444444443,164,21.400000000000002
2018-03-15T00:00:00Z,642,Pavia Via Folperti,4.4,NA,0.6,NA,NA,NA,NA,NA,NA,NA,31.270833333333332,41.4875,31.129166666666666,28,19,1.8916666666666666,642,642,2018-03-15T00:00:00Z,642,Pavia Via Folperti,NA,NA,8.106944444444444,84.1,33.30902777777778,NA,NA,NA,14
2018-03-15T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,1.475,NA,NA,NA,16.8875,18.59166666666667,38.5375,25,17,2.3583333333333334,703,816,2018-03-15T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,7.981944444444444,NA,NA,397.3541666666667,NA,NA,2.4000000000000004
2018-03-16T00:00:00Z,677,Cremona Via Fatebenefratelli,4.2,NA,NA,NA,NA,NA,0.3,NA,NA,NA,29.245833333333334,42.266666666666666,49.3875,21,18,1.5666666666666667,677,677,2018-03-16T00:00:00Z,677,Cremona Via Fatebenefratelli,1.0006857308714363,300,10.621527777777779,77.07708333333333,182.63819444444445,NA,3.145138888888889,NA,0.6000000000000001
2018-03-16T00:00:00Z,705,Milano Pascal Citta Studi,5.1,NA,1.2,NA,1.7,NA,NA,NA,NA,NA,39.38333333333333,66.8375,40.80833333333333,17,12,3.3875,705,502,2018-03-16T00:00:00Z,502,Milano Via Juvara,1.2373851093685961,236,10.92013888888889,75.24305555555556,195.06944444444443,NA,3.345833333333333,221,1.8
2018-03-16T00:00:00Z,681,Moggio,3.2,NA,NA,NA,NA,NA,NA,NA,NA,0.625,3.65,5.875,80.8625,NA,NA,NA,681,111,2018-03-16T00:00:00Z,111,Cassina Valsassina Moggio,0.22807868840412152,166,3.8375,87.20833333333333,197.09027777777777,NA,2.3506944444444446,185,1.2000000000000002
2018-03-16T00:00:00Z,642,Pavia Via Folperti,3.5,NA,0.6,NA,NA,NA,NA,NA,NA,NA,30.058333333333334,39.079166666666666,45.74583333333333,21,14,2.525,642,642,2018-03-16T00:00:00Z,642,Pavia Via Folperti,NA,NA,10.214583333333334,77.78333333333333,168.67777777777778,NA,NA,NA,1
2018-03-16T00:00:00Z,703,Schivenoglia,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,11.670833333333333,13.141666666666667,58.24166666666667,16,14,2.7375,703,816,2018-03-16T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,10.1625,NA,NA,320.0486111111111,NA,NA,0.4
2018-03-17T00:00:00Z,677,Cremona Via Fatebenefratelli,4.8,NA,NA,NA,NA,NA,0.29583333333333334,NA,NA,NA,25.041666666666668,28.070833333333333,46.0375,22,22,0.925,677,677,2018-03-17T00:00:00Z,677,Cremona Via Fatebenefratelli,1.3703499988250272,79,9.154166666666667,95.1763888888889,50.86805555555556,NA,2.904166666666667,NA,20
2018-03-17T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,1.1,NA,1.3,NA,NA,NA,NA,NA,35.65217391304348,49.869565217391305,41.17826086956522,15,13,2.4043478260869566,705,502,2018-03-17T00:00:00Z,502,Milano Via Juvara,1.3058479568970611,103,8.840972222222222,92.9875,29.09027777777778,NA,3.75,114,17.8
2018-03-17T00:00:00Z,681,Moggio,3.4,NA,NA,NA,NA,NA,NA,NA,NA,0.125,2.6083333333333334,4.408333333333333,77.22916666666667,9,7,NA,681,111,2018-03-17T00:00:00Z,111,Cassina Valsassina Moggio,0.8133022900931981,171,1.2194444444444446,96.54861111111111,31.430555555555557,NA,2.286111111111111,164,32
2018-03-17T00:00:00Z,642,Pavia Via Folperti,3.9,NA,0.5,NA,NA,NA,NA,NA,NA,NA,25.220833333333335,28.8625,46.94166666666667,17,15,1.9375,642,642,2018-03-17T00:00:00Z,642,Pavia Via Folperti,NA,NA,9.211805555555555,86.65625,59.69444444444444,NA,NA,NA,9
2018-03-17T00:00:00Z,703,Schivenoglia,12.6,NA,0.3,NA,NA,NA,NA,NA,NA,NA,13.345833333333333,14.233333333333333,53.170833333333334,19,18,3.2625,703,816,2018-03-17T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,8.997916666666667,NA,NA,362.2013888888889,NA,NA,12.4
2018-03-18T00:00:00Z,677,Cremona Via Fatebenefratelli,3.4,NA,NA,NA,NA,NA,0.2791666666666667,NA,NA,NA,15.633333333333333,16.508333333333333,55.0625,8,8,0.8416666666666667,677,677,2018-03-18T00:00:00Z,677,Cremona Via Fatebenefratelli,2.2920741083050067,75,7.169444444444444,93.33194444444445,28.54722222222222,NA,4.63125,NA,11.8
2018-03-18T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,0.9,NA,0.6,NA,NA,NA,NA,NA,23.508333333333333,32.90416666666667,49.2,7,6,2.279166666666667,705,502,2018-03-18T00:00:00Z,502,Milano Via Juvara,0.98144846969356,91,7.179166666666666,93.56111111111112,40.41388888888889,NA,3.84375,125,8.8
2018-03-18T00:00:00Z,681,Moggio,2.2,NA,NA,NA,NA,NA,NA,NA,NA,0.35833333333333334,1.4333333333333333,2.308333333333333,87.675,3,4,NA,681,111,2018-03-18T00:00:00Z,111,Cassina Valsassina Moggio,0.5266087393539807,249,1.0763888888888888,96.13194444444444,46.395833333333336,NA,2.1395833333333334,197,11.6
2018-03-18T00:00:00Z,642,Pavia Via Folperti,2.9,NA,0.6,NA,NA,NA,NA,NA,NA,NA,14.5125,16.291666666666668,50.38333333333333,NA,10,1.5791666666666666,642,642,2018-03-18T00:00:00Z,642,Pavia Via Folperti,NA,NA,7.286111111111111,92.64861111111111,26.052083333333332,NA,NA,NA,18.8
2018-03-18T00:00:00Z,703,Schivenoglia,NA,NA,0.5,NA,NA,NA,1.4695652173913043,NA,NA,NA,10.020833333333334,10.520833333333334,56.6875,6,5,3.191666666666667,703,816,2018-03-18T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,6.906944444444444,NA,NA,387.2291666666667,NA,NA,27.8
2018-03-19T00:00:00Z,677,Cremona Via Fatebenefratelli,2.2,NA,NA,NA,NA,NA,0.3,NA,NA,NA,22.479166666666668,25.979166666666668,52.74583333333333,11,10,2.825,677,677,2018-03-19T00:00:00Z,677,Cremona Via Fatebenefratelli,1.346003683818688,86,3.9875,91.84097222222222,71.99513888888889,NA,3.1555555555555554,NA,9.4
2018-03-19T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,1.2,NA,0.7,NA,NA,NA,NA,NA,26.454166666666666,37.675,42.4,8,7,2.3208333333333333,705,502,2018-03-19T00:00:00Z,502,Milano Via Juvara,1.7335771008288303,159,4.195138888888889,91.09236111111112,32.52361111111111,NA,3.9701388888888887,157,0.4
2018-03-19T00:00:00Z,681,Moggio,2.7,NA,NA,NA,NA,NA,NA,NA,NA,2.4416666666666664,6.958333333333333,13.058333333333334,55.704166666666666,9,3,NA,681,111,2018-03-19T00:00:00Z,111,Cassina Valsassina Moggio,0.5126755128383413,284,0.28680555555555554,96.70833333333333,104.41666666666667,NA,1.6652777777777779,223,0
2018-03-19T00:00:00Z,642,Pavia Via Folperti,2.1,NA,0.8,NA,NA,NA,NA,NA,NA,NA,21.054166666666667,27.25,51.34166666666667,3,3,1.425,642,642,2018-03-19T00:00:00Z,642,Pavia Via Folperti,NA,NA,4.8180555555555555,84.70347222222222,76.68333333333334,NA,NA,NA,19.2
2018-03-19T00:00:00Z,703,Schivenoglia,NA,NA,0.4,NA,NA,NA,1.3791666666666667,NA,NA,NA,10.792307692307691,11.276923076923076,60.67916666666667,NA,NA,2.6625,703,816,2018-03-19T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,2.8986111111111112,NA,NA,425.34722222222223,NA,NA,8.8
2018-03-20T00:00:00Z,677,Cremona Via Fatebenefratelli,2,NA,NA,NA,NA,NA,0.3375,NA,NA,NA,27.045833333333334,37.78333333333333,42.045833333333334,30,25,3.4166666666666665,677,677,2018-03-20T00:00:00Z,677,Cremona Via Fatebenefratelli,1.414942815020554,77,6.102083333333334,76.46111111111111,121.99652777777777,NA,2.8180555555555555,NA,0
2018-03-20T00:00:00Z,705,Milano Pascal Citta Studi,NA,NA,1.2,NA,1.1,NA,NA,NA,NA,NA,24.34583333333333,35.825,47.19583333333333,21,18,2.654166666666667,705,502,2018-03-20T00:00:00Z,502,Milano Via Juvara,1.0579286165188995,135,6.178472222222222,77.29444444444445,127.71944444444445,NA,3.716666666666667,136,7.6000000000000005
2018-03-20T00:00:00Z,681,Moggio,2.5,NA,NA,NA,NA,NA,NA,NA,NA,1.325,5.875,10.308333333333334,59.25,8,9,NA,681,111,2018-03-20T00:00:00Z,111,Cassina Valsassina Moggio,0.3387919340569361,267,-0.5347222222222222,84.04166666666667,141.08333333333334,NA,2.5131944444444443,201,0
2018-03-20T00:00:00Z,642,Pavia Via Folperti,2.1,NA,0.8,NA,NA,NA,NA,NA,NA,NA,25.183333333333334,31.570833333333333,38.954166666666666,28,NA,1.4791666666666667,642,642,2018-03-20T00:00:00Z,642,Pavia Via Folperti,NA,NA,5.901388888888889,76.85208333333334,95.31041666666667,NA,NA,NA,0.8
2018-03-20T00:00:00Z,703,Schivenoglia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,703,816,2018-03-20T00:00:00Z,816,Sermide E Felonica Sp ,NA,NA,5.444444444444445,NA,NA,505.0138888888889,NA,NA,0
2018-03-21T00:00:00Z,677,Cremona Via Fatebenefratelli,1.4,NA,NA,NA,NA,NA,0.2916666666666667,NA,NA,NA,30.466666666666665,37.7375,54.19583333333333,30,25,1.3875,677,677,2018-03-21T00:00:00Z,677,Cremona Via Fatebenefratelli,1.6692353744716961,69,6.338461538461538,50.962937062937065,188.32027972027973,NA,3.232167832167832,NA,0
