,IDStation,NameStation,Date,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,CO,Lead,Nikel,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide,Wind_speed,Temperature,Relative_humidity,Global_radiation,Rainfall,Quadrante
369,703,Schivenoglia Via Malpasso,2015-01-22,10.6,,0.9,,,0.5416666666666667,,,19.700000000000003,34.38333333333333,15.341666666666669,30.0,30.0,5.833333333333334,0.7888826459465343,6.635416666666667,32.41944444444448,9.64166666666667,8.600000000000001,4
370,703,Schivenoglia Via Malpasso,2015-01-23,12.2,,1.7000000000000002,,,0.8291666666666667,,,28.6,69.03750000000001,5.3,44.0,35.0,7.820833333333334,2.021493854074497,6.019444444444445,53.21875,39.41527777777777,0.0,4
371,703,Schivenoglia Via Malpasso,2015-01-24,17.0,,1.5,,,0.891304347826087,,,24.70434782608696,57.84782608695652,10.517391304347829,,38.0,5.747826086956522,1.509464422893428,6.940277777777778,77.38888888888889,89.36249999999998,0.0,3
372,703,Schivenoglia Via Malpasso,2015-01-25,14.4,,1.2000000000000002,,,0.8791666666666667,,,16.620833333333334,29.675,16.454166666666666,,38.0,4.116666666666667,0.3676593251165956,6.995138888888889,60.75555555555555,91.6930555555556,0.0,2
373,703,Schivenoglia Via Malpasso,2015-01-26,10.5,,0.5,,,0.6791666666666667,,,14.108333333333334,18.14583333333333,37.03333333333334,,19.0,0.9833333333333334,0.4470428863711814,6.052777777777778,60.54861111111111,108.59791666666668,0.0,4
374,703,Schivenoglia Via Malpasso,2015-01-27,16.8,,0.8,,,0.8916666666666667,,,25.633333333333333,39.49166666666667,13.4125,45.0,40.0,2.4291666666666667,0.0828488341109871,3.1972222222222224,72.52708333333334,69.66180555555559,0.0,2
375,703,Schivenoglia Via Malpasso,2015-01-28,20.4,,1.2000000000000002,,,1.0375,,,31.104166666666668,62.1375,14.454166666666667,57.0,46.0,2.4375,1.397978398863028,3.615972222222222,65.87777777777778,115.67569444444446,0.0,3
376,703,Schivenoglia Via Malpasso,2015-01-29,16.400000000000002,,1.1,,,1.0916666666666668,,,28.45416666666667,52.075,10.316666666666668,53.0,49.0,6.879166666666667,1.6090348404804122,2.120138888888889,75.80833333333334,15.474305555555558,0.2,1
377,703,Schivenoglia Via Malpasso,2015-01-30,10.4,,0.5,,,0.9333333333333332,,,19.941666666666663,24.258333333333336,27.395833333333336,31.0,30.0,8.429166666666667,2.614018138077539,3.911805555555556,74.62083333333334,55.00277777777779,3.6000000000000005,4
378,703,Schivenoglia Via Malpasso,2015-01-31,11.1,,0.6000000000000001,,,1.0,,,19.40416666666667,23.941666666666663,27.316666666666663,34.0,31.0,1.8166666666666669,1.299653984601138,3.7173611111111104,68.57083333333334,118.99722222222222,0.0,1
379,703,Schivenoglia Via Malpasso,2015-02-01,9.9,,0.6000000000000001,,,1.0083333333333333,,,16.158333333333335,21.516666666666666,35.733333333333334,41.0,36.0,0.2416666666666666,2.0820436657382526,4.304166666666667,70.62569444444445,107.18194444444435,0.0,3
380,703,Schivenoglia Via Malpasso,2015-02-02,15.2,,0.9,,,1.1583333333333334,,,21.8375,37.725,15.500000000000002,51.0,46.0,2.3083333333333336,0.4588884748679086,2.700694444444444,72.06458333333335,120.65277777777776,0.0,4
381,703,Schivenoglia Via Malpasso,2015-02-03,11.6,,0.9,,,1.1291666666666669,,,24.45416666666667,30.04583333333333,20.958333333333336,48.0,45.0,1.9833333333333332,3.0342568414806195,4.172916666666668,74.00208333333333,59.33263888888889,0.2,1
382,703,Schivenoglia Via Malpasso,2015-02-04,9.6,,0.4,,,0.9541666666666668,,,12.975,16.258333333333333,39.5375,25.0,24.0,0.7541666666666668,1.0569662894353222,6.863888888888889,59.80486111111112,62.64444444444444,0.0,1
383,703,Schivenoglia Via Malpasso,2015-02-05,7.7,,0.3,,,0.9,,,6.173913043478261,7.173913043478262,58.12608695652174,11.0,11.0,1.2043478260869565,8.353188961737862,3.93125,83.87291666666667,8.247222222222224,17.39999999999997,1
384,703,Schivenoglia Via Malpasso,2015-02-06,6.0,,0.3,,,0.8708333333333333,,,6.5875,7.5,66.78333333333333,15.0,9.0,1.6166666666666667,2.39075908411893,3.691304347826087,68.16304347826087,18.700000000000003,51.99999999999996,1
385,703,Schivenoglia Via Malpasso,2015-02-07,5.5,,0.5,,,0.9625,,,16.079166666666666,18.262500000000003,46.7625,30.0,25.0,0.0,1.2469991507144076,3.977777777777778,75.70625000000001,55.6097222222222,1.6,4
386,703,Schivenoglia Via Malpasso,2015-02-08,5.800000000000001,,0.7000000000000001,,,1.0541666666666667,,,16.745833333333334,19.354166666666668,35.15416666666667,,34.0,,2.3152415560027992,0.3111111111111111,61.49791666666667,58.85902777777779,0.2,4
387,703,Schivenoglia Via Malpasso,2015-02-09,8.1,,0.8,,,1.1083333333333334,,,24.308333333333334,30.854166666666668,31.81666666666667,45.0,45.0,2.590909090909091,1.003938473797592,0.1201388888888899,77.40347222222222,142.57222222222225,0.0,3
388,703,Schivenoglia Via Malpasso,2015-02-10,12.8,,1.1,,,1.2208333333333334,,,40.40416666666667,61.68333333333334,15.8625,82.0,73.0,2.8583333333333334,0.1277921061125013,2.924305555555556,73.44027777777778,129.95972222222224,0.2,3
389,703,Schivenoglia Via Malpasso,2015-02-11,12.3,,1.9,,,1.4541666666666668,,,48.458333333333336,87.6125,10.033333333333331,,86.0,3.0541666666666667,1.0662884386211045,3.855555555555556,76.65138888888889,127.62430555555554,0.0,3
390,703,Schivenoglia Via Malpasso,2015-02-12,12.5,,1.9,,,1.482608695652174,,,37.0608695652174,81.71304347826087,11.721739130434784,75.0,67.0,3.9173913043478255,0.6045289139000246,4.319580419580419,82.86573426573428,109.3944055944056,0.0,1
391,703,Schivenoglia Via Malpasso,2015-02-13,13.2,,1.5,,,1.3208333333333333,,,34.045833333333334,54.09166666666667,16.520833333333336,60.0,51.0,3.7666666666666666,0.1439560221634024,5.390972222222223,57.65972222222223,87.95486111111107,0.0,3
392,703,Schivenoglia Via Malpasso,2015-02-14,12.1,,0.7000000000000001,,,1.05,,,23.683333333333334,28.69166666666667,25.266666666666666,51.0,52.0,6.304166666666667,2.1421785186412525,6.445833333333334,80.93194444444445,39.509027777777774,1.4,1
393,703,Schivenoglia Via Malpasso,2015-02-15,11.8,,0.7000000000000001,,,1.0416666666666667,,,23.625,29.01666666666667,30.7375,32.0,29.0,7.800000000000001,3.603126256685066,7.972916666666667,87.0451388888889,20.47430555555555,3.8000000000000007,1
394,703,Schivenoglia Via Malpasso,2015-02-16,11.2,,0.9,,,1.0416666666666667,,,22.59166666666667,31.2625,41.90416666666667,28.0,26.0,4.279166666666667,2.8355101454799447,9.12152777777778,69.61736111111112,54.61666666666663,0.2,1
395,703,Schivenoglia Via Malpasso,2015-02-17,10.2,,0.9,,,1.0625,,,14.708333333333334,20.89166666666667,56.55416666666667,41.0,36.0,3.1375,0.9968604156859054,9.620833333333334,55.07361111111111,148.63541666666669,0.0,1
396,703,Schivenoglia Via Malpasso,2015-02-18,7.7,,0.8,,,1.0083333333333333,,,12.15,13.954166666666667,56.5375,36.0,29.0,3.333333333333333,1.3463817149014965,6.801388888888889,59.59791666666667,151.05902777777783,0.0,1
397,703,Schivenoglia Via Malpasso,2015-02-19,12.3,,0.9,,,1.1041666666666667,,,26.20434782608696,34.28260869565218,32.55416666666667,47.0,41.0,3.4916666666666667,0.8644360366523988,5.946527777777777,71.37916666666668,152.07222222222225,0.0,3
398,703,Schivenoglia Via Malpasso,2015-02-20,20.200000000000003,,1.1,,,1.1666666666666667,,,29.3375,42.88333333333333,33.6375,50.0,39.0,6.420833333333333,0.7291365093600317,5.563194444444445,72.04027777777779,138.90277777777783,0.0,3
399,703,Schivenoglia Via Malpasso,2015-02-21,10.8,,1.4,,,1.2375,,,25.258333333333333,28.366666666666667,34.42916666666667,,81.0,11.733333333333334,3.594084849175743,5.659027777777778,80.27638888888889,31.709027777777777,0.0,1
400,703,Schivenoglia Via Malpasso,2015-02-22,9.9,,0.4,,,1.0125,,,9.545833333333334,10.741666666666667,64.24166666666667,23.0,24.0,14.533333333333331,1.7593966665083114,7.629861111111111,87.41527777777779,37.82013888888891,8.000000000000004,4
401,703,Schivenoglia Via Malpasso,2015-02-23,,,0.6000000000000001,,,1.1166666666666667,,,19.383333333333333,25.69166666666667,34.28333333333334,33.0,31.0,10.304166666666667,1.1077607208621956,8.246527777777779,57.232638888888886,141.65208333333328,0.0,3
402,703,Schivenoglia Via Malpasso,2015-02-24,,,1.3,,,1.2791666666666668,,,30.320833333333333,48.11666666666667,15.483333333333334,40.0,42.0,4.9,1.4474012359389563,7.789583333333334,76.55069444444445,16.777083333333337,8.000000000000004,4
403,703,Schivenoglia Via Malpasso,2015-02-25,,,0.3,,,0.990909090909091,,,15.631818181818184,17.918181818181818,45.67727272727273,12.0,17.0,1.8090909090909093,1.0863321602069795,8.102777777777778,75.10625,38.32569444444443,1.2,4
404,703,Schivenoglia Via Malpasso,2015-02-26,16.6,,0.5,,,1.0541666666666667,,,20.3125,26.09583333333333,30.79583333333333,28.0,18.0,2.0250000000000004,0.4890583147688311,9.174305555555556,63.50902777777778,65.83194444444447,0.0,1
405,703,Schivenoglia Via Malpasso,2015-02-27,17.8,,0.7000000000000001,,,1.1521739130434785,,,23.734782608695653,32.83913043478261,27.073913043478264,34.0,32.0,4.030434782608696,1.1539412361366197,9.461805555555555,60.71180555555556,112.29236111111112,0.2,4
406,703,Schivenoglia Via Malpasso,2015-02-28,14.6,,0.7000000000000001,,,1.1291666666666669,,,20.645833333333336,25.779166666666665,38.34166666666667,39.0,30.0,3.5958333333333337,0.5607141864122573,9.050694444444444,66.93680555555555,154.7041666666667,0.0,2
407,703,Schivenoglia Via Malpasso,2015-03-01,16.5,,1.0,,,1.2304347826086957,,,20.53913043478261,28.52608695652174,30.40434782608696,57.0,47.0,3.921739130434783,1.6797905070677548,8.393750000000002,75.33611111111111,124.79930555555558,0.0,3
408,703,Schivenoglia Via Malpasso,2015-03-02,11.8,,0.9,,,1.2083333333333337,,,18.89166666666667,21.825,30.8875,67.0,40.0,5.383333333333334,0.4894198363737301,9.610416666666667,80.48958333333334,58.14652777777779,0.0,1
409,703,Schivenoglia Via Malpasso,2015-03-03,9.7,,0.7000000000000001,,,1.1458333333333337,,,18.96666666666667,24.687500000000004,31.995833333333337,42.0,34.0,1.4583333333333333,0.9791333306345092,8.752083333333335,67.42430555555556,156.60972222222216,0.0,1
410,703,Schivenoglia Via Malpasso,2015-03-04,11.8,,0.6000000000000001,,,0.8391304347826087,,,17.378260869565217,21.75652173913044,40.08695652173913,34.0,26.0,2.260869565217392,1.092617014279598,9.472916666666666,67.27291666666667,120.2756944444444,6.000000000000002,1
411,703,Schivenoglia Via Malpasso,2015-03-05,8.1,,0.3,,,0.375,,,12.1375,14.504166666666666,55.9375,14.0,7.0,2.2875,1.6152928443438188,9.453472222222222,49.43055555555555,200.03194444444435,1.7999999999999998,1
412,703,Schivenoglia Via Malpasso,2015-03-06,8.4,,0.2,,,0.3958333333333333,,,12.070833333333336,15.0125,50.94583333333334,11.0,10.0,3.7875,0.5878231342999295,8.596527777777778,33.94444444444444,203.4569444444445,0.0,2
413,703,Schivenoglia Via Malpasso,2015-03-07,12.4,,0.4,,,0.45,,,15.945833333333336,19.070833333333333,45.125,25.0,19.0,7.079166666666667,0.6125115896424874,7.979861111111111,48.23333333333333,200.57986111111103,0.0,1
414,703,Schivenoglia Via Malpasso,2015-03-08,11.4,,0.5,,,0.4913043478260869,,,11.430434782608696,13.304347826086955,54.21304347826087,33.0,25.0,9.21304347826087,1.4698442559171474,8.058333333333334,47.57222222222223,205.59513888888893,0.0,1
415,703,Schivenoglia Via Malpasso,2015-03-09,7.4,,0.5,,,0.5086956521739131,,,13.73913043478261,15.630434782608695,55.13478260869566,27.0,26.0,8.821739130434782,1.6412899504056582,8.347222222222223,46.66319444444445,161.65069444444444,0.0,1
416,703,Schivenoglia Via Malpasso,2015-03-10,20.8,,1.0,,,0.6478260869565218,,,30.90434782608696,38.96086956521739,28.39565217391305,67.0,47.0,5.4,0.7781645316286021,9.483333333333333,55.609722222222224,190.0972222222221,0.0,4
417,703,Schivenoglia Via Malpasso,2015-03-11,26.0,,0.9,,,0.6208333333333333,,,21.808333333333334,30.00416666666667,40.71666666666667,76.0,49.0,5.995833333333334,0.303860566782332,10.95,57.88958333333333,187.0076388888889,0.0,1
418,703,Schivenoglia Via Malpasso,2015-03-12,10.4,,0.5,,,0.5583333333333333,,,14.658333333333337,19.125,47.39166666666667,44.0,35.0,2.6958333333333337,0.6281377622227893,10.381944444444445,48.25347222222223,214.04097222222225,0.0,2
419,703,Schivenoglia Via Malpasso,2015-03-13,13.7,,0.5,,,0.5791666666666667,,,17.483333333333334,24.15,42.91666666666667,45.0,47.0,6.316666666666666,1.7875267105361363,8.884027777777778,50.6,206.69375,0.0,2
420,703,Schivenoglia Via Malpasso,2015-03-14,7.7,,0.5,,,0.5652173913043479,,,11.556521739130435,13.426086956521742,56.59130434782609,38.0,30.0,6.739130434782609,2.1279402772785807,8.925174825174825,57.25804195804196,189.78391608391613,0.0,1
421,703,Schivenoglia Via Malpasso,2015-03-15,7.5,,0.7000000000000001,,,0.6166666666666667,,,9.170833333333334,10.895833333333334,57.55,44.0,38.0,5.533333333333333,4.694288575897735,9.073611111111113,62.027083333333344,174.1305555555556,3.200000000000001,1
422,703,Schivenoglia Via Malpasso,2015-03-16,3.4000000000000004,,0.7000000000000001,,,0.5958333333333334,,,9.108333333333334,10.266666666666667,66.59166666666667,36.0,35.0,4.779166666666667,6.736351281769196,8.385416666666666,79.03055555555557,22.49583333333334,6.400000000000003,1
423,703,Schivenoglia Via Malpasso,2015-03-17,0.4,,0.5,,,0.5875,,,14.6625,16.7,60.55833333333334,41.0,31.0,4.208333333333334,2.824118216046422,11.330555555555556,75.44930555555555,87.86319444444442,4.400000000000001,1
424,703,Schivenoglia Via Malpasso,2015-03-18,4.5,,0.6000000000000001,,,0.6958333333333334,,,23.8625,32.329166666666666,35.49583333333334,50.0,36.0,4.341666666666667,0.1335094041554608,10.074468085106384,36.4304964539007,137.08865248226948,0.2,3
425,703,Schivenoglia Via Malpasso,2015-03-19,9.8,,0.6000000000000001,,,0.6666666666666667,,,18.079166666666666,26.28333333333333,43.35,54.0,40.0,5.5375000000000005,0.9753853002380763,10.77361111111111,68.4076388888889,206.6694444444444,0.0,2
426,703,Schivenoglia Via Malpasso,2015-03-20,5.9,,0.4,,,0.6125,,,15.575,18.45416666666667,61.78333333333334,49.0,38.0,4.566666666666666,2.073837051371383,10.839583333333335,59.902777777777786,190.36319444444447,0.0,1
427,703,Schivenoglia Via Malpasso,2015-03-21,4.4,,0.4,,,0.6083333333333334,,,13.033333333333331,14.9875,60.208333333333336,40.0,35.0,4.95,1.9568613609688448,10.535416666666668,68.38055555555556,141.28333333333336,0.2,1
428,703,Schivenoglia Via Malpasso,2015-03-22,2.8000000000000003,,0.3,,,0.5833333333333334,,,9.920833333333334,11.370833333333334,62.10416666666667,36.0,24.0,6.050000000000001,2.9969017731855825,10.054861111111112,76.51458333333333,108.01875,0.6000000000000001,1
429,703,Schivenoglia Via Malpasso,2015-03-23,5.9,,0.5,,,0.6458333333333334,,,18.808333333333334,23.95416666666667,45.24166666666667,50.0,48.0,5.541666666666667,0.4943778334168957,11.675,64.05277777777778,210.16111111111104,0.0,2
430,703,Schivenoglia Via Malpasso,2015-03-24,7.1000000000000005,,0.5,,,0.6541666666666668,,,15.254166666666666,17.8,57.80416666666667,58.0,48.0,5.558333333333334,3.0562344185950745,12.18263888888889,66.00347222222223,155.95416666666668,0.2,1
431,703,Schivenoglia Via Malpasso,2015-03-25,5.0,,0.2,,,0.5291666666666667,,,8.6875,10.083333333333334,68.97083333333333,28.0,23.0,7.183333333333334,5.981935552842004,11.584722222222222,80.53611111111111,35.51527777777778,11.599999999999998,1
432,703,Schivenoglia Via Malpasso,2015-03-26,1.4,,0.2,,,0.5125000000000001,,,9.8,11.85,47.875,22.0,17.0,4.3125,2.8801882034683395,11.958333333333334,92.54652777777778,42.94097222222224,4.400000000000001,1
433,703,Schivenoglia Via Malpasso,2015-03-27,1.5,,0.3,,,0.5625,,,11.879166666666666,14.570833333333336,41.25416666666667,24.0,17.0,2.975,0.7192031953740308,13.186805555555557,70.80625,187.9430555555556,0.2,3
434,703,Schivenoglia Via Malpasso,2015-03-28,5.5,,0.2,,,0.5375000000000001,,,9.766666666666667,12.866666666666667,53.81666666666667,14.0,11.0,1.4333333333333331,0.5237398182545407,13.73263888888889,39.3125,261.3270833333333,0.0,3
435,703,Schivenoglia Via Malpasso,2015-03-29,5.0,,0.2,,,0.525,,,9.004166666666666,11.041666666666668,58.67083333333333,21.0,16.0,3.729166666666667,1.7175281195880905,12.941666666666666,55.77986111111112,196.89027777777784,0.0,1
436,703,Schivenoglia Via Malpasso,2015-03-30,4.2,,0.2,,,0.5458333333333334,,,12.108333333333334,14.8,53.04583333333333,29.0,21.0,3.916666666666667,1.7548065851499195,14.655555555555557,60.94861111111112,248.77777777777783,0.0,4
437,703,Schivenoglia Via Malpasso,2015-03-31,8.3,,0.2,,,0.5166666666666667,,,13.15909090909091,16.363636363636363,53.17083333333333,39.0,27.0,3.4384615384615387,0.8240188051158458,15.380555555555558,67.90833333333333,248.56527777777785,0.0,2
438,703,Schivenoglia Via Malpasso,2015-04-01,10.1,,0.1,,,0.5041666666666667,,,9.366666666666667,11.366666666666667,61.116666666666674,19.0,9.0,2.083333333333333,4.132914481257697,14.920833333333334,33.03402777777778,278.0145833333333,0.0,4
439,703,Schivenoglia Via Malpasso,2015-04-02,11.4,,0.1,,,0.4958333333333333,,,11.258333333333336,15.095833333333337,56.9125,22.0,12.0,3.3916666666666666,1.6523054102126369,13.405555555555557,39.838888888888896,272.77083333333337,0.0,4
440,703,Schivenoglia Via Malpasso,2015-04-03,9.2,,0.2,,,0.4958333333333333,,,13.075,16.358333333333334,54.55,21.0,12.0,3.129166666666667,2.8775892650041994,11.959154929577466,49.014788732394365,274.18943661971826,0.0,1
441,703,Schivenoglia Via Malpasso,2015-04-05,7.1000000000000005,,0.2,,,0.5208333333333334,,,18.59583333333333,21.1875,51.35,19.0,10.0,5.4,3.174258026694249,9.818055555555556,57.87777777777779,111.53888888888896,0.4,1
442,703,Schivenoglia Via Malpasso,2015-04-06,6.300000000000001,,0.2,,,0.5272727272727273,,,22.46818181818182,25.422727272727272,46.91818181818182,10.0,9.0,2.5090909090909093,0.1870274892606269,9.752777777777778,36.34097222222222,285.32500000000005,0.0,1
443,703,Schivenoglia Via Malpasso,2015-04-07,,,0.2,,,0.4916666666666667,,,23.84583333333333,27.84583333333333,44.15416666666667,15.0,12.0,2.116666666666667,0.2638471965051052,9.80138888888889,37.05972222222223,291.70972222222224,0.0,2
444,703,Schivenoglia Via Malpasso,2015-04-08,,,0.3,,,0.4833333333333333,,,26.2875,33.16666666666667,45.17083333333333,34.0,21.0,4.65,0.6255057313386169,11.97777777777778,36.61111111111112,286.1229166666666,0.0,4
445,703,Schivenoglia Via Malpasso,2015-04-09,8.8,,0.4,,,0.4958333333333333,,,14.029166666666669,16.895833333333336,60.28333333333334,36.0,29.0,3.875,1.794004823574295,13.19513888888889,45.87013888888889,281.78888888888883,0.0,2
446,703,Schivenoglia Via Malpasso,2015-04-10,6.5,,0.3,,,0.5208333333333334,,,12.941666666666666,16.754166666666666,67.76666666666667,41.0,31.0,4.579166666666667,1.5047618934244078,14.157638888888888,53.8,266.1847222222221,0.0,1
447,703,Schivenoglia Via Malpasso,2015-04-11,,,0.3,,,0.6125,,,,,,51.0,33.0,4.104166666666667,0.5236182614629472,14.395744680851063,65.17092198581561,258.27872340425535,0.0,2
448,703,Schivenoglia Via Malpasso,2015-04-12,,,0.3,,,0.6000000000000001,,,,,,46.0,33.0,2.825,0.8714369112502504,16.21805555555556,62.10208333333334,255.13125,0.0,2
449,703,Schivenoglia Via Malpasso,2015-04-13,,,0.4,,,0.6125,,,,,,47.0,34.0,4.5875,1.485095124856768,18.27986111111112,54.35069444444445,276.78472222222223,0.0,3
450,703,Schivenoglia Via Malpasso,2015-04-14,,,,,,0.5866666666666668,,,15.673333333333334,20.52,52.400000000000006,45.0,32.0,4.5600000000000005,0.7612465344482272,18.351048951048952,55.6944055944056,239.33216783216773,0.0,2
451,703,Schivenoglia Via Malpasso,2015-04-15,,,,,,0.4181818181818182,,,6.927272727272727,8.436363636363636,97.72727272727272,40.0,20.0,5.872727272727273,1.52794012263603,18.36388888888889,54.270138888888894,282.2208333333334,0.0,2
452,703,Schivenoglia Via Malpasso,2015-04-16,15.9,,0.3,,,0.4375,,,12.433333333333334,15.516666666666667,61.76666666666667,47.0,34.0,8.558333333333334,0.1383990897482245,18.15763888888889,58.13611111111112,213.8270833333333,0.0,2
453,703,Schivenoglia Via Malpasso,2015-04-17,34.300000000000004,,0.1,,,0.3958333333333333,,,9.766666666666667,11.770833333333334,61.741666666666674,24.0,24.0,8.766666666666667,1.0774599204146886,16.271527777777777,68.71111111111111,134.12430555555562,2.8000000000000007,4
454,703,Schivenoglia Via Malpasso,2015-04-18,19.4,,0.2,,,0.4083333333333333,,,9.05,11.925,44.17083333333334,38.0,36.0,5.916666666666667,1.677719669017027,13.127272727272729,83.03566433566434,145.6041958041958,10.4,1
455,703,Schivenoglia Via Malpasso,2015-04-19,5.800000000000001,,0.2,,,0.375,,,5.991666666666667,7.645833333333334,64.63333333333334,17.0,16.0,3.416666666666667,1.9723841191258005,11.419444444444444,56.39027777777778,277.67847222222235,0.0,2
456,703,Schivenoglia Via Malpasso,2015-04-20,11.6,,0.2,,,0.3625,,,13.05,16.59166666666667,53.88333333333334,35.0,30.0,2.916666666666667,0.985002339896725,13.63263888888889,57.59097222222223,303.8729166666667,4.0,3
457,703,Schivenoglia Via Malpasso,2015-04-21,21.700000000000003,,0.3,,,0.4083333333333333,,,14.9375,19.700000000000003,61.020833333333336,49.0,49.0,1.1916666666666669,0.6714429606259592,16.636805555555558,52.19236111111111,297.7020833333333,0.0,3
458,703,Schivenoglia Via Malpasso,2015-04-22,23.200000000000003,,0.3,,,0.4125,,,14.970833333333331,18.96666666666667,65.44166666666668,54.0,37.0,3.2347826086956526,0.917956398216694,19.11388888888889,44.2201388888889,302.1604166666666,0.0,3
459,703,Schivenoglia Via Malpasso,2015-04-23,12.1,,0.2,,,0.3833333333333333,,,12.533333333333331,16.02916666666667,60.2,42.0,23.0,5.766666666666668,1.1538432072532647,17.693055555555556,40.52708333333334,221.50694444444449,0.0,3
460,703,Schivenoglia Via Malpasso,2015-04-24,11.6,,0.1,,,0.3916666666666667,,,8.083333333333334,10.120833333333334,74.75,38.0,25.0,4.8125,1.923820524244861,16.66111111111111,56.73402777777778,284.6270833333333,0.0,2
461,703,Schivenoglia Via Malpasso,2015-04-25,7.2,,0.1,,,0.3833333333333333,,,5.691666666666667,7.025,70.43333333333334,41.0,35.0,3.6166666666666663,1.891403673619284,15.80902777777778,72.89652777777778,146.3069444444444,0.0,1
462,703,Schivenoglia Via Malpasso,2015-04-26,12.1,,0.2,,,0.3956521739130435,,,6.730434782608696,8.804347826086957,57.45652173913044,48.0,44.0,4.904347826086957,0.3687411839012267,16.919444444444444,77.10555555555555,179.55069444444442,0.8,1
463,703,Schivenoglia Via Malpasso,2015-04-27,8.3,,0.1,,,0.4083333333333333,,,5.691666666666667,7.441666666666667,56.0125,25.0,25.0,6.545833333333333,3.328141956634922,14.90763888888889,93.65972222222224,59.3013888888889,20.19999999999998,1
464,703,Schivenoglia Via Malpasso,2015-04-28,5.2,,0.1,,,0.4125,,,5.9125000000000005,7.733333333333333,59.19166666666667,25.0,18.0,5.995833333333334,0.8416592725280482,16.428472222222222,82.24097222222223,177.2375,1.7999999999999998,3
465,703,Schivenoglia Via Malpasso,2015-04-30,4.7,,0.1,,,0.4041666666666667,,,11.304166666666667,13.554166666666667,61.05,23.0,21.0,2.954166666666667,0.1125760884457784,15.615972222222224,67.69166666666666,255.8680555555556,1.0,2
466,703,Schivenoglia Via Malpasso,2015-05-01,7.2,,0.2,,,0.4166666666666667,,,12.479166666666668,15.3625,36.18333333333334,28.0,23.0,5.033333333333334,1.1894263394294804,13.952777777777778,81.3263888888889,32.23958333333333,0.0,1
467,703,Schivenoglia Via Malpasso,2015-05-02,7.300000000000001,,0.2,,,0.4,,,8.108333333333334,10.620833333333334,56.27083333333333,28.0,25.0,6.220833333333334,0.381329348386309,17.414583333333333,79.82152777777779,274.2729166666666,0.0,1
468,703,Schivenoglia Via Malpasso,2015-05-03,5.2,,0.6000000000000001,,,0.3958333333333333,,,6.204166666666668,8.008333333333333,60.85,30.0,25.0,5.862500000000001,1.7710563196378502,18.50208333333333,76.58819444444445,154.18819444444443,0.0,1
469,703,Schivenoglia Via Malpasso,2015-05-05,4.800000000000001,,0.2,,,0.3956521739130435,,,8.542105263157895,10.557894736842108,64.91304347826087,,42.0,4.41304347826087,1.368191395785102,20.00138888888889,74.94861111111112,232.9736111111111,0.0,2
470,703,Schivenoglia Via Malpasso,2015-05-06,3.8,,0.1,,,0.3833333333333333,,,7.818181818181818,9.263636363636364,65.5875,58.0,46.0,4.308333333333334,1.047539630952385,20.554166666666667,74.99791666666667,205.81458333333345,0.0,2
471,703,Schivenoglia Via Malpasso,2015-05-07,6.300000000000001,,0.1,,,0.3666666666666667,,,8.320833333333335,10.358333333333334,64.60416666666667,52.0,30.0,3.0125,1.6911339390522724,21.41527777777777,67.62152777777777,286.4229166666668,0.0,2
472,703,Schivenoglia Via Malpasso,2015-05-08,7.2,,0.1,,,0.3736842105263158,,,7.642105263157895,9.189473684210526,81.71578947368421,32.0,29.0,4.184210526315789,1.3958825583181282,21.165972222222223,59.52986111111112,299.0715277777777,0.0,2
473,703,Schivenoglia Via Malpasso,2015-05-09,10.6,,0.1,,,0.35,,,8.058333333333334,10.35,69.85000000000001,28.0,25.0,5.800000000000001,0.8769600627421167,21.461111111111112,60.72222222222222,288.79652777777784,0.0,4
474,703,Schivenoglia Via Malpasso,2015-05-10,11.4,,0.1,,,0.3041666666666667,,,6.1375,7.758333333333334,83.74166666666667,16.0,11.0,6.7125,0.4197691260061232,22.923611111111114,47.706944444444446,336.0527777777778,0.0,2
475,703,Schivenoglia Via Malpasso,2015-05-11,7.800000000000001,,0.1,,,0.2833333333333334,,,7.325000000000001,9.2875,77.68750000000001,17.0,16.0,7.95,1.540948416351288,22.628472222222225,49.46180555555556,324.2854166666665,0.0,2
476,703,Schivenoglia Via Malpasso,2015-05-12,5.1000000000000005,,0.1,,,0.2708333333333333,,,6.3125,7.908333333333334,87.30416666666667,19.0,9.0,5.65,1.968283011374372,22.40625,47.8625,306.8416666666666,0.0,2
477,703,Schivenoglia Via Malpasso,2015-05-13,4.800000000000001,,0.2,,,0.2869565217391305,,,10.339130434782607,12.717391304347826,78.09565217391305,26.0,15.0,4.708695652173914,0.5711606289404322,22.16527777777777,50.82291666666667,259.9673611111112,0.0,2
478,703,Schivenoglia Via Malpasso,2015-05-14,9.9,,0.1,,,0.2791666666666667,,,5.383333333333334,7.045833333333333,88.18333333333334,36.0,20.0,6.125,1.6296234881422007,22.922222222222224,60.368750000000006,312.5375,0.0,2
479,703,Schivenoglia Via Malpasso,2015-05-15,4.9,,0.1,,,0.2708333333333333,,,8.525,9.95,72.36666666666667,23.0,19.0,3.504166666666667,3.706767709749792,18.72777777777777,74.94513888888889,98.41319444444449,0.0,1
480,703,Schivenoglia Via Malpasso,2015-05-16,5.6000000000000005,,0.1,,,0.2625,,,11.275,13.3375,57.60833333333333,34.0,16.0,0.0,1.1415963275906549,19.02986111111112,78.86736111111111,217.19583333333333,0.0,3
