IDStation,NameStation,Date,Ammonia,Arsenic,Benzene,Benzo_a_pyrene,Cadmium,CO,Lead,Nikel,NO2,NOx,Ozone,PM10,PM25,Sulfur_dioxide
703,Schivenoglia Via Malpasso,2017-07-01,NA,NA,0,NA,NA,0.1,NA,NA,8.445454545454545,10.490909090909092,71.75,15,6,1.5545454545454547
703,Schivenoglia Via Malpasso,2017-07-02,NA,NA,0,NA,NA,0.17500000000000002,NA,NA,10.233333333333334,12.820833333333335,66.64583333333334,17,10,1.7625000000000002
703,Schivenoglia Via Malpasso,2017-07-03,NA,NA,0.1,NA,NA,0.18333333333333335,NA,NA,10.604166666666668,13.725000000000001,69.75416666666666,16,9,1.7375
703,Schivenoglia Via Malpasso,2017-07-04,NA,NA,0,NA,NA,0.2272727272727273,NA,NA,6.959090909090909,8.436363636363637,79.96363636363637,13,6,1.6863636363636365
703,Schivenoglia Via Malpasso,2017-07-05,12.3,NA,0,NA,NA,0.25833333333333336,NA,NA,9.129166666666666,10.9875,92.71666666666667,21,8,2.2458333333333336
703,Schivenoglia Via Malpasso,2017-07-06,NA,NA,0.1,NA,NA,0.32083333333333336,NA,NA,12.3125,15.89166666666667,92.90416666666667,29,12,2.1791666666666667
703,Schivenoglia Via Malpasso,2017-07-07,NA,NA,0.1,NA,NA,0.3416666666666667,NA,NA,14.8625,18.9125,96.35000000000001,34,19,2.3458333333333337
703,Schivenoglia Via Malpasso,2017-07-08,NA,NA,0.1,NA,NA,0.43333333333333335,NA,NA,11.720833333333333,14.041666666666668,105.04166666666667,30,19,2.3875
703,Schivenoglia Via Malpasso,2017-07-09,NA,NA,0,NA,NA,0.36250000000000004,NA,NA,7.487500000000001,8.708333333333334,102.32083333333334,19,10,2.225
703,Schivenoglia Via Malpasso,2017-07-10,NA,NA,0.30000000000000004,NA,NA,0.35000000000000003,NA,NA,9.1,10.733333333333334,83.10833333333333,28,18,2.279166666666667
703,Schivenoglia Via Malpasso,2017-07-11,21,NA,0.1,NA,NA,0.3791666666666667,NA,NA,9.554166666666667,11.291666666666668,81.66250000000001,28,15,1.9833333333333334
703,Schivenoglia Via Malpasso,2017-07-12,25,NA,0.1,NA,NA,0.41250000000000003,NA,NA,10.804166666666667,13.012500000000001,81.60000000000001,25,19,1.7583333333333335
703,Schivenoglia Via Malpasso,2017-07-13,25,NA,0.1,NA,NA,0.45833333333333337,NA,NA,11.145833333333334,14.1125,83.83333333333334,34,35,2.2583333333333333
703,Schivenoglia Via Malpasso,2017-07-14,13.100000000000001,NA,0,NA,NA,0.32500000000000007,NA,NA,7.316666666666667,8.645833333333334,84.10000000000001,12,7,2.066666666666667
703,Schivenoglia Via Malpasso,2017-07-15,11.4,NA,0.1,NA,NA,0.33333333333333337,NA,NA,10.629166666666666,14.095833333333335,66.71304347826087,17,10,2.2041666666666666
703,Schivenoglia Via Malpasso,2017-07-16,10.5,NA,0.1,NA,NA,0.23333333333333336,NA,NA,10.2375,13.35,69.9,15,8,1.8541666666666667
703,Schivenoglia Via Malpasso,2017-07-17,14.4,NA,0.1,NA,NA,0.25833333333333336,NA,NA,12.979166666666668,17.6125,74.88695652173914,16,10,2.0500000000000003
703,Schivenoglia Via Malpasso,2017-07-18,17.900000000000002,NA,0.1,NA,NA,0.30833333333333335,NA,NA,12.700000000000001,16.55,94.10454545454546,37,13,2.754166666666667
703,Schivenoglia Via Malpasso,2017-07-19,19.3,NA,0.1,NA,NA,0.38333333333333336,NA,NA,11.012500000000001,12.979166666666668,133.60625000000002,30,15,2.841666666666667
703,Schivenoglia Via Malpasso,2017-07-20,23.5,NA,0.1,NA,NA,0.4083333333333333,NA,NA,15.420833333333334,18.712500000000002,103.275,38,27,3.604166666666667
703,Schivenoglia Via Malpasso,2017-07-21,23.400000000000002,NA,0.1,NA,NA,0.5041666666666667,NA,NA,10.645833333333334,12.854166666666668,93.99583333333334,40,24,3.229166666666667
703,Schivenoglia Via Malpasso,2017-07-22,20.3,NA,0.1,NA,NA,0.5291666666666667,NA,NA,9.316666666666666,11.008333333333335,79.30416666666667,37,22,2.4916666666666667
703,Schivenoglia Via Malpasso,2017-07-23,21.400000000000002,NA,0.1,NA,NA,0.48333333333333334,NA,NA,9.429166666666667,11.9125,74.3125,30,17,3.2750000000000004
703,Schivenoglia Via Malpasso,2017-07-24,18.6,NA,0.1,NA,NA,0.43333333333333335,NA,NA,7.941666666666667,9.620833333333334,70.91666666666667,24,15,3.0125
703,Schivenoglia Via Malpasso,2017-07-25,18.5,NA,0.1,NA,NA,0.3916666666666667,NA,NA,9.633333333333335,13.637500000000001,61.212500000000006,21,13,3.004166666666667
703,Schivenoglia Via Malpasso,2017-07-26,17.900000000000002,NA,0.1,NA,NA,0.325,NA,NA,11.429166666666667,14.341666666666667,67.31666666666666,20,10,3.1333333333333337
703,Schivenoglia Via Malpasso,2017-07-27,19.6,NA,0.1,NA,NA,0.3791666666666667,NA,NA,12.529166666666667,15.850000000000001,81.02083333333333,33,20,3.1166666666666667
703,Schivenoglia Via Malpasso,2017-07-28,20.5,NA,0.1,NA,NA,0.43333333333333335,NA,NA,7.616666666666667,8.866666666666667,92.82083333333334,33,18,2.991666666666667
703,Schivenoglia Via Malpasso,2017-07-29,15.3,NA,0.1,NA,NA,0.49583333333333335,NA,NA,7.2125,8.320833333333333,98.35,28,18,3.1750000000000003
703,Schivenoglia Via Malpasso,2017-07-30,14.4,NA,0,NA,NA,0.5,NA,NA,7.520833333333334,9.041666666666666,87.8875,16,13,2.025
703,Schivenoglia Via Malpasso,2017-07-31,21.200000000000003,NA,0.1,NA,NA,0.5608695652173914,NA,NA,11.208695652173914,14.165217391304349,80.6,28,17,2.1478260869565218
703,Schivenoglia Via Malpasso,2017-08-01,17.7,NA,0.1,NA,NA,0.5791666666666667,NA,NA,14.429166666666667,21.229166666666668,91.29166666666667,32,22,3.408333333333333
703,Schivenoglia Via Malpasso,2017-08-02,39.1,NA,0.1,NA,NA,0.6375000000000001,NA,NA,17.333333333333336,27.895833333333336,80.97083333333335,48,32,2.4333333333333336
703,Schivenoglia Via Malpasso,2017-08-03,31.3,NA,0.2,NA,NA,0.5916666666666668,NA,NA,16.316666666666666,20.8375,93.99583333333334,41,19,3.354166666666667
703,Schivenoglia Via Malpasso,2017-08-04,25.200000000000003,NA,0.1,NA,NA,0.788888888888889,NA,NA,17.77777777777778,22.211111111111112,87.98333333333333,38,16,2.677777777777778
703,Schivenoglia Via Malpasso,2017-08-05,23.700000000000003,NA,0.1,NA,NA,0.9125,NA,NA,11.325000000000001,13.120833333333334,109.46666666666668,43,23,3.375
703,Schivenoglia Via Malpasso,2017-08-06,17.900000000000002,NA,0.1,NA,NA,0.9,NA,NA,10.983333333333334,13.158333333333335,88.86666666666667,38,18,2.9541666666666666
703,Schivenoglia Via Malpasso,2017-08-07,12.5,NA,0,NA,NA,0.773913043478261,NA,NA,6.460869565217392,7.756521739130435,81.50434782608696,12,5,2.6434782608695655
703,Schivenoglia Via Malpasso,2017-08-08,10.100000000000001,NA,0.1,NA,NA,0.7791666666666667,NA,NA,7.5125,8.6125,90.09583333333333,17,5,3.0208333333333335
703,Schivenoglia Via Malpasso,2017-08-09,9.600000000000001,NA,0.1,NA,NA,0.8416666666666667,NA,NA,8.854166666666668,10.2875,87.675,23,10,3.8458333333333337
703,Schivenoglia Via Malpasso,2017-08-10,18.7,NA,NA,NA,NA,0.791304347826087,NA,NA,12.230434782608697,15.491304347826087,52.00000000000001,39,20,3.130434782608696
703,Schivenoglia Via Malpasso,2017-08-11,14.3,NA,0.1,NA,NA,0.55,NA,NA,7.983333333333334,9.841666666666667,70.9375,18,6,2.4125
703,Schivenoglia Via Malpasso,2017-08-12,NA,NA,0.1,NA,NA,0.5291666666666667,NA,NA,8.85,10.566666666666666,76.50416666666666,16,10,2.3708333333333336
703,Schivenoglia Via Malpasso,2017-08-13,NA,NA,0.1,NA,NA,0.5458333333333334,NA,NA,9.200000000000001,11.079166666666667,75.47916666666667,15,4,3.004166666666667
703,Schivenoglia Via Malpasso,2017-08-14,NA,NA,0.1,NA,NA,0.5833333333333334,NA,NA,8.2375,10.004166666666666,70.91666666666667,10,1,3.541666666666667
703,Schivenoglia Via Malpasso,2017-08-15,13.3,NA,0,NA,NA,0.6083333333333334,NA,NA,7.625000000000001,9.145833333333334,75.11250000000001,9,3,3.275
703,Schivenoglia Via Malpasso,2017-08-16,13.9,NA,0,NA,NA,0.6208333333333335,NA,NA,9.5625,11.229166666666668,84.64583333333334,26,11,4.033333333333333
703,Schivenoglia Via Malpasso,2017-08-17,14.600000000000001,NA,0.1,NA,NA,0.6791666666666667,NA,NA,8.6875,10.579166666666667,89.84166666666667,23,11,3.6750000000000003
703,Schivenoglia Via Malpasso,2017-08-18,13.700000000000001,NA,0.1,NA,NA,0.6458333333333334,NA,NA,10.916666666666668,13.637500000000001,87.29166666666667,28,14,5.8625
703,Schivenoglia Via Malpasso,2017-08-19,16.3,NA,0.1,NA,NA,0.7083333333333334,NA,NA,7.479166666666667,8.879166666666666,89.5,33,18,4.233333333333333
703,Schivenoglia Via Malpasso,2017-08-20,9.200000000000001,NA,0,NA,NA,0.5333333333333333,NA,NA,4.520833333333334,5.091666666666667,80.59166666666667,6,6,3.166666666666667
703,Schivenoglia Via Malpasso,2017-08-21,8.6,NA,0.1,NA,NA,0.47500000000000003,NA,NA,6.216666666666667,7.479166666666667,68.35000000000001,10,6,2.6166666666666667
703,Schivenoglia Via Malpasso,2017-08-22,9.200000000000001,NA,0.1,NA,NA,0.5166666666666667,NA,NA,7.270833333333334,9.229166666666668,73.57916666666667,23,6,2.9833333333333334
703,Schivenoglia Via Malpasso,2017-08-23,10.100000000000001,NA,0.1,NA,NA,0.5291666666666667,NA,NA,7.620833333333334,9.820833333333333,80.50833333333334,25,7,3.341666666666667
703,Schivenoglia Via Malpasso,2017-08-24,12.600000000000001,NA,0.1,NA,NA,0.6375000000000001,NA,NA,7.463636363636364,9.181818181818182,94.43333333333334,27,10,4.220833333333333
703,Schivenoglia Via Malpasso,2017-08-25,NA,NA,0.1,NA,NA,0.6916666666666668,NA,NA,4.704166666666667,4.8875,96.09166666666667,22,11,3.4125
703,Schivenoglia Via Malpasso,2017-08-26,NA,NA,0.30000000000000004,NA,NA,0.7041666666666667,NA,NA,6.691666666666667,7.054166666666667,88.26666666666668,29,14,3.8666666666666667
703,Schivenoglia Via Malpasso,2017-08-27,NA,NA,0.1,NA,NA,0.7250000000000001,NA,NA,8.670833333333334,9.333333333333334,92.31250000000001,27,14,3.9083333333333337
703,Schivenoglia Via Malpasso,2017-08-28,NA,NA,0.2,NA,NA,0.625,NA,NA,10.275,11.891666666666667,78.81666666666668,38,17,4.4125000000000005
703,Schivenoglia Via Malpasso,2017-08-29,NA,NA,0.1,NA,NA,0.3666666666666667,NA,NA,5.8375,7.95,77.78333333333333,36,6,3.6750000000000003
703,Schivenoglia Via Malpasso,2017-08-30,NA,NA,0.1,NA,NA,0.39583333333333337,NA,NA,8.083333333333334,10.066666666666666,87.5,24,11,4.866666666666667
703,Schivenoglia Via Malpasso,2017-08-31,NA,NA,0.1,NA,NA,0.42500000000000004,NA,NA,7.758333333333334,9.083333333333334,76.06666666666668,25,12,4.054166666666667
703,Schivenoglia Via Malpasso,2017-09-01,NA,NA,0.1,NA,NA,0.4375,NA,NA,6.695833333333334,8.012500000000001,69.1125,20,16,3.454166666666667
703,Schivenoglia Via Malpasso,2017-09-02,NA,NA,0.1,NA,NA,0.32173913043478264,NA,NA,6.866666666666667,8.762500000000001,48.84583333333334,18,8,2.6083333333333334
703,Schivenoglia Via Malpasso,2017-09-03,18.8,NA,0.1,NA,NA,0.24583333333333335,NA,NA,7.025,8.966666666666667,60.225,3,5,2.4208333333333334
703,Schivenoglia Via Malpasso,2017-09-04,15.200000000000001,NA,0.1,NA,NA,0.27916666666666673,NA,NA,12.404166666666667,15.029166666666669,54.5,13,7,2.4625000000000004
703,Schivenoglia Via Malpasso,2017-09-05,15.200000000000001,NA,0.1,NA,NA,0.3291666666666667,NA,NA,9.033333333333333,11.195833333333335,75.50833333333334,20,13,2.5
703,Schivenoglia Via Malpasso,2017-09-06,15.100000000000001,NA,0.2,NA,NA,0.4083333333333333,NA,NA,10.283333333333333,12.325000000000001,79.25833333333334,31,22,3.2375000000000003
703,Schivenoglia Via Malpasso,2017-09-07,15.600000000000001,NA,0.1,NA,NA,0.4434782608695652,NA,NA,7.573913043478261,10.391304347826088,69.63478260869566,28,30,3.108695652173913
703,Schivenoglia Via Malpasso,2017-09-08,10.5,NA,0.1,NA,NA,0.37083333333333335,NA,NA,5.575000000000001,7.5875,65.29583333333333,9,4,2.725
703,Schivenoglia Via Malpasso,2017-09-09,10.200000000000001,NA,0.1,NA,NA,0.4,NA,NA,9.245833333333334,12.279166666666667,65.175,21,19,3.4250000000000003
703,Schivenoglia Via Malpasso,2017-09-10,8.9,NA,0,NA,NA,0.4043478260869565,NA,NA,2.4043478260869566,4.060869565217391,68.33478260869566,12,6,3.31304347826087
703,Schivenoglia Via Malpasso,2017-09-11,8.3,NA,0.1,NA,NA,0.475,NA,NA,7.904166666666667,11.095833333333333,48.22083333333334,17,7,2.9958333333333336
703,Schivenoglia Via Malpasso,2017-09-12,12.9,NA,0.1,NA,NA,0.4416666666666667,NA,NA,11.233333333333333,18.995833333333337,36.575,22,13,3.1875
703,Schivenoglia Via Malpasso,2017-09-13,10.8,NA,0.1,NA,NA,0.3916666666666667,NA,NA,10.162500000000001,14.791666666666668,44.49166666666667,19,11,2.4708333333333337
703,Schivenoglia Via Malpasso,2017-09-14,19.400000000000002,NA,0.1,NA,NA,0.43333333333333335,NA,NA,19.141666666666666,22.975,35.16666666666667,32,15,3.225
703,Schivenoglia Via Malpasso,2017-09-15,17.5,NA,0.2,NA,NA,0.4291666666666667,NA,NA,22.327272727272728,23.245454545454546,32.608333333333334,28,19,2.379166666666667
703,Schivenoglia Via Malpasso,2017-09-16,11,NA,0.1,NA,NA,0.4,NA,NA,NA,NA,52.35,21,13,2.3375000000000004
703,Schivenoglia Via Malpasso,2017-09-17,11.5,NA,0.1,NA,NA,0.3458333333333334,NA,NA,NA,NA,52.2875,16,14,2.3708333333333336
703,Schivenoglia Via Malpasso,2017-09-18,13.100000000000001,NA,0.1,NA,NA,0.37083333333333335,NA,NA,NA,NA,44.07083333333333,14,10,2.1083333333333334
703,Schivenoglia Via Malpasso,2017-09-19,9,NA,0,NA,NA,0.3416666666666667,NA,NA,NA,NA,54.09166666666667,9,3,2.0625
703,Schivenoglia Via Malpasso,2017-09-20,NA,NA,0.1,NA,NA,0.3166666666666667,NA,NA,12.98235294117647,15.441176470588236,54.429166666666674,14,7,2.1625
703,Schivenoglia Via Malpasso,2017-09-21,NA,NA,0.1,NA,NA,0.37083333333333335,NA,NA,17.908333333333335,24.129166666666666,48.479166666666664,27,14,2.1708333333333334
703,Schivenoglia Via Malpasso,2017-09-22,NA,NA,0.1,NA,NA,0.4,NA,NA,16.20434782608696,19.995652173913044,57.21666666666667,28,22,1.8583333333333334
703,Schivenoglia Via Malpasso,2017-09-23,25.1,NA,0.2,NA,NA,0.4666666666666667,NA,NA,16.583333333333332,20.01666666666667,50.78333333333334,50,36,2.0625
703,Schivenoglia Via Malpasso,2017-09-24,18.3,NA,0.1,NA,NA,0.44583333333333336,NA,NA,9.000000000000002,9.591666666666667,56.38333333333334,27,25,1.8083333333333333
703,Schivenoglia Via Malpasso,2017-09-25,13.3,NA,0.1,NA,NA,0.4041666666666667,NA,NA,10.1125,11.966666666666667,52.88333333333334,18,16,1.5708333333333333
703,Schivenoglia Via Malpasso,2017-09-26,NA,NA,0.2,NA,NA,0.42608695652173917,NA,NA,12.331818181818182,15.227272727272727,45.47826086956522,23,19,1.7086956521739132
703,Schivenoglia Via Malpasso,2017-09-27,NA,NA,0.2,NA,NA,0.47391304347826085,NA,NA,15.043478260869566,18.700000000000003,48.369565217391305,37,26,1.6521739130434783
703,Schivenoglia Via Malpasso,2017-09-28,15,NA,0.2,NA,NA,0.44583333333333336,NA,NA,14.125000000000002,15.645833333333334,53.362500000000004,34,16,1.7333333333333334
703,Schivenoglia Via Malpasso,2017-09-29,11.3,NA,0.2,NA,NA,0.41250000000000003,NA,NA,11.145833333333334,12.012500000000001,62.02916666666667,29,21,2.1833333333333336
703,Schivenoglia Via Malpasso,2017-09-30,10.3,NA,0.2,NA,NA,0.41250000000000003,NA,NA,9.520833333333334,9.783333333333333,63.366666666666674,23,17,2.6333333333333333
703,Schivenoglia Via Malpasso,2017-10-01,NA,NA,0.2,NA,NA,0.42500000000000004,NA,NA,9.2375,9.370833333333334,56.1875,33,24,2.7750000000000004
703,Schivenoglia Via Malpasso,2017-10-02,NA,NA,0.2,NA,NA,0.45416666666666666,NA,NA,12.558333333333334,15.433333333333334,47.675000000000004,36,33,2.1333333333333333
703,Schivenoglia Via Malpasso,2017-10-03,NA,NA,0.30000000000000004,NA,NA,0.55,NA,NA,18.254166666666666,20.200000000000003,33.6375,54,NA,2.3583333333333334
703,Schivenoglia Via Malpasso,2017-10-04,NA,NA,0.4,NA,NA,0.5708333333333334,NA,NA,22.025000000000002,23.212500000000002,42.20416666666667,56,40,2.625
703,Schivenoglia Via Malpasso,2017-10-05,41.900000000000006,NA,0.4,NA,NA,0.6125,NA,NA,23.133333333333333,27.720833333333335,43.141666666666666,NA,59,2.8458333333333337
703,Schivenoglia Via Malpasso,2017-10-06,33.300000000000004,NA,0.1,NA,NA,0.525,NA,NA,12.491666666666667,14.408333333333333,47.44583333333334,30,30,2.966666666666667
703,Schivenoglia Via Malpasso,2017-10-07,20.6,NA,0.1,NA,NA,0.44583333333333336,NA,NA,17.9125,20.695833333333333,36.8125,18,17,2.154166666666667
703,Schivenoglia Via Malpasso,2017-10-08,37,NA,0.2,NA,NA,0.4625,NA,NA,17.57916666666667,21.283333333333335,42.92916666666667,27,NA,3.0583333333333336
703,Schivenoglia Via Malpasso,2017-10-09,20.200000000000003,NA,0.2,NA,NA,0.5,NA,NA,18.145833333333336,20.970833333333335,53.51666666666667,38,NA,3.0208333333333335
703,Schivenoglia Via Malpasso,2017-10-10,19.5,NA,0.2,NA,NA,0.5583333333333333,NA,NA,20.212500000000002,24.925,50.75416666666667,43,NA,3.1416666666666666
703,Schivenoglia Via Malpasso,2017-10-11,18.5,NA,0.30000000000000004,NA,NA,0.5347826086956522,NA,NA,18.221739130434784,20.773913043478263,50.278260869565216,33,NA,3.0782608695652174
703,Schivenoglia Via Malpasso,2017-10-12,33.9,NA,0.5,NA,NA,0.6041666666666667,NA,NA,21.14166666666667,27.1125,41.025,47,NA,2.1333333333333333
703,Schivenoglia Via Malpasso,2017-10-13,28.200000000000003,NA,0.5,NA,NA,0.6681818181818182,NA,NA,23.53636363636364,30.15909090909091,33.018181818181816,NA,57,2.2954545454545454
703,Schivenoglia Via Malpasso,2017-10-14,29.6,NA,0.5,NA,NA,0.675,NA,NA,21.775000000000002,27.32916666666667,36.575,NA,56,1.8125000000000002
703,Schivenoglia Via Malpasso,2017-10-15,32.1,NA,0.4,NA,NA,0.682608695652174,NA,NA,17.273913043478263,20.93913043478261,49.40434782608696,80,31,1.9608695652173915
703,Schivenoglia Via Malpasso,2017-10-16,40.2,NA,0.30000000000000004,NA,NA,0.6583333333333334,NA,NA,20.425,23.700000000000003,46.1875,50,48,2.2875
703,Schivenoglia Via Malpasso,2017-10-17,40.1,NA,0.4,NA,NA,0.6583333333333334,NA,NA,26.59166666666667,38.6,35.0875,67,56,2.629166666666667
703,Schivenoglia Via Malpasso,2017-10-18,21.6,NA,0.4,NA,NA,0.7458333333333333,NA,NA,21.783333333333335,27.225,29.033333333333335,46,42,3.5458333333333334
703,Schivenoglia Via Malpasso,2017-10-19,15.9,NA,0.1,NA,NA,0.7291666666666667,NA,NA,17.76666666666667,20.133333333333333,39.65416666666667,46,29,2.154166666666667
703,Schivenoglia Via Malpasso,2017-10-20,21.200000000000003,NA,0.30000000000000004,NA,NA,0.6875000000000001,NA,NA,18.666666666666668,19.4875,35.37916666666667,NA,52,1.975
703,Schivenoglia Via Malpasso,2017-10-21,31.1,NA,0.30000000000000004,NA,NA,0.7208333333333334,NA,NA,20.583333333333336,25.26666666666667,23.6375,NA,75,2.291666666666667
703,Schivenoglia Via Malpasso,2017-10-22,19.3,NA,0.2,NA,NA,0.6478260869565218,NA,NA,13.554166666666667,13.891666666666667,46.69130434782609,NA,44,2.947826086956522
703,Schivenoglia Via Malpasso,2017-10-23,18.1,NA,0,NA,NA,0.45416666666666666,NA,NA,22.8,28.6875,32.112500000000004,16,10,2.75
703,Schivenoglia Via Malpasso,2017-10-24,29.8,NA,0,NA,NA,0.4666666666666667,NA,NA,29.445833333333336,36.583333333333336,22.008333333333336,28,17,2.729166666666667
703,Schivenoglia Via Malpasso,2017-10-25,23.8,NA,0,NA,NA,0.5333333333333333,NA,NA,27.9375,44.520833333333336,21.945833333333333,27,18,3.2916666666666665
703,Schivenoglia Via Malpasso,2017-10-26,35.5,NA,0.2,NA,NA,0.6166666666666667,NA,NA,31.420833333333334,57.18333333333334,12.995833333333335,45,32,2.5125
703,Schivenoglia Via Malpasso,2017-10-27,46.800000000000004,NA,0.30000000000000004,NA,NA,0.7250000000000001,NA,NA,33.45,60.35416666666667,17.51666666666667,NA,54,3.6125000000000003
703,Schivenoglia Via Malpasso,2017-10-28,NA,NA,0.4,NA,NA,0.7166666666666668,NA,NA,26.458333333333336,37.15833333333333,17.9875,NA,67,3.1416666666666666
703,Schivenoglia Via Malpasso,2017-10-29,NA,NA,0.30000000000000004,NA,NA,0.675,NA,NA,17.370833333333334,25.591666666666665,27.945833333333336,54,46,4.154166666666667
703,Schivenoglia Via Malpasso,2017-10-30,NA,NA,0.2,NA,NA,0.5956521739130436,NA,NA,15.769565217391305,17.430434782608696,39.63913043478261,33,20,3.556521739130435
703,Schivenoglia Via Malpasso,2017-10-31,NA,NA,0.30000000000000004,NA,NA,0.5541666666666667,NA,NA,23.1625,28.1875,31.295833333333334,22,NA,2.9916666666666667
703,Schivenoglia Via Malpasso,2017-11-01,17.5,NA,0.7000000000000001,NA,NA,0.6608695652173914,NA,NA,23.947826086956525,41.017391304347825,23.908695652173915,32,18,3.1434782608695655
703,Schivenoglia Via Malpasso,2017-11-02,NA,NA,0.5,NA,NA,0.6583333333333334,NA,NA,21.8875,33.74583333333334,17.5375,52,38,3.075
703,Schivenoglia Via Malpasso,2017-11-03,NA,NA,0.7000000000000001,NA,NA,0.7583333333333334,NA,NA,26.979166666666668,35.60416666666667,20.708333333333332,84,65,3.929166666666667
703,Schivenoglia Via Malpasso,2017-11-04,21.200000000000003,NA,0.9,NA,NA,0.8250000000000001,NA,NA,29.5625,38.5375,16.212500000000002,89,76,3.9708333333333337
703,Schivenoglia Via Malpasso,2017-11-05,NA,NA,NA,NA,NA,0.9,NA,NA,24.400000000000002,25.700000000000003,8.200000000000001,NA,NA,3.4000000000000004
703,Schivenoglia Via Malpasso,2017-11-07,NA,NA,0.30000000000000004,NA,NA,0.6086956521739131,NA,NA,8.395652173913044,9.130434782608695,49.013043478260876,11,17,3.9521739130434783
703,Schivenoglia Via Malpasso,2017-11-08,8.9,NA,0.4,NA,NA,0.6833333333333333,NA,NA,18.845833333333335,23.083333333333336,24.937500000000004,20,17,3.625
703,Schivenoglia Via Malpasso,2017-11-09,13.200000000000001,NA,0.7000000000000001,NA,NA,0.8166666666666667,NA,NA,25.9375,36.5,10.183333333333334,23,26,3.1583333333333337
703,Schivenoglia Via Malpasso,2017-11-10,16.1,NA,NA,NA,NA,0.8956521739130435,NA,NA,26.13913043478261,54.07826086956522,12.278260869565218,31,30,3.6608695652173915
703,Schivenoglia Via Malpasso,2017-11-11,17.7,NA,NA,NA,NA,0.9041666666666667,NA,NA,28.4375,56.608333333333334,3.416666666666667,26,27,3.8041666666666667
703,Schivenoglia Via Malpasso,2017-11-12,14.200000000000001,NA,NA,NA,NA,0.9083333333333333,NA,NA,22.200000000000003,32.550000000000004,6.6000000000000005,48,37,4.2375
703,Schivenoglia Via Malpasso,2017-11-13,9.9,NA,NA,NA,NA,0.6375000000000001,NA,NA,7.408333333333334,8.041666666666666,40.329166666666666,3,4,4.565217391304349
703,Schivenoglia Via Malpasso,2017-11-14,9,NA,NA,NA,NA,0.6416666666666667,NA,NA,19.004166666666666,23.645833333333332,20.629166666666666,23,14,3.6583333333333337
703,Schivenoglia Via Malpasso,2017-11-15,13.5,NA,NA,NA,NA,0.7416666666666667,NA,NA,33.18333333333334,53.2875,8.2125,24,18,3.916666666666667
703,Schivenoglia Via Malpasso,2017-11-16,17,NA,0.4,NA,NA,0.6833333333333333,NA,NA,19.675,31.06666666666667,15.320833333333335,22,16,4.033333333333333
703,Schivenoglia Via Malpasso,2017-11-17,33.7,NA,1.1,NA,NA,0.9833333333333334,NA,NA,38.03333333333334,92.53333333333333,3.1375,NA,37,5.016666666666667
703,Schivenoglia Via Malpasso,2017-11-18,30.5,NA,1.2000000000000002,NA,NA,1.0041666666666667,NA,NA,30.4875,84.06666666666666,5.1000000000000005,42,37,5.245833333333334
703,Schivenoglia Via Malpasso,2017-11-19,25.900000000000002,NA,1.2000000000000002,NA,NA,1.0416666666666667,NA,NA,24.308333333333334,47.85,4.570833333333334,NA,44,4.966666666666667
703,Schivenoglia Via Malpasso,2017-11-20,16.6,NA,1.1,NA,NA,1.0083333333333333,NA,NA,24.233333333333334,55.42916666666667,2.7458333333333336,NA,39,4.341666666666667
703,Schivenoglia Via Malpasso,2017-11-21,NA,NA,NA,NA,NA,1.09,NA,NA,44.61000000000001,73.56,4,NA,NA,5.7700000000000005
703,Schivenoglia Via Malpasso,2017-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,67,NA
703,Schivenoglia Via Malpasso,2017-11-23,NA,NA,NA,NA,NA,1.1461538461538463,NA,NA,41.800000000000004,77.00769230769231,8.853846153846154,NA,83,4.2384615384615385
703,Schivenoglia Via Malpasso,2017-11-24,27.5,NA,NA,NA,NA,1.2695652173913043,NA,NA,33.46521739130435,87.69565217391305,2.9086956521739133,103,93,4.139130434782609
703,Schivenoglia Via Malpasso,2017-11-25,24.5,NA,NA,NA,NA,1.2041666666666668,NA,NA,25.1,61.47916666666667,10.370833333333334,86,83,4.3125
703,Schivenoglia Via Malpasso,2017-11-26,11.5,NA,NA,NA,NA,0.8458333333333334,NA,NA,18.854166666666668,25.583333333333336,30.495833333333334,21,17,3.2416666666666667
703,Schivenoglia Via Malpasso,2017-11-27,14.5,NA,NA,NA,NA,0.7791666666666667,NA,NA,21.770833333333336,34.575,16.8,25,21,2.5583333333333336
703,Schivenoglia Via Malpasso,2017-11-28,18.7,NA,NA,NA,NA,0.9791666666666667,NA,NA,34.55833333333334,91.94166666666668,3.1375,43,35,4.008333333333334
703,Schivenoglia Via Malpasso,2017-11-29,12.3,NA,0.7000000000000001,NA,NA,0.6416666666666667,NA,NA,31.950000000000003,47.37916666666667,11.808333333333335,37,33,4.091666666666667
703,Schivenoglia Via Malpasso,2017-11-30,12.700000000000001,NA,0.7000000000000001,NA,NA,0.6833333333333333,NA,NA,32.32083333333333,49.15833333333334,12.670833333333334,37,29,4.766666666666667
703,Schivenoglia Via Malpasso,2017-12-01,10.9,NA,0.8,NA,NA,0.6541666666666668,NA,NA,26.845833333333335,40.60416666666667,11.158333333333335,23,18,3.704166666666667
703,Schivenoglia Via Malpasso,2017-12-02,8.5,NA,0.4,NA,NA,0.5166666666666667,NA,NA,11.512500000000001,12.620833333333334,39.47916666666667,16,13,3.475
