IDStation,NameStation,Date,Ammonia,Arsenic,Benzo_a_pyrene,Cadmium,Lead,Nikel,NO,NO2,NOx,Ozone,PM10,PM25
681,Moggio Loc Penscei,2019-12-30,0,NA,NA,NA,NA,NA,0.2625,1.8166666666666669,2.791666666666667,74.2125,7,6
681,Moggio Loc Penscei,2019-12-31,0,NA,NA,NA,NA,NA,0.15833333333333335,0.45833333333333337,0.9833333333333334,87.67500000000001,4,3
681,Moggio Loc Penscei,2020-01-01,0,NA,NA,NA,NA,NA,0.16923076923076924,0.925,1.9166666666666667,82.63333333333334,4,2
681,Moggio Loc Penscei,2020-01-02,0,NA,NA,NA,NA,NA,0.19166666666666668,1.3,1.8083333333333333,78.3875,8,4
681,Moggio Loc Penscei,2020-01-03,0,NA,0.052000000000000005,NA,NA,NA,0.19166666666666668,0.6666666666666667,1.5583333333333336,80.66666666666667,4,3
681,Moggio Loc Penscei,2020-01-04,0,NA,NA,NA,NA,NA,0.19166666666666668,0.42500000000000004,0.8500000000000001,86.625,1,4
681,Moggio Loc Penscei,2020-01-05,0,2.1,NA,0.1,2.1,4.2,0.15833333333333335,1.0333333333333334,1.7916666666666667,91.29166666666667,4,4
681,Moggio Loc Penscei,2020-01-06,0.5,NA,NA,NA,NA,NA,0.23333333333333336,5.033333333333333,6.741666666666667,71.19166666666668,16,12
681,Moggio Loc Penscei,2020-01-07,0.2,NA,NA,NA,NA,NA,0.10833333333333334,1.2,3.2833333333333337,83.3125,7,5
681,Moggio Loc Penscei,2020-01-08,0,NA,NA,NA,NA,NA,0.075,0.65,1.0833333333333335,92.09166666666667,3,4
681,Moggio Loc Penscei,2020-01-09,0.1,NA,0.052000000000000005,NA,NA,NA,0.15833333333333335,2.6833333333333336,3.7250000000000005,90.13333333333334,7,3
681,Moggio Loc Penscei,2020-01-10,0,NA,NA,NA,NA,NA,0.19166666666666665,1.0916666666666668,1.9916666666666667,86.60000000000001,6,2
681,Moggio Loc Penscei,2020-01-11,0,2.1,NA,0.1,4.2010000000000005,4.2,0.10833333333333334,0.5416666666666667,0.9083333333333334,92.74166666666667,3,0
681,Moggio Loc Penscei,2020-01-12,0,NA,NA,NA,NA,NA,0.14166666666666666,1.0083333333333333,1.4333333333333333,89.08333333333334,5,4
681,Moggio Loc Penscei,2020-01-13,0.5,NA,NA,NA,NA,NA,0.3833333333333333,4.316666666666666,7.983333333333334,80.33333333333334,11,10
681,Moggio Loc Penscei,2020-01-14,0,NA,NA,NA,NA,NA,0.06666666666666667,1.1,1.4666666666666668,91.73750000000001,6,4
681,Moggio Loc Penscei,2020-01-15,0.1,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,1.8333333333333333,2.416666666666667,87.58333333333334,6,4
681,Moggio Loc Penscei,2020-01-16,0,NA,NA,NA,NA,NA,0.16666666666666666,1.85,3.541666666666667,87.36666666666667,5,5
681,Moggio Loc Penscei,2020-01-17,0,2.1,NA,0.1,8.404,4.2,0.125,1.2083333333333335,3.2583333333333333,91.1875,7,5
681,Moggio Loc Penscei,2020-01-18,0,NA,NA,NA,NA,NA,0.2,1.3083333333333333,2.3833333333333333,81.23333333333333,4,3
681,Moggio Loc Penscei,2020-01-19,0,NA,NA,NA,NA,NA,0.19166666666666668,0.7500000000000001,1.3250000000000002,84.55000000000001,1,2
681,Moggio Loc Penscei,2020-01-20,0,NA,NA,NA,NA,NA,0.07500000000000001,1.9000000000000001,2.5500000000000003,80.11250000000001,6,4
681,Moggio Loc Penscei,2020-01-21,0,NA,0.052000000000000005,NA,NA,NA,0.10833333333333334,1.1166666666666667,2.2083333333333335,81.61250000000001,6,5
681,Moggio Loc Penscei,2020-01-22,0,NA,NA,NA,NA,NA,0.15833333333333335,1.275,1.6166666666666667,92.80833333333334,4,3
681,Moggio Loc Penscei,2020-01-23,0.9,2.1,NA,0.1,12.604000000000001,4.2,0.7333333333333334,4.7,11.100000000000001,78.31666666666668,12,10
681,Moggio Loc Penscei,2020-01-24,0.2,NA,NA,NA,NA,NA,0.20833333333333334,4,5.883333333333334,82.25,9,10
681,Moggio Loc Penscei,2020-01-25,0.8,NA,NA,NA,NA,NA,0.4166666666666667,6.341666666666667,7.633333333333334,70.65,18,15
681,Moggio Loc Penscei,2020-01-26,1.2000000000000002,NA,NA,NA,NA,NA,0.2,3.3833333333333337,7.050000000000001,74.34583333333333,20,19
681,Moggio Loc Penscei,2020-01-27,1,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,4.291666666666667,5.3916666666666675,81.30000000000001,18,11
681,Moggio Loc Penscei,2020-01-28,0.5,NA,NA,NA,NA,NA,0.175,1.7750000000000001,3.5583333333333336,76.07083333333334,8,7
681,Moggio Loc Penscei,2020-01-29,0,2.1,NA,0.1,2.1,4.2,0.125,0.5166666666666667,0.95,87.01666666666668,3,2
681,Moggio Loc Penscei,2020-01-30,0.1,NA,NA,NA,NA,NA,0.16666666666666666,1.85,2.9583333333333335,87.21666666666667,4,3
681,Moggio Loc Penscei,2020-01-31,0.30000000000000004,NA,NA,NA,NA,NA,0.38333333333333336,4.491666666666667,5.791666666666667,75.77916666666667,9,7
681,Moggio Loc Penscei,2020-02-01,0,NA,NA,NA,NA,NA,0.26666666666666666,1.8416666666666668,2.4000000000000004,74.07916666666667,6,5
681,Moggio Loc Penscei,2020-02-02,0.4,NA,NA,NA,NA,NA,0.17500000000000002,2.7833333333333337,5.300000000000001,77.84583333333335,8,6
681,Moggio Loc Penscei,2020-02-03,0,NA,NA,NA,NA,NA,0.19166666666666668,0.525,1.05,68.9625,15,10
681,Moggio Loc Penscei,2020-02-04,0.1,2.1,NA,0.1,2.1,4.2,0.09166666666666667,1.6833333333333333,2.5250000000000004,74.55000000000001,14,8
681,Moggio Loc Penscei,2020-02-05,0,NA,NA,NA,NA,NA,0.058333333333333334,0.18333333333333335,0.325,85.48750000000001,1,4
681,Moggio Loc Penscei,2020-02-06,0,NA,NA,NA,NA,NA,0.19166666666666668,3.691666666666667,4.841666666666667,82.72083333333333,7,5
681,Moggio Loc Penscei,2020-02-07,0.5,NA,NA,NA,NA,NA,0.37500000000000006,5.550000000000001,7.708333333333334,83.53750000000001,9,9
681,Moggio Loc Penscei,2020-02-08,2.9000000000000004,NA,NA,NA,NA,NA,0.4916666666666667,8.766666666666667,13.758333333333335,67.12083333333334,31,31
681,Moggio Loc Penscei,2020-02-09,6.2,NA,NA,NA,NA,NA,0.4416666666666667,9.708333333333334,12.708333333333334,71.16250000000001,40,35
681,Moggio Loc Penscei,2020-02-10,3.7,2.1,0.105,0.1,2.1,4.2,0.1,1.7416666666666667,2.5333333333333337,87.45,8,6
681,Moggio Loc Penscei,2020-02-11,0.4,NA,0.052000000000000005,NA,NA,NA,0.1,0.6333333333333334,1.05,89.16250000000001,2,2
681,Moggio Loc Penscei,2020-02-12,0,NA,0.052000000000000005,NA,NA,NA,0.125,0.08333333333333334,0.3416666666666667,92.79166666666667,0,0
681,Moggio Loc Penscei,2020-02-13,0.4,NA,0.052000000000000005,NA,NA,NA,0.3166666666666667,2.8916666666666666,5.425000000000001,87.525,0,0
681,Moggio Loc Penscei,2020-02-14,0.2,NA,0.052000000000000005,NA,NA,NA,0.19166666666666668,1.7833333333333334,2.2,88.69166666666668,4,3
681,Moggio Loc Penscei,2020-02-15,0.5,NA,0.052000000000000005,NA,NA,NA,0.30833333333333335,3.2250000000000005,6.266666666666667,87.30416666666667,11,8
681,Moggio Loc Penscei,2020-02-16,2.9000000000000004,2.1,0.105,0.1,2.1,4.2,0.5,6.866666666666667,10.558333333333334,79.85416666666667,31,26
681,Moggio Loc Penscei,2020-02-17,3.7,NA,0.052000000000000005,NA,NA,NA,0.2,1.5833333333333335,3.3916666666666666,86.36250000000001,7,7
681,Moggio Loc Penscei,2020-02-18,2.3000000000000003,NA,0.052000000000000005,NA,NA,NA,0.3416666666666667,4.983333333333333,7.466666666666668,77.31666666666668,9,8
681,Moggio Loc Penscei,2020-02-19,3.8000000000000003,NA,0.052000000000000005,NA,NA,NA,0.20833333333333334,9.65,12.391666666666667,73.62083333333334,23,21
681,Moggio Loc Penscei,2020-02-20,1.2000000000000002,NA,0.052000000000000005,NA,NA,NA,0.15,4.125000000000001,9.116666666666667,84.54166666666667,6,7
681,Moggio Loc Penscei,2020-02-21,1.2000000000000002,NA,0.052000000000000005,NA,NA,NA,0.30000000000000004,6.1695652173913045,8.913043478260871,80.10416666666667,8,7
681,Moggio Loc Penscei,2020-02-22,5.1000000000000005,2.1,0.105,0.1,2.1,4.2,1.175,19.708333333333336,21.979166666666668,66.47916666666667,33,29
681,Moggio Loc Penscei,2020-02-23,6.800000000000001,NA,0.052000000000000005,NA,NA,NA,0.4708333333333334,12.879166666666668,13.916666666666668,89.30000000000001,29,26
681,Moggio Loc Penscei,2020-02-24,6.7,NA,0.23900000000000002,NA,NA,NA,0.8416666666666667,12.8125,16.40416666666667,76.1375,15,13
681,Moggio Loc Penscei,2020-02-25,7.6000000000000005,NA,0.052000000000000005,NA,NA,NA,0.3375,9.029166666666667,10.441666666666668,63.125,30,22
681,Moggio Loc Penscei,2020-02-26,3.4000000000000004,NA,0.052000000000000005,NA,NA,NA,0.1,0.9083333333333334,1.3499999999999999,87.15,7,7
681,Moggio Loc Penscei,2020-02-27,0.1,NA,0.052000000000000005,NA,NA,NA,0.14583333333333334,3.1333333333333337,3.791666666666667,87.625,5,2
681,Moggio Loc Penscei,2020-02-28,0,2.1,0.105,0.1,2.1,4.2,0.125,1.3333333333333335,1.4708333333333334,92.63333333333334,5,8
681,Moggio Loc Penscei,2020-02-29,0.30000000000000004,NA,0.052000000000000005,NA,NA,NA,0.1875,3.029166666666667,3.475,91.60833333333333,10,7
681,Moggio Loc Penscei,2020-03-01,1.8,NA,0.052000000000000005,NA,NA,NA,0.5083333333333334,5.625000000000001,6.362500000000001,65.06666666666668,6,7
681,Moggio Loc Penscei,2020-03-02,0.7000000000000001,NA,0.052000000000000005,NA,NA,NA,0.21666666666666667,1.9083333333333334,2.9208333333333334,80.7125,1,NA
681,Moggio Loc Penscei,2020-03-03,0,NA,0.052000000000000005,NA,NA,NA,0.3166666666666667,1.9541666666666668,2.6333333333333333,84.01666666666668,2,4
681,Moggio Loc Penscei,2020-03-04,0.2,NA,0.052000000000000005,NA,NA,NA,0.42500000000000004,5.1875,6.479166666666667,91.57916666666668,6,5
681,Moggio Loc Penscei,2020-03-05,3.3000000000000003,2.1,0.105,0.1,2.1,4.2,0.48333333333333334,9.316666666666668,10.258333333333335,74.69166666666668,15,18
681,Moggio Loc Penscei,2020-03-06,2.2,NA,0.052000000000000005,NA,NA,NA,0.8583333333333334,6.283333333333333,7.8875,75.84583333333335,5,5
681,Moggio Loc Penscei,2020-03-07,0.1,NA,0.052000000000000005,NA,NA,NA,0.5,2.2083333333333335,3.2,93.83333333333334,2,2
681,Moggio Loc Penscei,2020-03-08,0.1,NA,0.052000000000000005,NA,NA,NA,0.4000000000000001,3.891666666666667,5.2,102.10416666666667,8,9
681,Moggio Loc Penscei,2020-03-09,0.9,NA,0.052000000000000005,NA,NA,NA,0.3041666666666667,5.4125000000000005,6.054166666666667,96.75833333333334,12,10
681,Moggio Loc Penscei,2020-03-10,0,NA,0.052000000000000005,NA,NA,NA,0.2541666666666667,2.104166666666667,2.7625,91.34166666666667,4,1
681,Moggio Loc Penscei,2020-03-11,1.2000000000000002,2.1,0.105,0.1,2.1,4.2,0.7541666666666667,7.987499999999999,10.762500000000001,82.03333333333333,5,5
681,Moggio Loc Penscei,2020-03-12,6,NA,0.052000000000000005,NA,NA,NA,0.36250000000000004,8.200000000000001,9.133333333333333,73.7125,28,25
681,Moggio Loc Penscei,2020-03-13,5.5,NA,0.052000000000000005,NA,NA,NA,0.375,7.404166666666667,8.191666666666666,84.15833333333333,21,17
681,Moggio Loc Penscei,2020-03-14,3.1,NA,0.052000000000000005,NA,NA,NA,0.14166666666666666,2.7375000000000003,3.3541666666666665,77.10000000000001,8,8
681,Moggio Loc Penscei,2020-03-15,1.3,NA,0.052000000000000005,NA,NA,NA,0.23333333333333334,3.679166666666667,4.175000000000001,74.37083333333334,9,7
681,Moggio Loc Penscei,2020-03-16,2,NA,0.052000000000000005,NA,NA,NA,0.2833333333333333,7.2458333333333345,8.283333333333333,81.57083333333334,14,13
681,Moggio Loc Penscei,2020-03-17,5,2.1,0.105,0.1,2.1,4.2,0.30833333333333335,9.825000000000001,10.895833333333334,90.3125,25,24
681,Moggio Loc Penscei,2020-03-18,4.1000000000000005,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,6.195833333333334,6.5,106.84583333333333,17,14
681,Moggio Loc Penscei,2020-03-19,5.300000000000001,NA,0.052000000000000005,NA,NA,NA,0.2041666666666667,7.7625,8.691666666666666,119.97500000000001,23,21
681,Moggio Loc Penscei,2020-03-20,9.4,NA,0.052000000000000005,NA,NA,NA,0.28750000000000003,9.7125,10.475,117.50416666666668,30,25
681,Moggio Loc Penscei,2020-03-21,8.5,NA,0.052000000000000005,NA,NA,NA,0.12916666666666668,5.4625,6.1625000000000005,112.9,21,14
681,Moggio Loc Penscei,2020-03-22,8.4,NA,0.052000000000000005,NA,NA,NA,0.14166666666666666,3.6,4.075,94.97083333333333,20,16
681,Moggio Loc Penscei,2020-03-23,2.5,2.1,0.105,0.1,2.1,4.2,0.3375,4.391666666666667,5.304166666666667,71.02916666666667,14,10
681,Moggio Loc Penscei,2020-03-24,2,NA,0.052000000000000005,NA,NA,NA,0.13333333333333333,3.929166666666667,4.679166666666667,85.1375,16,10
681,Moggio Loc Penscei,2020-03-25,3.9000000000000004,NA,0.052000000000000005,NA,NA,NA,0.15833333333333335,4.445833333333334,4.658333333333334,80.19583333333334,18,17
681,Moggio Loc Penscei,2020-03-26,3.9000000000000004,NA,0.052000000000000005,NA,NA,NA,0.3875,7.058333333333334,7.604166666666667,78.31666666666668,21,16
681,Moggio Loc Penscei,2020-03-27,4.800000000000001,NA,0.052000000000000005,NA,NA,NA,0.22916666666666669,6.533333333333333,6.808333333333334,80.23750000000001,21,16
681,Moggio Loc Penscei,2020-03-28,4.800000000000001,NA,0.052000000000000005,NA,NA,NA,0.19583333333333336,5.550000000000001,5.791666666666667,95.59166666666667,40,19
681,Moggio Loc Penscei,2020-03-29,4.5,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,3.716666666666667,3.9458333333333337,102.3875,47,12
681,Moggio Loc Penscei,2020-03-30,3.8000000000000003,NA,0.052000000000000005,NA,NA,NA,0.19166666666666668,3.316666666666667,3.541666666666667,93.875,16,10
681,Moggio Loc Penscei,2020-03-31,1.7000000000000002,NA,0.052000000000000005,NA,NA,NA,0.25,3.4,3.7125000000000004,73.03750000000001,5,5
681,Moggio Loc Penscei,2020-04-01,1.8,NA,0.052000000000000005,NA,NA,NA,0.33333333333333337,5.654166666666667,6.133333333333334,83.65,14,16
681,Moggio Loc Penscei,2020-04-02,3.3000000000000003,NA,0.052000000000000005,NA,NA,NA,0.20833333333333334,7.720833333333334,7.979166666666668,97.90416666666667,22,19
681,Moggio Loc Penscei,2020-04-03,6,2.1,0.105,0.1,2.1,4.2,0.23333333333333336,12.175,12.4875,108.3125,31,28
681,Moggio Loc Penscei,2020-04-04,8.4,NA,0.052000000000000005,NA,NA,NA,0.15000000000000002,11.9375,12.079166666666667,124.825,35,31
681,Moggio Loc Penscei,2020-04-05,10.200000000000001,NA,0.052000000000000005,NA,NA,NA,0.15000000000000002,7.950000000000001,8.104166666666668,121.97916666666667,26,25
681,Moggio Loc Penscei,2020-04-06,8.1,NA,0.052000000000000005,NA,NA,NA,0.12083333333333335,6.608333333333334,6.7250000000000005,124.53333333333335,23,24
681,Moggio Loc Penscei,2020-04-07,7.300000000000001,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,8.029166666666667,8.216666666666667,136.88750000000002,25,25
681,Moggio Loc Penscei,2020-04-08,9.700000000000001,NA,0.052000000000000005,NA,NA,NA,0.20833333333333334,8.929166666666667,9.204166666666667,137.07916666666668,30,27
681,Moggio Loc Penscei,2020-04-09,9.5,2.1,0.105,0.1,2.1,4.2,0.18333333333333335,8.65,8.875,135.02916666666667,26,27
681,Moggio Loc Penscei,2020-04-10,6.9,NA,0.052000000000000005,NA,NA,NA,0.17916666666666667,6.7,6.933333333333334,137.2125,19,20
681,Moggio Loc Penscei,2020-04-11,5.300000000000001,NA,0.052000000000000005,NA,NA,NA,0.16666666666666669,5.2625,5.441666666666667,137.4875,16,18
681,Moggio Loc Penscei,2020-04-12,2.9000000000000004,NA,0.052000000000000005,NA,NA,NA,0.12916666666666668,2.966666666666667,3.0375,126.69583333333334,12,14
681,Moggio Loc Penscei,2020-04-13,1.7000000000000002,NA,0.052000000000000005,NA,NA,NA,0.10416666666666667,1.9375000000000002,2.025,117.41666666666667,13,13
681,Moggio Loc Penscei,2020-04-14,2.1,NA,0.052000000000000005,NA,NA,NA,0.19166666666666668,2.654166666666667,2.8958333333333335,106.9375,13,17
681,Moggio Loc Penscei,2020-04-15,NA,NA,0.052000000000000005,NA,NA,NA,0.45000000000000007,5.5625,6.229166666666667,85.08333333333334,18,16
681,Moggio Loc Penscei,2020-04-16,NA,2.1,0.105,0.1,2.1,4.2,0.17916666666666667,6.008333333333334,6.220833333333334,111.86666666666667,22,18
681,Moggio Loc Penscei,2020-04-17,NA,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,7.754166666666667,8,124.14166666666667,21,19
681,Moggio Loc Penscei,2020-04-18,NA,NA,0.052000000000000005,NA,NA,NA,0.12916666666666668,4.9750000000000005,5.079166666666667,121.34166666666667,19,17
681,Moggio Loc Penscei,2020-04-19,NA,NA,0.052000000000000005,NA,NA,NA,0.12083333333333335,5.4,5.487500000000001,124.97083333333335,21,12
681,Moggio Loc Penscei,2020-04-20,NA,NA,0.052000000000000005,NA,NA,NA,0.30000000000000004,6.504166666666666,6.916666666666667,88.62083333333334,14,11
681,Moggio Loc Penscei,2020-04-21,NA,NA,0.052000000000000005,NA,NA,NA,0.21666666666666667,4.237500000000001,4.516666666666667,68.2,5,4
681,Moggio Loc Penscei,2020-04-22,NA,NA,0.052000000000000005,NA,NA,NA,0.1375,3.9625000000000004,4.075,104.72083333333335,20,15
681,Moggio Loc Penscei,2020-04-23,NA,NA,0.052000000000000005,NA,NA,NA,0.21666666666666667,7.8291666666666675,8.116666666666667,127.59166666666667,27,24
681,Moggio Loc Penscei,2020-04-24,16.900000000000002,NA,0.052000000000000005,NA,NA,NA,0.3875,10.258333333333335,10.845833333333333,137.23333333333335,32,30
681,Moggio Loc Penscei,2020-04-25,14.5,2.1,0.105,0.1,2.1,4.2,0.24583333333333335,4.737500000000001,5.1000000000000005,126.52083333333334,13,12
681,Moggio Loc Penscei,2020-04-26,13.4,NA,0.052000000000000005,NA,NA,NA,0.2541666666666667,4.583333333333334,4.966666666666667,103.29583333333333,15,13
681,Moggio Loc Penscei,2020-04-27,10.5,NA,0.052000000000000005,NA,NA,NA,0.27916666666666673,5.4,5.795833333333333,98.03750000000001,19,15
681,Moggio Loc Penscei,2020-04-28,8.5,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,3.316666666666667,3.5458333333333334,87.60416666666667,8,6
681,Moggio Loc Penscei,2020-04-29,7.5,NA,0.053,NA,NA,NA,0.2578947368421053,3.573684210526316,3.8947368421052633,85.89,4,4
681,Moggio Loc Penscei,2020-04-30,6.1000000000000005,NA,0.105,NA,NA,NA,0.24166666666666667,4.591666666666667,4.908333333333333,89.36666666666667,7,5
681,Moggio Loc Penscei,2020-05-01,4.6000000000000005,2.1,0.052000000000000005,0.1,2.1,4.2,0.1125,2.3083333333333336,2.4250000000000003,88.86666666666667,7,5
681,Moggio Loc Penscei,2020-05-02,4.3,NA,0.052000000000000005,NA,NA,NA,0.18333333333333335,1.4375,1.6708333333333334,89.74166666666667,3,6
681,Moggio Loc Penscei,2020-05-03,3,NA,0.052000000000000005,NA,NA,NA,0.15416666666666667,2.2708333333333335,2.475,105.99166666666667,4,3
681,Moggio Loc Penscei,2020-05-04,5.9,NA,0.052000000000000005,NA,NA,NA,0.19583333333333336,4.6625000000000005,4.920833333333333,111.92500000000001,12,10
681,Moggio Loc Penscei,2020-05-05,7.300000000000001,NA,0.052000000000000005,NA,NA,NA,0.3863636363636364,6.5590909090909095,7.1000000000000005,116.17916666666667,15,11
681,Moggio Loc Penscei,2020-05-06,7.5,NA,0.052000000000000005,NA,NA,NA,0.6708333333333334,6.2125,7.2250000000000005,98.50416666666668,16,13
681,Moggio Loc Penscei,2020-05-07,8.9,2.1,0.105,0.1,2.1,4.2,0.5583333333333333,6.608333333333333,7.458333333333334,107.81666666666668,20,16
681,Moggio Loc Penscei,2020-05-08,9.700000000000001,NA,0.052000000000000005,NA,NA,NA,0.4375,8.216666666666667,8.883333333333335,145.27083333333334,22,19
681,Moggio Loc Penscei,2020-05-09,10.5,NA,0.052000000000000005,NA,NA,NA,0.44583333333333336,5.570833333333334,6.258333333333334,139.29583333333335,18,14
681,Moggio Loc Penscei,2020-05-10,9.5,NA,0.052000000000000005,NA,NA,NA,0.5291666666666667,5.016666666666667,5.8125,117.47916666666667,17,12
681,Moggio Loc Penscei,2020-05-11,7,NA,0.052000000000000005,NA,NA,NA,0.41250000000000003,2.725,3.3333333333333335,97.1875,5,4
681,Moggio Loc Penscei,2020-05-12,5.800000000000001,NA,0.052000000000000005,NA,NA,NA,0.5333333333333333,4.675000000000001,5.495833333333334,89.14583333333334,6,4
681,Moggio Loc Penscei,2020-05-13,3.4000000000000004,NA,NA,NA,NA,NA,0.3541666666666667,4.004166666666666,4.520833333333333,68.65833333333333,NA,NA
681,Moggio Loc Penscei,2020-05-14,4.4,2.1,0.105,0.1,2.1,4.2,0.3875,5.325,5.891666666666667,93.22500000000001,17,12
681,Moggio Loc Penscei,2020-05-15,5.1000000000000005,NA,0.052000000000000005,NA,NA,NA,0.36086956521739133,3.421739130434783,3.956521739130435,94.60434782608696,8,5
681,Moggio Loc Penscei,2020-05-16,2.8000000000000003,NA,0.052000000000000005,NA,NA,NA,0.3791666666666667,3.5708333333333337,4.133333333333334,86.16666666666667,11,7
681,Moggio Loc Penscei,2020-05-17,3.4000000000000004,NA,0.052000000000000005,NA,NA,NA,0.5541666666666667,3.791666666666667,4.6125,72.94166666666668,13,5
681,Moggio Loc Penscei,2020-05-18,3.5,NA,NA,NA,NA,NA,0.4291666666666667,4.4750000000000005,5.1125,92.34583333333335,17,7
681,Moggio Loc Penscei,2020-05-19,2.3000000000000003,NA,NA,NA,NA,NA,0.4208333333333334,4.620833333333334,5.237500000000001,95.20416666666667,10,8
681,Moggio Loc Penscei,2020-05-20,NA,NA,NA,NA,NA,NA,0.38333333333333336,4.458333333333334,5.041666666666667,108.76470588235294,NA,NA
681,Moggio Loc Penscei,2020-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,Moggio Loc Penscei,2020-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,Moggio Loc Penscei,2020-05-25,NA,NA,NA,NA,NA,NA,0.35454545454545455,2.381818181818182,2.790909090909091,102.2909090909091,NA,NA
681,Moggio Loc Penscei,2020-05-26,NA,NA,NA,NA,NA,NA,0.2363636363636364,1.4272727272727275,1.7090909090909092,106.27916666666667,15,13
681,Moggio Loc Penscei,2020-05-27,5.1000000000000005,NA,NA,NA,NA,NA,NA,NA,NA,112.47500000000001,12,10
681,Moggio Loc Penscei,2020-05-28,7.7,2.1,0.105,0.1,2.1,4.2,NA,NA,NA,134.42083333333335,19,20
681,Moggio Loc Penscei,2020-05-29,5.2,NA,0.052000000000000005,NA,NA,NA,0.9615384615384616,5.546153846153847,7,107.94583333333334,12,11
681,Moggio Loc Penscei,2020-05-30,6.7,NA,0.052000000000000005,NA,NA,NA,0.5750000000000001,6.079166666666667,6.945833333333334,114.29583333333333,21,18
681,Moggio Loc Penscei,2020-05-31,6.4,NA,0.052000000000000005,NA,NA,NA,0.5791666666666667,4,4.883333333333334,99.42500000000001,13,15
681,Moggio Loc Penscei,2020-06-01,8,NA,0.052000000000000005,NA,NA,NA,0.7041666666666667,6.245833333333334,7.3291666666666675,112.8375,24,22
681,Moggio Loc Penscei,2020-06-02,11.100000000000001,NA,0.052000000000000005,NA,NA,NA,0.55,5.645833333333334,6.479166666666667,117.59583333333335,21,20
681,Moggio Loc Penscei,2020-06-03,7.2,2.1,0.105,0.1,2.1,4.2,0.4708333333333334,4.0625,4.750000000000001,107.74583333333334,8,8
681,Moggio Loc Penscei,2020-06-04,3.9000000000000004,NA,0.052000000000000005,NA,NA,NA,0.35652173913043483,1.4608695652173913,1.934782608695652,92.67391304347827,6,4
681,Moggio Loc Penscei,2020-06-05,3.5,NA,0.052000000000000005,NA,NA,NA,0.46521739130434786,4.22608695652174,4.913043478260869,95.22173913043478,7,2
681,Moggio Loc Penscei,2020-06-06,4,NA,0.052000000000000005,NA,NA,NA,0.5833333333333334,5.5875,6.4541666666666675,100.07083333333334,10,7
681,Moggio Loc Penscei,2020-06-07,3,NA,0.052000000000000005,NA,NA,NA,0.45,2.6208333333333336,3.279166666666667,72.86666666666667,8,6
681,Moggio Loc Penscei,2020-06-08,1.8,NA,0.052000000000000005,NA,NA,NA,0.4,2.7208333333333337,3.2875,72.5875,2,1
681,Moggio Loc Penscei,2020-06-09,1.4000000000000001,2.1,0.105,0.1,2.1,4.2,0.7666666666666667,4.145833333333334,5.341666666666667,82.4625,10,6
681,Moggio Loc Penscei,2020-06-10,1.2000000000000002,NA,0.052000000000000005,NA,NA,NA,0.44583333333333336,4.270833333333334,4.941666666666666,83.125,6,3
681,Moggio Loc Penscei,2020-06-11,0.6000000000000001,NA,0.052000000000000005,NA,NA,NA,0.45000000000000007,3.5875000000000004,4.258333333333334,86.275,7,7
681,Moggio Loc Penscei,2020-06-12,1.2000000000000002,NA,0.052000000000000005,NA,NA,NA,0.4708333333333334,5.829166666666667,6.525,89.5625,8,4
681,Moggio Loc Penscei,2020-06-13,1.7000000000000002,NA,0.052000000000000005,NA,NA,NA,0.5666666666666668,5.6625000000000005,6.541666666666667,99.4,9,9
681,Moggio Loc Penscei,2020-06-14,2.2,NA,0.052000000000000005,NA,NA,NA,0.6166666666666667,5.629166666666667,6.583333333333334,84.84166666666667,6,5
681,Moggio Loc Penscei,2020-06-15,2,8.403,0.105,0.1,4.2010000000000005,4.2,0.4708333333333334,5.1375,5.8500000000000005,87.54166666666667,7,4
681,Moggio Loc Penscei,2020-06-16,2.8000000000000003,NA,0.052000000000000005,NA,NA,NA,0.49583333333333335,5.529166666666667,6.279166666666667,76.46666666666667,10,9
681,Moggio Loc Penscei,2020-06-17,1.8,NA,0.052000000000000005,NA,NA,NA,0.48333333333333334,4.5125,5.25,83.3375,3,1
681,Moggio Loc Penscei,2020-06-18,1.4000000000000001,NA,0.052000000000000005,NA,NA,NA,0.525,5.195833333333334,5.983333333333334,90.16250000000001,4,1
681,Moggio Loc Penscei,2020-06-19,0.8,NA,0.052000000000000005,NA,NA,NA,0.48750000000000004,4.470833333333333,5.175000000000001,89.04583333333333,5,2
681,Moggio Loc Penscei,2020-06-20,1,NA,0.052000000000000005,NA,NA,NA,0.5541666666666667,4.6375,5.429166666666667,97.39583333333334,4,3
681,Moggio Loc Penscei,2020-06-21,0.30000000000000004,8.402000000000001,0.105,0.252,4.2010000000000005,4.2,0.675,4.179166666666667,5.204166666666667,87.47083333333333,2,2
681,Moggio Loc Penscei,2020-06-22,0.1,NA,0.052000000000000005,NA,NA,NA,0.49583333333333335,3.6625,4.4125000000000005,85.4375,5,4
